Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,exponential,0.1,40,166,MINMIN,407.95,11, 5, 12, 0, 5, 3, 1, 1, 1, 2, 0, 3, 3, 4, 1, 11, 0, 13, 0, 2, 4, 3, 0, 0, 0, 0, 13,{c5.2xlarge=11; c5.xlarge=5; c5a.2xlarge=12; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=13}
chipseq,exponential,0.1,40,166,MAXMIN,489.10999999999996,10, 5, 0, 9, 4, 8, 2, 5, 0, 5, 3, 0, 1, 0, 2, 5, 0, 0, 5, 6, 6, 2, 2, 2, 0, 5, 11,{c5.2xlarge=10; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=4; d3.xlarge=8; i3.2xlarge=2; i3.large=5; i3.xlarge=0; m5.2xlarge=5; m5.large=3; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=6; r5.xlarge=6; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=11}
chipseq,exponential,0.1,40,166,MCT,480.7099999999999,8, 9, 0, 15, 6, 10, 1, 3, 0, 4, 2, 0, 0, 0, 1, 7, 0, 0, 5, 6, 4, 1, 4, 3, 0, 2, 7,{c5.2xlarge=8; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=15; d3.2xlarge=6; d3.xlarge=10; i3.2xlarge=1; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=6; r5.xlarge=4; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=7}
chipseq,exponential,0.1,40,166,ROUNDROBIN,579.25,1, 9, 0, 2, 7, 8, 8, 3, 0, 5, 9, 0, 2, 0, 2, 6, 0, 0, 7, 2, 7, 5, 2, 8, 0, 0, 5,{c5.2xlarge=1; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=8; i3.large=3; i3.xlarge=0; m5.2xlarge=5; m5.large=9; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=7; r5.large=2; r5.xlarge=7; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5}
chipseq,exponential,0.1,40,166,STATIC,380.72999999999996,11, 13, 0, 17, 7, 4, 2, 2, 0, 4, 4, 0, 2, 0, 2, 3, 0, 0, 5, 3, 2, 1, 2, 2, 0, 6, 6,{c5.2xlarge=11; c5.xlarge=13; c5a.2xlarge=0; c5a.xlarge=17; d3.2xlarge=7; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=4; m5.large=4; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=6}
chipseq,exponential,0.1,40,166,NOML,332.21999999999997,12, 10, 0, 14, 3, 7, 0, 1, 0, 9, 1, 0, 1, 0, 1, 2, 0, 0, 6, 6, 4, 3, 4, 6, 0, 2, 6,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=14; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=9; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=6; r5.large=6; r5.xlarge=4; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6}
chipseq,exponential,0.1,40,166,TEXTDISTANCE,546.54,10, 6, 0, 11, 2, 6, 1, 4, 0, 12, 7, 0, 2, 0, 2, 5, 0, 0, 5, 4, 8, 4, 2, 2, 0, 2, 4,{c5.2xlarge=10; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=1; i3.large=4; i3.xlarge=0; m5.2xlarge=12; m5.large=7; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=4; r5.xlarge=8; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4}
chipseq,exponential,0.1,40,166,CRITICALPATH,347.47999999999996,10, 3, 0, 17, 6, 6, 3, 4, 0, 5, 2, 0, 0, 0, 1, 5, 0, 0, 9, 6, 6, 0, 4, 3, 0, 2, 6,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=17; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=3; i3.large=4; i3.xlarge=0; m5.2xlarge=5; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=9; r5.large=6; r5.xlarge=6; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6}
chipseq,exponential,0.1,40,166,CRITICALPATHREVERSE,481.84,10, 8, 0, 20, 4, 7, 0, 2, 0, 3, 4, 0, 1, 0, 1, 4, 0, 0, 5, 5, 4, 0, 2, 2, 0, 6, 10,{c5.2xlarge=10; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=20; d3.2xlarge=4; d3.xlarge=7; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=5; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=10}
chipseq,exponential,0.1,40,166,RESHIV2,333.28999999999996,10, 4, 0, 17, 7, 7, 1, 2, 0, 4, 5, 0, 0, 0, 1, 4, 0, 0, 5, 8, 5, 0, 5, 2, 0, 6, 5,{c5.2xlarge=10; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=17; d3.2xlarge=7; d3.xlarge=7; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=4; m5.large=5; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=8; r5.xlarge=5; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=5}
chipseq,exponential,0.1,40,166,RESHIV3,333.28999999999996,10, 4, 0, 17, 7, 9, 1, 2, 0, 4, 4, 0, 0, 0, 1, 4, 0, 0, 5, 8, 5, 0, 5, 2, 0, 4, 6,{c5.2xlarge=10; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=17; d3.2xlarge=7; d3.xlarge=9; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=4; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=5; r5.large=8; r5.xlarge=5; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6}
chipseq,exponential,0.1,40,166,RESHIMAX,488.5499999999999,8, 7, 0, 12, 9, 12, 1, 4, 0, 3, 4, 0, 0, 0, 1, 3, 0, 0, 3, 8, 4, 0, 4, 5, 0, 4, 6,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=12; d3.2xlarge=9; d3.xlarge=12; i3.2xlarge=1; i3.large=4; i3.xlarge=0; m5.2xlarge=3; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=8; r5.xlarge=4; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6}
chipseq,exponential,0.1,40,166,RESHIFCFS,340.07,13, 7, 0, 18, 6, 7, 1, 2, 0, 3, 3, 0, 0, 0, 1, 5, 0, 0, 4, 4, 5, 0, 3, 2, 0, 6, 8,{c5.2xlarge=13; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=18; d3.2xlarge=6; d3.xlarge=7; i3.2xlarge=1; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=3; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=4; r5.large=4; r5.xlarge=5; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=8}
chipseq,exponential,0.1,40,167,MINMIN,344.63,9, 8, 0, 14, 5, 6, 1, 3, 0, 4, 3, 0, 1, 0, 1, 6, 0, 0, 4, 3, 3, 2, 2, 5, 0, 8, 10,{c5.2xlarge=9; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=14; d3.2xlarge=5; d3.xlarge=6; i3.2xlarge=1; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=4; r5.large=3; r5.xlarge=3; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=10}
chipseq,exponential,0.1,40,167,MAXMIN,530.62,9, 3, 0, 3, 0, 4, 2, 0, 1, 9, 1, 3, 5, 0, 3, 4, 6, 6, 4, 6, 7, 2, 1, 2, 4, 13, 0,{c5.2xlarge=9; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=9; m5.large=1; m5.xlarge=3; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=4; r5.large=6; r5.xlarge=7; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=13; z1d.xlarge=0}
chipseq,exponential,0.1,40,167,MCT,414.87,10, 4, 0, 4, 0, 3, 2, 0, 1, 7, 3, 3, 4, 0, 3, 5, 11, 5, 2, 4, 6, 2, 3, 1, 4, 11, 0,{c5.2xlarge=10; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=7; m5.large=3; m5.xlarge=3; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=5; r5.2xlarge=2; r5.large=4; r5.xlarge=6; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=11; z1d.xlarge=0}
chipseq,exponential,0.1,40,167,ROUNDROBIN,808.4399999999999,2, 1, 0, 3, 0, 4, 4, 0, 7, 6, 5, 2, 4, 0, 12, 6, 3, 7, 9, 5, 5, 2, 1, 1, 4, 5, 0,{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=4; i3.2xlarge=4; i3.large=0; i3.xlarge=7; m5.2xlarge=6; m5.large=5; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=6; m5zn.large=3; m5zn.xlarge=7; r5.2xlarge=9; r5.large=5; r5.xlarge=5; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=4; z1d.large=5; z1d.xlarge=0}
chipseq,exponential,0.1,40,167,STATIC,416.9099999999999,13, 5, 0, 5, 0, 3, 2, 0, 2, 6, 2, 3, 3, 0, 5, 3, 9, 4, 5, 2, 4, 1, 2, 1, 6, 12, 0,{c5.2xlarge=13; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=6; m5.large=2; m5.xlarge=3; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=3; m5zn.large=9; m5zn.xlarge=4; r5.2xlarge=5; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=6; z1d.large=12; z1d.xlarge=0}
chipseq,exponential,0.1,40,167,NOML,489.98,12, 5, 0, 5, 0, 1, 0, 0, 0, 12, 1, 5, 9, 0, 5, 3, 4, 3, 6, 4, 3, 2, 2, 2, 4, 10, 0,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=12; m5.large=1; m5.xlarge=5; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=6; r5.large=4; r5.xlarge=3; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=0}
chipseq,exponential,0.1,40,167,TEXTDISTANCE,548.64,9, 2, 0, 3, 0, 2, 1, 0, 2, 13, 6, 8, 6, 0, 4, 3, 4, 2, 6, 2, 11, 4, 2, 1, 2, 5, 0,{c5.2xlarge=9; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=13; m5.large=6; m5.xlarge=8; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=6; r5.large=2; r5.xlarge=11; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=5; z1d.xlarge=0}
chipseq,exponential,0.1,40,167,CRITICALPATH,402.11999999999995,9, 2, 0, 5, 0, 2, 6, 0, 2, 6, 1, 5, 1, 0, 4, 5, 12, 4, 6, 5, 6, 0, 3, 2, 3, 9, 0,{c5.2xlarge=9; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=6; m5.large=1; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=12; m5zn.xlarge=4; r5.2xlarge=6; r5.large=5; r5.xlarge=6; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=9; z1d.xlarge=0}
chipseq,exponential,0.1,40,167,CRITICALPATHREVERSE,502.16999999999996,8, 3, 0, 5, 0, 2, 1, 0, 0, 6, 3, 2, 3, 0, 2, 4, 15, 4, 4, 5, 6, 1, 1, 1, 5, 17, 0,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=3; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=15; m5zn.xlarge=4; r5.2xlarge=4; r5.large=5; r5.xlarge=6; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=5; z1d.large=17; z1d.xlarge=0}
chipseq,exponential,0.1,40,167,RESHIV2,400.85999999999996,10, 2, 0, 5, 0, 2, 3, 0, 1, 6, 4, 7, 0, 0, 2, 5, 11, 4, 3, 8, 8, 1, 1, 1, 3, 11, 0,{c5.2xlarge=10; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=1; m5.2xlarge=6; m5.large=4; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=4; r5.2xlarge=3; r5.large=8; r5.xlarge=8; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=11; z1d.xlarge=0}
