Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,normal,0.1,40,0,MINMIN,353.63999999999993,0, 10, 14, 12, 8, 4, 1, 1, 0, 4, 2, 6, 1, 0, 2, 12, 0, 8, 0, 2, 2, 0, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=14; c5a.xlarge=12; d3.2xlarge=8; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=6; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.1,40,142,MCT,457.59999999999997,11, 7, 9, 0, 2, 4, 1, 6, 4, 0, 0, 3, 1, 0, 2, 0, 18, 0, 0, 6, 7, 0, 0, 3, 0, 5, 9,{c5.2xlarge=11; c5.xlarge=7; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=6; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=9}
chipseq,normal,0.1,40,142,ROUNDROBIN,721.1199999999999,7, 2, 9, 0, 1, 6, 7, 5, 7, 0, 0, 6, 5, 0, 8, 0, 13, 0, 0, 4, 6, 0, 0, 4, 0, 1, 7,{c5.2xlarge=7; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=6; i3.2xlarge=7; i3.large=5; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=13; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=7}
chipseq,normal,0.1,40,142,STATIC,553.88,10, 15, 7, 0, 2, 2, 2, 9, 3, 0, 0, 4, 2, 0, 4, 0, 17, 0, 0, 2, 8, 0, 0, 3, 0, 3, 5,{c5.2xlarge=10; c5.xlarge=15; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=9; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=5}
chipseq,normal,0.1,40,142,NOML,334.7899999999999,12, 10, 9, 0, 1, 4, 2, 5, 0, 0, 0, 8, 3, 0, 3, 0, 10, 0, 0, 6, 9, 0, 0, 6, 0, 4, 6,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=5; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=8; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6}
chipseq,normal,0.1,40,142,TEXTDISTANCE,550.03,9, 6, 8, 0, 1, 5, 1, 5, 3, 0, 0, 12, 4, 0, 10, 0, 7, 0, 0, 4, 15, 0, 0, 3, 0, 1, 4,{c5.2xlarge=9; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=5; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=12; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=15; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=4}
chipseq,normal,0.1,40,142,CRITICALPATH,402.17999999999995,10, 3, 10, 0, 2, 4, 2, 8, 4, 0, 0, 5, 1, 0, 7, 0, 17, 0, 0, 2, 9, 0, 0, 6, 0, 2, 6,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=8; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6}
chipseq,normal,0.1,40,142,CRITICALPATHREVERSE,544.9999999999999,10, 7, 8, 0, 2, 4, 2, 3, 0, 0, 0, 4, 2, 0, 4, 0, 20, 0, 0, 6, 10, 0, 0, 3, 0, 5, 8,{c5.2xlarge=10; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=8}
chipseq,normal,0.1,40,142,RESHIV2,401.03,10, 5, 10, 0, 2, 5, 2, 3, 2, 0, 0, 7, 0, 0, 4, 0, 17, 0, 0, 8, 11, 0, 0, 3, 0, 4, 5,{c5.2xlarge=10; c5.xlarge=5; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=5}
chipseq,normal,0.1,40,142,RESHIV3,400.85999999999996,10, 5, 10, 0, 2, 6, 2, 3, 2, 0, 0, 6, 0, 0, 4, 0, 15, 0, 0, 8, 11, 0, 0, 5, 0, 3, 6,{c5.2xlarge=10; c5.xlarge=5; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=6}
chipseq,normal,0.1,40,142,RESHIMAX,542.25,9, 8, 8, 0, 3, 7, 2, 5, 4, 0, 0, 4, 0, 0, 3, 0, 11, 0, 0, 9, 8, 0, 0, 6, 0, 5, 6,{c5.2xlarge=9; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=2; i3.large=5; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=0; r5.large=9; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=6}
chipseq,normal,0.1,40,142,RESHIFCFS,420.54999999999995,12, 7, 10, 0, 2, 4, 1, 5, 4, 0, 0, 5, 0, 0, 2, 0, 22, 0, 0, 5, 5, 0, 0, 3, 0, 5, 6,{c5.2xlarge=12; c5.xlarge=7; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=5; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=6}
chipseq,normal,0.1,40,143,MINMIN,409.88999999999993,11, 6, 10, 0, 2, 4, 2, 3, 1, 0, 0, 4, 1, 0, 5, 0, 20, 0, 0, 5, 8, 0, 0, 4, 0, 5, 7,{c5.2xlarge=11; c5.xlarge=6; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=7}
chipseq,normal,0.1,40,143,MAXMIN,525.8599999999999,0, 3, 7, 6, 2, 0, 2, 2, 6, 7, 0, 2, 3, 4, 0, 5, 0, 9, 7, 6, 5, 0, 1, 0, 12, 4, 5,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=7; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=6; m5.2xlarge=7; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=7; r5.large=6; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=4; z1d.xlarge=5}
chipseq,normal,0.1,40,143,MCT,486.63,0, 2, 8, 8, 3, 0, 1, 1, 3, 5, 0, 2, 3, 2, 0, 6, 0, 11, 2, 3, 2, 1, 1, 0, 14, 10, 10,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=5; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=2; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=14; z1d.large=10; z1d.xlarge=10}
chipseq,normal,0.1,40,143,ROUNDROBIN,547.4399999999999,0, 1, 2, 11, 5, 0, 5, 2, 5, 9, 0, 2, 5, 5, 0, 1, 0, 12, 1, 3, 5, 0, 4, 0, 8, 7, 5,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=11; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=5; i3.large=2; i3.xlarge=5; m5.2xlarge=9; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=1; r5.large=3; r5.xlarge=5; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=7; z1d.xlarge=5}
chipseq,normal,0.1,40,143,STATIC,395.1099999999999,0, 2, 6, 9, 1, 0, 1, 1, 3, 8, 0, 3, 3, 3, 0, 3, 0, 13, 4, 2, 1, 0, 1, 0, 10, 19, 5,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=6; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=8; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=4; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=19; z1d.xlarge=5}
chipseq,normal,0.1,40,143,NOML,336.04999999999995,0, 7, 10, 10, 1, 0, 2, 0, 0, 12, 0, 3, 11, 2, 0, 3, 0, 4, 4, 6, 2, 1, 2, 0, 8, 6, 4,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=10; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=12; m5.large=0; m5.xlarge=3; m5a.2xlarge=11; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=4; r5.large=6; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=6; z1d.xlarge=4}
chipseq,normal,0.1,40,143,TEXTDISTANCE,420.44999999999993,0, 3, 7, 6, 1, 0, 1, 2, 3, 16, 0, 6, 11, 4, 0, 3, 0, 5, 4, 4, 3, 2, 2, 0, 9, 2, 4,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=7; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=16; m5.large=0; m5.xlarge=6; m5a.2xlarge=11; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=4; r5.large=4; r5.xlarge=3; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=2; z1d.xlarge=4}
chipseq,normal,0.1,40,143,CRITICALPATH,397.7,0, 1, 9, 12, 2, 0, 4, 2, 6, 6, 0, 2, 1, 7, 0, 5, 0, 9, 6, 5, 2, 0, 1, 0, 9, 4, 5,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=9; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=4; i3.large=2; i3.xlarge=6; m5.2xlarge=6; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=6; r5.large=5; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=4; z1d.xlarge=5}
chipseq,normal,0.1,40,143,CRITICALPATHREVERSE,486.71999999999997,0, 3, 9, 12, 2, 0, 1, 1, 0, 4, 0, 2, 4, 2, 0, 6, 0, 11, 4, 5, 2, 1, 1, 0, 10, 12, 6,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=4; r5.large=5; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=12; z1d.xlarge=6}
chipseq,normal,0.1,40,143,RESHIV2,346.15999999999997,0, 4, 10, 12, 3, 0, 2, 1, 3, 6, 0, 4, 0, 4, 0, 5, 0, 8, 2, 8, 2, 1, 1, 0, 9, 9, 4,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=12; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=6; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=2; r5.large=8; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=9; z1d.xlarge=4}
chipseq,normal,0.1,40,143,RESHIV3,346.15999999999997,0, 4, 10, 12, 3, 0, 2, 1, 3, 6, 0, 4, 0, 4, 0, 5, 0, 8, 2, 8, 2, 1, 1, 0, 9, 9, 4,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=12; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=6; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=2; r5.large=8; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=9; z1d.xlarge=4}
chipseq,normal,0.1,40,143,RESHIMAX,348.75999999999993,0, 5, 9, 10, 2, 0, 2, 2, 5, 5, 0, 5, 1, 5, 0, 4, 0, 6, 3, 7, 2, 0, 1, 0, 11, 6, 7,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=9; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=5; m5.2xlarge=5; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=3; r5.large=7; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=6; z1d.xlarge=7}
chipseq,normal,0.1,40,143,RESHIFCFS,415.7099999999999,0, 2, 11, 13, 2, 0, 2, 1, 4, 4, 0, 3, 0, 2, 0, 5, 0, 10, 2, 8, 2, 1, 1, 0, 11, 9, 5,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=11; c5a.xlarge=13; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=4; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=2; r5.large=8; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=9; z1d.xlarge=5}
chipseq,normal,0.1,40,144,MINMIN,410.31999999999994,0, 4, 10, 10, 2, 0, 2, 1, 2, 7, 0, 2, 2, 2, 0, 4, 0, 11, 4, 3, 2, 0, 1, 0, 11, 13, 5,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=7; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=4; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=11; z1d.large=13; z1d.xlarge=5}
chipseq,normal,0.1,40,144,MAXMIN,446.99999999999994,20, 3, 11, 9, 2, 2, 0, 12, 4, 3, 0, 2, 3, 0, 1, 6, 5, 0, 0, 0, 0, 0, 1, 4, 0, 2, 8,{c5.2xlarge=20; c5.xlarge=3; c5a.2xlarge=11; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=0; i3.large=12; i3.xlarge=4; m5.2xlarge=3; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=5; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=8}
chipseq,normal,0.1,40,144,MCT,354.22999999999996,23, 2, 10, 10, 1, 1, 1, 7, 2, 2, 0, 1, 1, 0, 1, 6, 12, 0, 0, 0, 0, 0, 1, 4, 0, 5, 8,{c5.2xlarge=23; c5.xlarge=2; c5a.2xlarge=10; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=7; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=8}
chipseq,normal,0.1,40,144,ROUNDROBIN,731.2299999999999,16, 1, 2, 2, 5, 2, 2, 12, 3, 4, 0, 0, 13, 0, 1, 5, 9, 0, 0, 0, 0, 1, 2, 2, 0, 6, 10,{c5.2xlarge=16; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=2; i3.large=12; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=9; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=10}
chipseq,normal,0.1,40,144,STATIC,307.4,16, 4, 12, 9, 1, 2, 2, 7, 0, 2, 0, 2, 5, 0, 1, 12, 10, 0, 0, 0, 0, 0, 1, 1, 0, 2, 9,{c5.2xlarge=16; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=7; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=9}
chipseq,normal,0.1,40,144,NOML,335.22999999999996,18, 2, 14, 10, 1, 2, 2, 8, 0, 6, 0, 1, 9, 0, 2, 3, 5, 0, 0, 0, 0, 2, 2, 4, 0, 2, 6,{c5.2xlarge=18; c5.xlarge=2; c5a.2xlarge=14; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=8; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=1; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6}
chipseq,normal,0.1,40,144,TEXTDISTANCE,351.16999999999996,21, 2, 8, 6, 1, 1, 1, 5, 0, 10, 0, 7, 6, 0, 5, 5, 6, 0, 0, 0, 0, 2, 2, 2, 0, 1, 7,{c5.2xlarge=21; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=5; i3.xlarge=0; m5.2xlarge=10; m5.large=0; m5.xlarge=7; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=7}
chipseq,normal,0.1,40,144,CRITICALPATH,336.04999999999995,19, 1, 13, 9, 2, 2, 2, 9, 2, 4, 0, 3, 2, 0, 3, 3, 6, 0, 0, 0, 0, 0, 3, 4, 0, 3, 8,{c5.2xlarge=19; c5.xlarge=1; c5a.2xlarge=13; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=9; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=8}
chipseq,normal,0.1,40,144,CRITICALPATHREVERSE,461.88,20, 2, 12, 10, 2, 2, 2, 4, 0, 4, 0, 2, 3, 0, 1, 4, 13, 0, 0, 0, 0, 0, 2, 2, 0, 4, 9,{c5.2xlarge=20; c5.xlarge=2; c5a.2xlarge=12; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=4; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=13; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=9}
chipseq,normal,0.1,40,144,RESHIV2,335.22999999999996,17, 3, 14, 10, 2, 4, 2, 5, 2, 4, 0, 2, 0, 0, 1, 2, 10, 0, 0, 0, 0, 0, 2, 2, 0, 4, 12,{c5.2xlarge=17; c5.xlarge=3; c5a.2xlarge=14; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=12}
