Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,normal,0.0,40,148,ROUNDROBIN,722.8299999999999,6, 1, 13, 0, 0, 0, 0, 1, 11, 0, 0, 1, 2, 1, 7, 17, 4, 3, 0, 8, 1, 6, 0, 0, 0, 7, 9,{c5.2xlarge=6; c5.xlarge=1; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=11; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=7; m5zn.2xlarge=17; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=0; r5.large=8; r5.xlarge=1; r5a.2xlarge=6; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=9}
chipseq,normal,0.0,40,148,STATIC,321.16999999999996,24, 4, 8, 3, 0, 2, 0, 2, 1, 0, 0, 2, 1, 1, 4, 13, 7, 5, 0, 3, 2, 1, 1, 0, 0, 6, 8,{c5.2xlarge=24; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=13; m5zn.large=7; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=8}
chipseq,normal,0.0,40,148,NOML,335.16999999999996,18, 3, 13, 5, 0, 1, 0, 0, 0, 0, 0, 4, 3, 2, 6, 9, 2, 4, 0, 4, 2, 4, 3, 0, 0, 6, 9,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=13; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=6; m5zn.2xlarge=9; m5zn.large=2; m5zn.xlarge=4; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=9}
chipseq,normal,0.0,40,148,TEXTDISTANCE,339.03999999999996,14, 4, 8, 2, 0, 1, 0, 1, 2, 0, 0, 6, 3, 2, 7, 14, 3, 7, 0, 2, 3, 7, 2, 0, 0, 4, 6,{c5.2xlarge=14; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=7; m5zn.2xlarge=14; m5zn.large=3; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=7; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6}
chipseq,normal,0.0,40,148,CRITICALPATH,400.43999999999994,18, 6, 14, 4, 0, 2, 0, 1, 3, 0, 0, 2, 1, 1, 2, 9, 5, 5, 0, 4, 1, 2, 2, 0, 0, 6, 10,{c5.2xlarge=18; c5.xlarge=6; c5a.2xlarge=14; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=5; m5zn.xlarge=5; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=10}
chipseq,normal,0.0,40,148,CRITICALPATHREVERSE,459.75,13, 4, 12, 4, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 2, 12, 7, 10, 0, 3, 1, 2, 1, 0, 0, 16, 6,{c5.2xlarge=13; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=7; m5zn.xlarge=10; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=6}
chipseq,normal,0.0,40,148,RESHIV2,448.48999999999995,16, 4, 14, 5, 0, 2, 0, 1, 2, 0, 0, 1, 1, 1, 2, 9, 7, 4, 0, 2, 1, 0, 1, 0, 0, 13, 12,{c5.2xlarge=16; c5.xlarge=4; c5a.2xlarge=14; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=7; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=12}
chipseq,normal,0.0,40,148,RESHIV3,336.04999999999995,19, 4, 14, 5, 0, 2, 0, 1, 2, 0, 0, 1, 1, 1, 2, 9, 5, 4, 0, 2, 1, 0, 1, 0, 0, 12, 12,{c5.2xlarge=19; c5.xlarge=4; c5a.2xlarge=14; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=5; m5zn.xlarge=4; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=12}
chipseq,normal,0.0,40,148,RESHIMAX,350.54,17, 4, 13, 5, 0, 2, 0, 1, 1, 0, 0, 2, 1, 2, 2, 9, 5, 6, 0, 5, 2, 2, 2, 0, 0, 9, 8,{c5.2xlarge=17; c5.xlarge=4; c5a.2xlarge=13; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=5; m5zn.xlarge=6; r5.2xlarge=0; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=8}
chipseq,normal,0.0,40,148,RESHIFCFS,342.83,17, 4, 13, 5, 0, 1, 0, 1, 3, 0, 0, 2, 1, 1, 1, 9, 8, 6, 0, 3, 1, 0, 1, 0, 0, 12, 9,{c5.2xlarge=17; c5.xlarge=4; c5a.2xlarge=13; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=9; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=9}
chipseq,normal,0.0,40,149,MINMIN,348.33,21, 4, 6, 4, 0, 1, 0, 1, 5, 0, 0, 1, 0, 1, 2, 14, 7, 9, 0, 2, 1, 0, 1, 0, 0, 11, 7,{c5.2xlarge=21; c5.xlarge=4; c5a.2xlarge=6; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=5; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=7; m5zn.xlarge=9; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=7}
chipseq,normal,0.0,40,149,MAXMIN,475.0299999999999,5, 7, 0, 4, 7, 2, 6, 6, 0, 1, 3, 10, 1, 1, 1, 5, 8, 12, 2, 2, 4, 0, 0, 4, 0, 5, 2,{c5.2xlarge=5; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=6; i3.large=6; i3.xlarge=0; m5.2xlarge=1; m5.large=3; m5.xlarge=10; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=8; m5zn.xlarge=12; r5.2xlarge=2; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=2}
chipseq,normal,0.0,40,149,MCT,454.4599999999999,5, 8, 0, 4, 5, 2, 1, 3, 0, 1, 5, 10, 1, 1, 1, 5, 15, 12, 1, 2, 2, 0, 0, 2, 0, 9, 3,{c5.2xlarge=5; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=5; m5.xlarge=10; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=15; m5zn.xlarge=12; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=3}
chipseq,normal,0.0,40,149,ROUNDROBIN,706.1199999999999,1, 12, 0, 3, 2, 1, 11, 5, 0, 4, 1, 12, 5, 1, 2, 1, 10, 8, 1, 2, 4, 0, 0, 4, 0, 3, 5,{c5.2xlarge=1; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=11; i3.large=5; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=12; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=5}
chipseq,normal,0.0,40,149,STATIC,346.55999999999995,5, 6, 0, 4, 6, 1, 1, 6, 0, 2, 1, 18, 1, 2, 1, 5, 10, 10, 2, 1, 4, 0, 0, 2, 0, 6, 4,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=1; i3.2xlarge=1; i3.large=6; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=18; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=10; m5zn.xlarge=10; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=4}
chipseq,normal,0.0,40,149,NOML,492.01,7, 10, 0, 5, 3, 2, 4, 4, 0, 3, 2, 12, 3, 1, 3, 3, 4, 9, 3, 2, 4, 0, 0, 3, 0, 8, 3,{c5.2xlarge=7; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=4; i3.large=4; i3.xlarge=0; m5.2xlarge=3; m5.large=2; m5.xlarge=12; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=9; r5.2xlarge=3; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=3}
chipseq,normal,0.0,40,149,TEXTDISTANCE,567.52,5, 6, 0, 3, 4, 2, 3, 5, 0, 3, 7, 17, 2, 2, 4, 3, 4, 9, 3, 2, 8, 0, 0, 2, 0, 2, 2,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=3; i3.large=5; i3.xlarge=0; m5.2xlarge=3; m5.large=7; m5.xlarge=17; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=9; r5.2xlarge=3; r5.large=2; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,normal,0.0,40,149,CRITICALPATH,402.11999999999995,5, 3, 0, 5, 5, 2, 6, 6, 0, 2, 1, 10, 0, 2, 1, 5, 12, 13, 2, 4, 4, 0, 0, 3, 0, 5, 2,{c5.2xlarge=5; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=6; i3.large=6; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=10; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=12; m5zn.xlarge=13; r5.2xlarge=2; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=2}
chipseq,normal,0.0,40,149,CRITICALPATHREVERSE,481.84,4, 6, 0, 4, 4, 3, 1, 3, 0, 2, 3, 8, 1, 1, 1, 4, 15, 16, 2, 2, 4, 0, 0, 2, 0, 10, 2,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=3; m5.xlarge=8; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=15; m5zn.xlarge=16; r5.2xlarge=2; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=2}
chipseq,normal,0.0,40,149,RESHIV2,401.3,5, 4, 0, 5, 4, 4, 2, 3, 0, 1, 4, 12, 0, 2, 1, 5, 11, 13, 1, 4, 5, 0, 0, 2, 0, 8, 2,{c5.2xlarge=5; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=4; m5.xlarge=12; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=13; r5.2xlarge=1; r5.large=4; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=2}
chipseq,normal,0.0,40,149,RESHIV3,401.3,5, 4, 0, 5, 5, 4, 2, 3, 0, 1, 4, 10, 0, 1, 1, 5, 11, 13, 1, 4, 6, 0, 0, 3, 0, 8, 2,{c5.2xlarge=5; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=4; m5.xlarge=10; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=11; m5zn.xlarge=13; r5.2xlarge=1; r5.large=4; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=2}
chipseq,normal,0.0,40,149,RESHIMAX,484.3399999999999,4, 8, 0, 4, 7, 3, 2, 3, 0, 1, 4, 11, 0, 1, 1, 4, 8, 12, 1, 4, 4, 0, 0, 5, 0, 7, 4,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=4; m5.xlarge=11; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=8; m5zn.xlarge=12; r5.2xlarge=1; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=4}
chipseq,normal,0.0,40,149,RESHIFCFS,408.17999999999995,6, 7, 0, 5, 4, 2, 2, 3, 0, 1, 5, 9, 0, 1, 1, 5, 16, 11, 1, 2, 3, 0, 0, 2, 0, 9, 3,{c5.2xlarge=6; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=5; m5.xlarge=9; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=16; m5zn.xlarge=11; r5.2xlarge=1; r5.large=2; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=3}
chipseq,normal,0.0,40,150,MINMIN,405.80999999999995,5, 6, 0, 5, 6, 2, 5, 3, 0, 2, 2, 7, 0, 1, 0, 5, 14, 18, 2, 2, 2, 0, 0, 0, 0, 9, 2,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=7; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=14; m5zn.xlarge=18; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=2}
chipseq,normal,0.0,40,150,MAXMIN,548.63,0, 3, 13, 8, 3, 3, 3, 6, 5, 2, 2, 5, 0, 9, 0, 4, 6, 7, 0, 2, 2, 1, 1, 3, 0, 5, 5,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=13; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=3; i3.large=6; i3.xlarge=5; m5.2xlarge=2; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=5}
chipseq,normal,0.0,40,150,MCT,403.72999999999996,0, 4, 14, 8, 1, 2, 2, 5, 4, 1, 3, 3, 0, 5, 0, 6, 13, 8, 0, 3, 1, 0, 0, 2, 0, 9, 4,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=14; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=5; i3.xlarge=4; m5.2xlarge=1; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=13; m5zn.xlarge=8; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=4}
chipseq,normal,0.0,40,150,ROUNDROBIN,532.5799999999999,0, 7, 10, 1, 8, 6, 4, 7, 7, 2, 0, 3, 0, 10, 0, 1, 6, 2, 0, 6, 2, 3, 1, 2, 0, 4, 6,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=10; c5a.xlarge=1; d3.2xlarge=8; d3.xlarge=6; i3.2xlarge=4; i3.large=7; i3.xlarge=7; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=6; m5zn.xlarge=2; r5.2xlarge=0; r5.large=6; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6}
chipseq,normal,0.0,40,150,STATIC,347.12999999999994,0, 2, 11, 9, 4, 1, 2, 7, 1, 2, 1, 4, 0, 8, 0, 6, 12, 8, 0, 1, 2, 1, 1, 2, 0, 7, 6,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=11; c5a.xlarge=9; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=7; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=4; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=12; m5zn.xlarge=8; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=6}
chipseq,normal,0.0,40,150,NOML,335.22999999999996,0, 7, 14, 10, 1, 3, 2, 5, 0, 3, 2, 5, 0, 13, 0, 3, 4, 6, 0, 2, 2, 3, 2, 2, 0, 5, 4,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=14; c5a.xlarge=10; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=5; i3.xlarge=0; m5.2xlarge=3; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=13; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=6; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=4}
chipseq,normal,0.0,40,150,TEXTDISTANCE,354.5199999999999,0, 3, 10, 6, 1, 3, 1, 4, 3, 5, 7, 10, 0, 11, 0, 5, 6, 6, 0, 2, 3, 5, 2, 1, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=10; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=4; i3.xlarge=3; m5.2xlarge=5; m5.large=7; m5.xlarge=10; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=0; r5.large=2; r5.xlarge=3; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
chipseq,normal,0.0,40,150,CRITICALPATH,449.15,0, 2, 13, 9, 2, 2, 2, 6, 3, 2, 1, 5, 0, 11, 0, 4, 10, 8, 0, 4, 2, 0, 1, 2, 0, 6, 4,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=13; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=6; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=4}
chipseq,normal,0.0,40,150,CRITICALPATHREVERSE,536.09,0, 2, 13, 10, 2, 3, 2, 3, 0, 2, 2, 4, 0, 6, 0, 4, 15, 10, 0, 2, 2, 1, 2, 1, 0, 8, 4,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=13; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=4; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=15; m5zn.xlarge=10; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=4}
chipseq,normal,0.0,40,150,RESHIV2,336.04999999999995,0, 2, 15, 10, 2, 4, 2, 3, 1, 2, 4, 4, 0, 6, 0, 4, 12, 5, 0, 4, 3, 0, 1, 1, 0, 9, 4,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=15; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=5; r5.2xlarge=0; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=4}
chipseq,normal,0.0,40,150,RESHIV3,336.04999999999995,0, 4, 15, 10, 2, 4, 2, 3, 1, 2, 4, 5, 0, 6, 0, 3, 10, 6, 0, 4, 2, 0, 1, 1, 0, 9, 4,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=15; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=4; m5.xlarge=5; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=4}
chipseq,normal,0.0,40,150,RESHIMAX,410.31999999999994,0, 4, 13, 10, 2, 2, 2, 6, 1, 1, 5, 4, 0, 8, 0, 4, 8, 8, 0, 3, 2, 0, 1, 2, 0, 6, 6,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=13; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=6; i3.xlarge=1; m5.2xlarge=1; m5.large=5; m5.xlarge=4; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=6}
