Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.15,40,0,MINMIN,762.1899999999999,0, 6, 23, 12, 10, 16, 4, 1, 0, 8, 2, 11, 17, 0, 3, 47, 0, 7, 0, 3, 15, 5, 7, 5, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=23; c5a.xlarge=12; d3.2xlarge=10; d3.xlarge=16; i3.2xlarge=4; i3.large=1; i3.xlarge=0; m5.2xlarge=8; m5.large=2; m5.xlarge=11; m5a.2xlarge=17; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=47; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=3; r5.xlarge=15; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
viralrecon,exponential,0.15,40,92,MINMIN,650.42,15, 15, 0, 22, 11, 2, 0, 7, 4, 4, 1, 17, 4, 0, 1, 21, 0, 9, 4, 0, 0, 0, 3, 23, 0, 37, 6,{c5.2xlarge=15; c5.xlarge=15; c5a.2xlarge=0; c5a.xlarge=22; d3.2xlarge=11; d3.xlarge=2; i3.2xlarge=0; i3.large=7; i3.xlarge=4; m5.2xlarge=4; m5.large=1; m5.xlarge=17; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=21; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=4; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=37; z1d.xlarge=6}
viralrecon,exponential,0.15,40,92,MAXMIN,541.3399999999998,4, 14, 6, 6, 37, 0, 5, 2, 0, 3, 16, 3, 0, 0, 0, 27, 21, 24, 5, 0, 4, 0, 0, 13, 0, 7, 9,{c5.2xlarge=4; c5.xlarge=14; c5a.2xlarge=6; c5a.xlarge=6; d3.2xlarge=37; d3.xlarge=0; i3.2xlarge=5; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=16; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=21; m5zn.xlarge=24; r5.2xlarge=5; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=9}
viralrecon,exponential,0.15,40,92,MCT,554.9599999999999,7, 11, 6, 10, 39, 0, 2, 1, 0, 2, 17, 6, 0, 0, 0, 33, 16, 19, 3, 0, 7, 0, 0, 10, 0, 8, 9,{c5.2xlarge=7; c5.xlarge=11; c5a.2xlarge=6; c5a.xlarge=10; d3.2xlarge=39; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=17; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=16; m5zn.xlarge=19; r5.2xlarge=3; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=9}
viralrecon,exponential,0.15,40,92,ROUNDROBIN,486.59999999999985,5, 16, 0, 0, 84, 0, 2, 12, 7, 2, 22, 5, 0, 0, 0, 2, 4, 13, 0, 0, 2, 0, 0, 26, 0, 0, 4,{c5.2xlarge=5; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=84; d3.xlarge=0; i3.2xlarge=2; i3.large=12; i3.xlarge=7; m5.2xlarge=2; m5.large=22; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=26; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
viralrecon,exponential,0.15,40,92,STATIC,547.8699999999997,2, 3, 6, 8, 52, 0, 3, 0, 0, 1, 14, 4, 0, 0, 0, 37, 22, 23, 4, 0, 0, 0, 0, 15, 0, 4, 7,{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=6; c5a.xlarge=8; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=14; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=37; m5zn.large=22; m5zn.xlarge=23; r5.2xlarge=4; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=15; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=7}
viralrecon,exponential,0.15,40,92,NOML,563.03,11, 38, 6, 13, 2, 0, 0, 0, 0, 25, 21, 22, 0, 0, 0, 32, 10, 9, 1, 0, 1, 0, 0, 1, 0, 5, 8,{c5.2xlarge=11; c5.xlarge=38; c5a.2xlarge=6; c5a.xlarge=13; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=25; m5.large=21; m5.xlarge=22; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=32; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=8}
viralrecon,exponential,0.15,40,92,CUSTOMCLUSTERNOML,341.77999999999986,4, 8, 4, 10, 87, 0, 0, 5, 6, 18, 1, 2, 0, 0, 0, 24, 3, 19, 9, 0, 0, 0, 0, 1, 0, 0, 4,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=87; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=6; m5.2xlarge=18; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=24; m5zn.large=3; m5zn.xlarge=19; r5.2xlarge=9; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4}
viralrecon,exponential,0.15,40,92,TEXTDISTANCE,353.23999999999984,3, 9, 3, 3, 0, 0, 3, 2, 0, 13, 32, 26, 0, 0, 0, 26, 38, 37, 1, 0, 3, 0, 0, 5, 0, 0, 1,{c5.2xlarge=3; c5.xlarge=9; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=0; m5.2xlarge=13; m5.large=32; m5.xlarge=26; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=26; m5zn.large=38; m5zn.xlarge=37; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,92,CRITICALPATH,338.2099999999999,9, 22, 7, 43, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 66, 26, 19, 1, 0, 0, 0, 0, 0, 0, 4, 2,{c5.2xlarge=9; c5.xlarge=22; c5a.2xlarge=7; c5a.xlarge=43; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=66; m5zn.large=26; m5zn.xlarge=19; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2}
viralrecon,exponential,0.15,40,92,CRITICALPATHREVERSE,353.32999999999987,33, 13, 18, 37, 10, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 39, 19, 20, 2, 0, 0, 0, 0, 0, 0, 5, 7,{c5.2xlarge=33; c5.xlarge=13; c5a.2xlarge=18; c5a.xlarge=37; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=39; m5zn.large=19; m5zn.xlarge=20; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=7}
viralrecon,exponential,0.15,40,92,RESHIV2,550.9999999999999,25, 20, 29, 26, 6, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 44, 22, 20, 0, 0, 0, 0, 0, 0, 0, 5, 7,{c5.2xlarge=25; c5.xlarge=20; c5a.2xlarge=29; c5a.xlarge=26; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=44; m5zn.large=22; m5zn.xlarge=20; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=7}
viralrecon,exponential,0.15,40,92,RESHIV3,338.6599999999999,16, 28, 9, 34, 6, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 51, 23, 22, 1, 0, 0, 0, 0, 0, 0, 5, 8,{c5.2xlarge=16; c5.xlarge=28; c5a.2xlarge=9; c5a.xlarge=34; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=51; m5zn.large=23; m5zn.xlarge=22; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=8}
viralrecon,exponential,0.15,40,92,RESHIMAX,340.74,12, 35, 19, 34, 6, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 33, 23, 28, 0, 0, 0, 0, 0, 0, 0, 5, 7,{c5.2xlarge=12; c5.xlarge=35; c5a.2xlarge=19; c5a.xlarge=34; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=33; m5zn.large=23; m5zn.xlarge=28; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=7}
viralrecon,exponential,0.15,40,92,RESHIFCFS,338.7499999999999,18, 19, 9, 42, 6, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 56, 18, 23, 1, 0, 0, 0, 0, 0, 0, 4, 7,{c5.2xlarge=18; c5.xlarge=19; c5a.2xlarge=9; c5a.xlarge=42; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=56; m5zn.large=18; m5zn.xlarge=23; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=7}
viralrecon,exponential,0.15,40,93,MINMIN,537.2599999999999,12, 14, 6, 6, 38, 0, 3, 0, 1, 3, 18, 5, 0, 0, 0, 29, 21, 21, 1, 0, 5, 0, 0, 8, 0, 6, 9,{c5.2xlarge=12; c5.xlarge=14; c5a.2xlarge=6; c5a.xlarge=6; d3.2xlarge=38; d3.xlarge=0; i3.2xlarge=3; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=18; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=21; m5zn.xlarge=21; r5.2xlarge=1; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=9}
viralrecon,exponential,0.15,40,93,MAXMIN,569.8599999999999,13, 11, 0, 0, 3, 18, 1, 0, 4, 9, 4, 18, 2, 6, 0, 15, 7, 5, 21, 7, 31, 5, 8, 7, 0, 11, 0,{c5.2xlarge=13; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=18; i3.2xlarge=1; i3.large=0; i3.xlarge=4; m5.2xlarge=9; m5.large=4; m5.xlarge=18; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=7; m5zn.xlarge=5; r5.2xlarge=21; r5.large=7; r5.xlarge=31; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,MCT,652.3699999999999,11, 11, 0, 0, 5, 17, 0, 0, 7, 7, 3, 20, 1, 3, 0, 16, 8, 9, 17, 6, 37, 2, 9, 3, 0, 14, 0,{c5.2xlarge=11; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=17; i3.2xlarge=0; i3.large=0; i3.xlarge=7; m5.2xlarge=7; m5.large=3; m5.xlarge=20; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=8; m5zn.xlarge=9; r5.2xlarge=17; r5.large=6; r5.xlarge=37; r5a.2xlarge=2; r5a.large=9; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,ROUNDROBIN,548.3499999999999,4, 2, 0, 0, 0, 12, 4, 0, 12, 6, 1, 25, 2, 8, 0, 4, 12, 6, 35, 1, 48, 2, 14, 7, 0, 1, 0,{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=12; i3.2xlarge=4; i3.large=0; i3.xlarge=12; m5.2xlarge=6; m5.large=1; m5.xlarge=25; m5a.2xlarge=2; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=6; r5.2xlarge=35; r5.large=1; r5.xlarge=48; r5a.2xlarge=2; r5a.large=14; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,STATIC,577.7699999999999,6, 7, 0, 0, 2, 15, 0, 0, 0, 6, 1, 7, 0, 1, 0, 11, 25, 17, 25, 5, 60, 0, 6, 0, 0, 11, 0,{c5.2xlarge=6; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=15; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=1; m5.xlarge=7; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=25; m5zn.xlarge=17; r5.2xlarge=25; r5.large=5; r5.xlarge=60; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,NOML,563.0299999999999,11, 7, 0, 0, 3, 1, 0, 0, 0, 70, 24, 22, 10, 5, 0, 10, 4, 9, 8, 6, 5, 0, 1, 0, 0, 9, 0,{c5.2xlarge=11; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=70; m5.large=24; m5.xlarge=22; m5a.2xlarge=10; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=4; m5zn.xlarge=9; r5.2xlarge=8; r5.large=6; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,CUSTOMCLUSTERNOML,464.9899999999999,4, 8, 0, 0, 40, 14, 1, 0, 4, 66, 1, 7, 1, 0, 0, 9, 1, 6, 37, 0, 5, 0, 0, 0, 0, 1, 0,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=40; d3.xlarge=14; i3.2xlarge=1; i3.large=0; i3.xlarge=4; m5.2xlarge=66; m5.large=1; m5.xlarge=7; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=1; m5zn.xlarge=6; r5.2xlarge=37; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,TEXTDISTANCE,349.65999999999985,2, 1, 0, 0, 1, 5, 1, 0, 0, 55, 27, 27, 18, 19, 0, 9, 5, 9, 5, 7, 9, 3, 0, 2, 0, 0, 0,{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=55; m5.large=27; m5.xlarge=27; m5a.2xlarge=18; m5a.large=19; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=5; m5zn.xlarge=9; r5.2xlarge=5; r5.large=7; r5.xlarge=9; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,CRITICALPATH,524.3199999999997,8, 21, 0, 0, 10, 54, 1, 0, 0, 18, 2, 3, 0, 0, 0, 25, 13, 5, 15, 10, 4, 0, 0, 0, 0, 16, 0,{c5.2xlarge=8; c5.xlarge=21; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=54; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=18; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=25; m5zn.large=13; m5zn.xlarge=5; r5.2xlarge=15; r5.large=10; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,CRITICALPATHREVERSE,657.7099999999999,46, 12, 0, 0, 3, 13, 1, 0, 0, 14, 4, 2, 0, 0, 0, 53, 22, 11, 10, 7, 4, 0, 0, 0, 0, 3, 0,{c5.2xlarge=46; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=13; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=14; m5.large=4; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=53; m5zn.large=22; m5zn.xlarge=11; r5.2xlarge=10; r5.large=7; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,RESHIV2,457.28999999999996,34, 11, 0, 0, 2, 32, 1, 0, 0, 24, 3, 4, 0, 0, 0, 37, 19, 7, 9, 8, 6, 0, 0, 0, 0, 9, 0,{c5.2xlarge=34; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=32; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=24; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=37; m5zn.large=19; m5zn.xlarge=7; r5.2xlarge=9; r5.large=8; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,RESHIV3,446.5199999999998,28, 17, 0, 0, 2, 20, 1, 0, 0, 28, 3, 5, 0, 0, 0, 38, 18, 7, 14, 10, 6, 0, 0, 0, 0, 9, 0,{c5.2xlarge=28; c5.xlarge=17; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=20; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=28; m5.large=3; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=38; m5zn.large=18; m5zn.xlarge=7; r5.2xlarge=14; r5.large=10; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,RESHIMAX,553.6299999999999,18, 33, 0, 0, 16, 31, 1, 0, 0, 24, 3, 3, 0, 0, 0, 13, 15, 18, 13, 9, 3, 0, 0, 0, 0, 5, 0,{c5.2xlarge=18; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=16; d3.xlarge=31; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=24; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=15; m5zn.xlarge=18; r5.2xlarge=13; r5.large=9; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0}
viralrecon,exponential,0.15,40,93,RESHIFCFS,452.35999999999984,38, 9, 0, 0, 2, 12, 0, 0, 0, 20, 2, 3, 0, 0, 0, 47, 23, 9, 13, 7, 4, 0, 0, 0, 0, 16, 0,{c5.2xlarge=38; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=12; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=20; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=47; m5zn.large=23; m5zn.xlarge=9; r5.2xlarge=13; r5.large=7; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=0}
viralrecon,exponential,0.15,40,94,MINMIN,668.93,12, 10, 0, 0, 1, 11, 0, 0, 6, 7, 3, 20, 4, 3, 0, 34, 15, 8, 10, 8, 36, 2, 4, 4, 0, 8, 0,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=11; i3.2xlarge=0; i3.large=0; i3.xlarge=6; m5.2xlarge=7; m5.large=3; m5.xlarge=20; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=34; m5zn.large=15; m5zn.xlarge=8; r5.2xlarge=10; r5.large=8; r5.xlarge=36; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=0}
viralrecon,exponential,0.15,40,94,MAXMIN,543.1999999999998,0, 9, 0, 8, 6, 13, 0, 5, 21, 0, 0, 13, 4, 5, 6, 29, 29, 17, 0, 0, 6, 2, 0, 7, 5, 10, 11,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=6; d3.xlarge=13; i3.2xlarge=0; i3.large=5; i3.xlarge=21; m5.2xlarge=0; m5.large=0; m5.xlarge=13; m5a.2xlarge=4; m5a.large=5; m5a.xlarge=6; m5zn.2xlarge=29; m5zn.large=29; m5zn.xlarge=17; r5.2xlarge=0; r5.large=0; r5.xlarge=6; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=5; z1d.large=10; z1d.xlarge=11}
viralrecon,exponential,0.15,40,94,MCT,568.66,0, 9, 0, 9, 7, 8, 0, 5, 27, 0, 0, 20, 3, 5, 4, 25, 23, 20, 0, 0, 9, 0, 0, 7, 5, 10, 10,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=0; i3.large=5; i3.xlarge=27; m5.2xlarge=0; m5.large=0; m5.xlarge=20; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=4; m5zn.2xlarge=25; m5zn.large=23; m5zn.xlarge=20; r5.2xlarge=0; r5.large=0; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=5; z1d.large=10; z1d.xlarge=10}
viralrecon,exponential,0.15,40,94,ROUNDROBIN,468.18999999999994,0, 3, 0, 1, 9, 9, 0, 8, 51, 0, 0, 25, 2, 5, 15, 28, 6, 8, 0, 0, 8, 10, 0, 6, 0, 2, 9,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=9; d3.xlarge=9; i3.2xlarge=0; i3.large=8; i3.xlarge=51; m5.2xlarge=0; m5.large=0; m5.xlarge=25; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=15; m5zn.2xlarge=28; m5zn.large=6; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=8; r5a.2xlarge=10; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=9}
viralrecon,exponential,0.15,40,94,STATIC,621.6099999999999,0, 7, 0, 10, 4, 5, 0, 1, 41, 0, 0, 24, 3, 3, 0, 23, 12, 34, 0, 0, 4, 0, 0, 0, 4, 18, 12,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=0; i3.large=1; i3.xlarge=41; m5.2xlarge=0; m5.large=0; m5.xlarge=24; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=23; m5zn.large=12; m5zn.xlarge=34; r5.2xlarge=0; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=18; z1d.xlarge=12}
viralrecon,exponential,0.15,40,94,NOML,364.0299999999999,0, 16, 0, 7, 3, 0, 0, 0, 0, 0, 0, 35, 15, 58, 9, 11, 12, 17, 0, 0, 1, 2, 0, 0, 3, 11, 5,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=35; m5a.2xlarge=15; m5a.large=58; m5a.xlarge=9; m5zn.2xlarge=11; m5zn.large=12; m5zn.xlarge=17; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=11; z1d.xlarge=5}
