Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.0,40,0,MINMIN,353.14,0, 9, 13, 12, 6, 4, 1, 1, 0, 4, 3, 6, 0, 0, 2, 14, 0, 7, 0, 4, 2, 1, 3, 2, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=12; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=4; r5.xlarge=2; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.0,40,183,MINMIN,348.13,12, 2, 5, 11, 1, 2, 1, 2, 2, 1, 2, 3, 0, 2, 0, 9, 15, 15, 1, 0, 1, 0, 3, 1, 0, 3, 4,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=5; c5a.xlarge=11; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=15; m5zn.xlarge=15; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,MAXMIN,488.15,8, 3, 9, 9, 2, 2, 2, 4, 4, 1, 2, 4, 1, 5, 2, 7, 6, 9, 4, 0, 2, 0, 2, 3, 0, 2, 5,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=2; m5.xlarge=4; m5a.2xlarge=1; m5a.large=5; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=4; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,MCT,407.87999999999994,9, 3, 7, 8, 3, 2, 1, 2, 2, 1, 3, 3, 0, 2, 1, 13, 13, 10, 1, 0, 1, 0, 2, 1, 0, 5, 5,{c5.2xlarge=9; c5.xlarge=3; c5a.2xlarge=7; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=13; m5zn.large=13; m5zn.xlarge=10; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,ROUNDROBIN,546.3,7, 2, 7, 7, 1, 3, 2, 9, 3, 2, 1, 3, 2, 1, 8, 8, 1, 7, 1, 0, 5, 0, 7, 8, 0, 1, 2,{c5.2xlarge=7; c5.xlarge=2; c5a.2xlarge=7; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=9; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=8; m5zn.2xlarge=8; m5zn.large=1; m5zn.xlarge=7; r5.2xlarge=1; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,STATIC,345.06999999999994,10, 2, 13, 8, 2, 1, 1, 3, 2, 2, 1, 5, 1, 4, 2, 8, 12, 8, 2, 0, 1, 0, 3, 1, 0, 2, 4,{c5.2xlarge=10; c5.xlarge=2; c5a.2xlarge=13; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=12; m5zn.xlarge=8; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,NOML,488.83,11, 2, 8, 9, 1, 1, 2, 3, 2, 2, 1, 6, 2, 6, 6, 4, 4, 5, 3, 0, 2, 0, 7, 4, 0, 3, 4,{c5.2xlarge=11; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=6; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=4; m5zn.large=4; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,CUSTOMCLUSTERNOML,397.25999999999993,8, 3, 8, 6, 5, 1, 3, 4, 3, 2, 2, 4, 2, 5, 3, 9, 8, 7, 2, 0, 1, 0, 1, 3, 0, 4, 4,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=6; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=3; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=2; m5.xlarge=4; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=8; m5zn.xlarge=7; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,TEXTDISTANCE,352.8599999999999,9, 4, 7, 5, 1, 2, 3, 3, 2, 4, 3, 8, 1, 4, 2, 10, 7, 8, 1, 0, 3, 0, 4, 1, 0, 2, 4,{c5.2xlarge=9; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=3; i3.xlarge=2; m5.2xlarge=4; m5.large=3; m5.xlarge=8; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=10; m5zn.large=7; m5zn.xlarge=8; r5.2xlarge=1; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,CRITICALPATH,397.54999999999995,8, 1, 8, 8, 1, 2, 2, 5, 3, 1, 2, 6, 2, 6, 2, 6, 6, 9, 1, 0, 2, 0, 6, 3, 0, 2, 6,{c5.2xlarge=8; c5.xlarge=1; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=5; i3.xlarge=3; m5.2xlarge=1; m5.large=2; m5.xlarge=6; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=6; m5zn.xlarge=9; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,CRITICALPATHREVERSE,486.65,6, 2, 8, 8, 2, 2, 2, 2, 0, 2, 2, 3, 2, 2, 2, 7, 11, 14, 1, 0, 2, 0, 5, 2, 0, 4, 7,{c5.2xlarge=6; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=11; m5zn.xlarge=14; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,RESHIV2,397.8299999999999,9, 4, 9, 8, 1, 4, 2, 2, 2, 2, 2, 5, 2, 2, 1, 6, 9, 8, 1, 0, 2, 0, 4, 1, 0, 4, 8,{c5.2xlarge=9; c5.xlarge=4; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=2; m5.xlarge=5; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=9; m5zn.xlarge=8; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,RESHIV3,473.90999999999997,8, 4, 8, 8, 3, 2, 2, 2, 1, 2, 2, 5, 1, 2, 1, 6, 8, 10, 2, 0, 2, 0, 4, 2, 0, 4, 9,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=5; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=8; m5zn.xlarge=10; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,RESHIMAX,341.37999999999994,8, 3, 9, 10, 2, 2, 1, 4, 3, 2, 3, 7, 1, 2, 1, 6, 8, 8, 3, 0, 2, 0, 0, 6, 0, 2, 5,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=3; m5.xlarge=7; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,183,RESHIFCFS,456.27,6, 4, 8, 8, 2, 2, 1, 2, 3, 1, 1, 6, 0, 5, 2, 9, 12, 9, 1, 0, 2, 0, 3, 1, 0, 4, 6,{c5.2xlarge=6; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=6; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=12; m5zn.xlarge=9; r5.2xlarge=1; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.0,40,184,MINMIN,355.79999999999995,15, 2, 4, 0, 3, 2, 0, 3, 0, 4, 0, 3, 0, 2, 1, 12, 6, 12, 0, 2, 1, 0, 0, 1, 3, 14, 8,{c5.2xlarge=15; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=6; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=14; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,normal,0.0,40,184,MAXMIN,474.29999999999995,14, 3, 5, 0, 3, 2, 0, 6, 0, 4, 0, 9, 1, 3, 0, 8, 2, 7, 0, 2, 1, 0, 0, 3, 3, 12, 10,{c5.2xlarge=14; c5.xlarge=3; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=6; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=9; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=2; m5zn.xlarge=7; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=12; z1d.xlarge=10},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,normal,0.0,40,184,MCT,403.36,14, 4, 4, 0, 2, 1, 0, 5, 0, 2, 0, 5, 0, 2, 1, 12, 7, 10, 0, 1, 1, 0, 0, 1, 3, 14, 9,{c5.2xlarge=14; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=7; m5zn.xlarge=10; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=14; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,normal,0.0,40,184,ROUNDROBIN,816.6499999999999,6, 1, 1, 0, 2, 7, 0, 7, 0, 2, 0, 4, 7, 1, 6, 3, 0, 2, 0, 1, 6, 0, 0, 5, 1, 19, 17,{c5.2xlarge=6; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=0; i3.large=7; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=7; m5a.large=1; m5a.xlarge=6; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=1; z1d.large=19; z1d.xlarge=17},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
chipseq,normal,0.0,40,184,STATIC,382.56999999999994,14, 3, 9, 0, 3, 2, 0, 5, 0, 2, 0, 6, 2, 2, 0, 12, 5, 6, 0, 2, 1, 0, 0, 0, 4, 10, 10,{c5.2xlarge=14; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=5; m5zn.xlarge=6; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=10},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=4}
