Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.2,40,12,CRITICALPATH,474.60999999999996,12, 10, 4, 11, 7, 9, 2, 0, 4, 0, 0, 3, 1, 0, 4, 0, 0, 5, 6, 1, 7, 0, 5, 3, 2, 2, 0,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=4; c5a.xlarge=11; d3.2xlarge=7; d3.xlarge=9; i3.2xlarge=2; i3.large=0; i3.xlarge=4; m5.2xlarge=0; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=6; r5.large=1; r5.xlarge=7; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.2,40,12,CRITICALPATHREVERSE,488.04999999999995,15, 17, 4, 11, 7, 5, 1, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 11, 3, 2, 4, 0, 2, 4, 3, 4, 0,{c5.2xlarge=15; c5.xlarge=17; c5a.2xlarge=4; c5a.xlarge=11; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=3; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.2,40,12,RESHIV2,474.67,13, 14, 4, 10, 8, 7, 2, 0, 1, 0, 0, 4, 2, 0, 2, 0, 0, 7, 4, 4, 4, 0, 2, 4, 2, 4, 0,{c5.2xlarge=13; c5.xlarge=14; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=8; d3.xlarge=7; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=4; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.2,40,12,RESHIV3,474.16999999999996,13, 15, 4, 10, 7, 10, 3, 0, 2, 0, 0, 3, 0, 0, 3, 0, 0, 6, 2, 4, 5, 0, 2, 3, 2, 4, 0,{c5.2xlarge=13; c5.xlarge=15; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=7; d3.xlarge=10; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=2; r5.large=4; r5.xlarge=5; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.2,40,12,RESHIMAX,327.41,11, 19, 4, 8, 5, 9, 2, 0, 3, 0, 0, 4, 0, 0, 1, 0, 0, 4, 4, 2, 8, 0, 2, 6, 4, 2, 0,{c5.2xlarge=11; c5.xlarge=19; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=5; d3.xlarge=9; i3.2xlarge=2; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=4; r5.large=2; r5.xlarge=8; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.2,40,12,RESHIFCFS,415.10999999999996,12, 14, 5, 10, 4, 7, 3, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 9, 2, 2, 8, 0, 3, 6, 4, 5, 0,{c5.2xlarge=12; c5.xlarge=14; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=4; d3.xlarge=7; i3.2xlarge=3; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=2; r5.large=2; r5.xlarge=8; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=4; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.2,40,13,MINMIN,411.18999999999994,13, 11, 10, 0, 2, 0, 0, 3, 1, 2, 0, 5, 0, 1, 3, 5, 0, 11, 3, 0, 3, 0, 1, 3, 8, 4, 9,{c5.2xlarge=13; c5.xlarge=11; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=8; z1d.large=4; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,MAXMIN,397.9799999999999,14, 10, 9, 0, 1, 0, 0, 5, 5, 1, 0, 4, 0, 2, 4, 3, 0, 8, 3, 0, 3, 0, 1, 5, 10, 2, 8,{c5.2xlarge=14; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=10; z1d.large=2; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,MCT,348.21999999999997,14, 14, 7, 0, 1, 0, 0, 4, 3, 1, 0, 3, 0, 1, 2, 5, 0, 12, 4, 0, 2, 0, 2, 2, 10, 3, 8,{c5.2xlarge=14; c5.xlarge=14; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=4; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=10; z1d.large=3; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,ROUNDROBIN,416.5899999999999,14, 11, 7, 0, 0, 0, 0, 5, 8, 0, 0, 7, 0, 2, 3, 8, 0, 4, 4, 0, 3, 0, 5, 8, 1, 3, 5,{c5.2xlarge=14; c5.xlarge=11; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=4; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=8; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,STATIC,336.50999999999993,16, 12, 7, 0, 2, 0, 0, 4, 1, 1, 0, 3, 0, 1, 5, 7, 0, 6, 3, 0, 4, 0, 2, 3, 7, 9, 5,{c5.2xlarge=16; c5.xlarge=12; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=7; z1d.large=9; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,NOML,488.09999999999997,14, 8, 8, 0, 2, 0, 0, 4, 0, 2, 0, 4, 0, 1, 10, 2, 0, 5, 6, 0, 5, 0, 3, 10, 6, 3, 5,{c5.2xlarge=14; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=10; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=6; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=10; z1d.2xlarge=6; z1d.large=3; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,CUSTOMCLUSTERNOML,487.16999999999996,12, 5, 5, 0, 4, 0, 0, 8, 6, 2, 0, 5, 0, 4, 7, 4, 0, 5, 4, 0, 5, 0, 2, 2, 9, 5, 4,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=6; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=7; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=4; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=9; z1d.large=5; z1d.xlarge=4},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,TEXTDISTANCE,417.34,13, 8, 6, 0, 2, 0, 0, 7, 2, 4, 0, 10, 0, 2, 6, 5, 0, 7, 2, 0, 7, 0, 2, 3, 6, 3, 3,{c5.2xlarge=13; c5.xlarge=8; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=7; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=6; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=2; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=6; z1d.large=3; z1d.xlarge=3},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,CRITICALPATH,404.46,13, 5, 9, 0, 2, 0, 0, 9, 6, 2, 0, 5, 0, 3, 3, 4, 0, 5, 3, 0, 4, 0, 4, 6, 6, 4, 5,{c5.2xlarge=13; c5.xlarge=5; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=9; i3.xlarge=6; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=6; z1d.large=4; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,CRITICALPATHREVERSE,501.7099999999999,13, 8, 9, 0, 2, 0, 0, 3, 3, 2, 0, 3, 0, 1, 4, 4, 0, 10, 3, 0, 4, 0, 2, 6, 6, 7, 8,{c5.2xlarge=13; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=6; z1d.large=7; z1d.xlarge=8},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,RESHIV2,489.2,12, 12, 8, 0, 3, 0, 0, 7, 3, 2, 0, 6, 0, 1, 5, 4, 0, 6, 6, 0, 3, 0, 1, 5, 4, 6, 4,{c5.2xlarge=12; c5.xlarge=12; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=7; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=5; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=6; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=6; z1d.xlarge=4},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,RESHIV3,488.84999999999997,12, 12, 8, 0, 3, 0, 0, 4, 4, 1, 0, 5, 0, 1, 2, 4, 0, 6, 5, 0, 4, 0, 3, 8, 5, 6, 5,{c5.2xlarge=12; c5.xlarge=12; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=5; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=8; z1d.2xlarge=5; z1d.large=6; z1d.xlarge=5},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,RESHIMAX,335.51,12, 14, 5, 0, 2, 0, 0, 7, 4, 2, 0, 5, 0, 2, 2, 3, 0, 6, 3, 0, 4, 0, 1, 8, 7, 4, 7,{c5.2xlarge=12; c5.xlarge=14; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=7; i3.xlarge=4; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=6; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=8; z1d.2xlarge=7; z1d.large=4; z1d.xlarge=7},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
chipseq,normal,0.2,40,13,RESHIFCFS,411.67999999999995,14, 10, 7, 0, 2, 0, 0, 6, 5, 1, 0, 4, 0, 1, 3, 5, 0, 8, 2, 0, 4, 0, 1, 4, 9, 6, 6,{c5.2xlarge=14; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=6; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=9; z1d.large=6; z1d.xlarge=6},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=2}
