Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,normal,0.15,40,2,TEXTDISTANCE,474.3599999999999,8, 16, 9, 10, 5, 4, 12, 6, 11, 8, 12, 0, 7, 7, 0, 13, 9, 14, 4, 9, 8, 9, 4, 7, 5, 0, 8,{c5.2xlarge=8; c5.xlarge=16; c5a.2xlarge=9; c5a.xlarge=10; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=12; i3.large=6; i3.xlarge=11; m5.2xlarge=8; m5.large=12; m5.xlarge=0; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=9; m5zn.xlarge=14; r5.2xlarge=4; r5.large=9; r5.xlarge=8; r5a.2xlarge=9; r5a.large=4; r5a.xlarge=7; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=8}
viralrecon,normal,0.15,40,2,CRITICALPATH,330.86999999999995,9, 11, 14, 9, 10, 4, 8, 5, 9, 4, 7, 0, 6, 7, 0, 12, 25, 8, 8, 9, 3, 6, 7, 5, 8, 0, 11,{c5.2xlarge=9; c5.xlarge=11; c5a.2xlarge=14; c5a.xlarge=9; d3.2xlarge=10; d3.xlarge=4; i3.2xlarge=8; i3.large=5; i3.xlarge=9; m5.2xlarge=4; m5.large=7; m5.xlarge=0; m5a.2xlarge=6; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=25; m5zn.xlarge=8; r5.2xlarge=8; r5.large=9; r5.xlarge=3; r5a.2xlarge=6; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=11}
viralrecon,normal,0.15,40,2,CRITICALPATHREVERSE,373.54999999999984,11, 13, 16, 17, 7, 10, 8, 7, 3, 6, 6, 0, 8, 2, 0, 11, 20, 9, 6, 10, 6, 8, 1, 4, 2, 0, 15,{c5.2xlarge=11; c5.xlarge=13; c5a.2xlarge=16; c5a.xlarge=17; d3.2xlarge=7; d3.xlarge=10; i3.2xlarge=8; i3.large=7; i3.xlarge=3; m5.2xlarge=6; m5.large=6; m5.xlarge=0; m5a.2xlarge=8; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=20; m5zn.xlarge=9; r5.2xlarge=6; r5.large=10; r5.xlarge=6; r5a.2xlarge=8; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=15}
viralrecon,normal,0.15,40,2,RESHIV2,560.9699999999998,8, 12, 10, 17, 9, 11, 3, 6, 8, 4, 5, 0, 8, 6, 0, 11, 17, 10, 7, 7, 7, 5, 5, 6, 8, 0, 16,{c5.2xlarge=8; c5.xlarge=12; c5a.2xlarge=10; c5a.xlarge=17; d3.2xlarge=9; d3.xlarge=11; i3.2xlarge=3; i3.large=6; i3.xlarge=8; m5.2xlarge=4; m5.large=5; m5.xlarge=0; m5a.2xlarge=8; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=17; m5zn.xlarge=10; r5.2xlarge=7; r5.large=7; r5.xlarge=7; r5a.2xlarge=5; r5a.large=5; r5a.xlarge=6; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=16}
viralrecon,normal,0.15,40,2,RESHIV3,562.4499999999998,7, 11, 11, 17, 8, 10, 6, 4, 3, 10, 8, 0, 3, 6, 0, 12, 16, 7, 7, 6, 6, 6, 7, 9, 6, 0, 19,{c5.2xlarge=7; c5.xlarge=11; c5a.2xlarge=11; c5a.xlarge=17; d3.2xlarge=8; d3.xlarge=10; i3.2xlarge=6; i3.large=4; i3.xlarge=3; m5.2xlarge=10; m5.large=8; m5.xlarge=0; m5a.2xlarge=3; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=16; m5zn.xlarge=7; r5.2xlarge=7; r5.large=6; r5.xlarge=6; r5a.2xlarge=6; r5a.large=7; r5a.xlarge=9; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=19}
viralrecon,normal,0.15,40,2,RESHIMAX,338.3299999999999,7, 15, 8, 15, 4, 6, 12, 6, 8, 5, 8, 0, 8, 4, 0, 10, 15, 8, 8, 12, 4, 5, 8, 5, 6, 0, 19,{c5.2xlarge=7; c5.xlarge=15; c5a.2xlarge=8; c5a.xlarge=15; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=12; i3.large=6; i3.xlarge=8; m5.2xlarge=5; m5.large=8; m5.xlarge=0; m5a.2xlarge=8; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=15; m5zn.xlarge=8; r5.2xlarge=8; r5.large=12; r5.xlarge=4; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=19}
viralrecon,normal,0.15,40,2,RESHIFCFS,570.5899999999999,3, 13, 15, 13, 10, 6, 9, 5, 2, 12, 8, 0, 6, 8, 0, 13, 19, 3, 2, 8, 10, 7, 6, 6, 3, 0, 18,{c5.2xlarge=3; c5.xlarge=13; c5a.2xlarge=15; c5a.xlarge=13; d3.2xlarge=10; d3.xlarge=6; i3.2xlarge=9; i3.large=5; i3.xlarge=2; m5.2xlarge=12; m5.large=8; m5.xlarge=0; m5a.2xlarge=6; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=19; m5zn.xlarge=3; r5.2xlarge=2; r5.large=8; r5.xlarge=10; r5a.2xlarge=7; r5a.large=6; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=18}
viralrecon,normal,0.15,40,3,MINMIN,561.1599999999999,4, 10, 25, 17, 2, 5, 1, 0, 1, 13, 4, 0, 0, 9, 0, 14, 46, 9, 10, 2, 3, 3, 3, 5, 4, 0, 16,{c5.2xlarge=4; c5.xlarge=10; c5a.2xlarge=25; c5a.xlarge=17; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=1; m5.2xlarge=13; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=46; m5zn.xlarge=9; r5.2xlarge=10; r5.large=2; r5.xlarge=3; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=16}
viralrecon,normal,0.15,40,3,MAXMIN,543.0099999999999,11, 2, 0, 9, 9, 0, 12, 0, 3, 20, 0, 8, 0, 0, 0, 11, 38, 16, 14, 9, 8, 1, 2, 5, 0, 0, 28,{c5.2xlarge=11; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=12; i3.large=0; i3.xlarge=3; m5.2xlarge=20; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=38; m5zn.xlarge=16; r5.2xlarge=14; r5.large=9; r5.xlarge=8; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=28}
viralrecon,normal,0.15,40,3,MCT,550.8499999999999,19, 5, 0, 9, 8, 0, 14, 0, 0, 15, 0, 3, 0, 0, 0, 10, 56, 7, 28, 5, 2, 0, 4, 4, 0, 0, 16,{c5.2xlarge=19; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=14; i3.large=0; i3.xlarge=0; m5.2xlarge=15; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=56; m5zn.xlarge=7; r5.2xlarge=28; r5.large=5; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=16}
viralrecon,normal,0.15,40,3,ROUNDROBIN,565.7399999999997,6, 1, 0, 0, 10, 0, 11, 0, 12, 73, 0, 5, 0, 1, 0, 4, 28, 2, 18, 10, 2, 0, 0, 6, 0, 0, 17,{c5.2xlarge=6; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=12; m5.2xlarge=73; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=28; m5zn.xlarge=2; r5.2xlarge=18; r5.large=10; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=17}
viralrecon,normal,0.15,40,3,STATIC,778.6099999999996,18, 2, 0, 10, 3, 0, 1, 0, 0, 52, 0, 4, 0, 0, 0, 19, 53, 9, 18, 4, 2, 0, 3, 0, 0, 0, 7,{c5.2xlarge=18; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=52; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=53; m5zn.xlarge=9; r5.2xlarge=18; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=7}
viralrecon,normal,0.15,40,3,NOML,364.6699999999999,13, 4, 0, 7, 14, 0, 6, 0, 8, 11, 0, 10, 0, 8, 0, 12, 30, 17, 14, 11, 9, 7, 7, 4, 0, 0, 13,{c5.2xlarge=13; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=8; m5.2xlarge=11; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=30; m5zn.xlarge=17; r5.2xlarge=14; r5.large=11; r5.xlarge=9; r5a.2xlarge=7; r5a.large=7; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=13}
viralrecon,normal,0.15,40,3,CUSTOMCLUSTERNOML,337.7899999999999,8, 13, 0, 6, 11, 0, 11, 0, 8, 13, 0, 8, 0, 7, 0, 9, 8, 14, 21, 7, 19, 12, 8, 7, 0, 0, 15,{c5.2xlarge=8; c5.xlarge=13; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=8; m5.2xlarge=13; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=8; m5zn.xlarge=14; r5.2xlarge=21; r5.large=7; r5.xlarge=19; r5a.2xlarge=12; r5a.large=8; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=15}
viralrecon,normal,0.15,40,3,TEXTDISTANCE,356.36999999999983,14, 7, 0, 3, 11, 0, 15, 0, 10, 26, 0, 7, 0, 5, 0, 7, 15, 16, 13, 17, 12, 9, 3, 6, 0, 0, 9,{c5.2xlarge=14; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=15; i3.large=0; i3.xlarge=10; m5.2xlarge=26; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=15; m5zn.xlarge=16; r5.2xlarge=13; r5.large=17; r5.xlarge=12; r5a.2xlarge=9; r5a.large=3; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9}
viralrecon,normal,0.15,40,3,CRITICALPATH,339.8099999999999,13, 8, 0, 6, 9, 0, 2, 0, 8, 14, 0, 4, 0, 8, 0, 12, 37, 16, 13, 7, 10, 7, 10, 11, 0, 0, 10,{c5.2xlarge=13; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=8; m5.2xlarge=14; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=37; m5zn.xlarge=16; r5.2xlarge=13; r5.large=7; r5.xlarge=10; r5a.2xlarge=7; r5a.large=10; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10}
viralrecon,normal,0.15,40,3,CRITICALPATHREVERSE,449.67999999999984,24, 7, 0, 10, 12, 0, 9, 0, 5, 10, 0, 9, 0, 7, 0, 13, 31, 12, 10, 8, 7, 5, 6, 6, 0, 0, 15,{c5.2xlarge=24; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=5; m5.2xlarge=10; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=31; m5zn.xlarge=12; r5.2xlarge=10; r5.large=8; r5.xlarge=7; r5a.2xlarge=5; r5a.large=6; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=15}
viralrecon,normal,0.15,40,3,RESHIV2,382.61999999999995,19, 6, 0, 10, 16, 0, 7, 0, 8, 12, 0, 10, 0, 5, 0, 16, 26, 11, 8, 8, 9, 5, 6, 8, 0, 0, 16,{c5.2xlarge=19; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=16; d3.xlarge=0; i3.2xlarge=7; i3.large=0; i3.xlarge=8; m5.2xlarge=12; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=26; m5zn.xlarge=11; r5.2xlarge=8; r5.large=8; r5.xlarge=9; r5a.2xlarge=5; r5a.large=6; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=16}
viralrecon,normal,0.15,40,3,RESHIV3,360.85999999999984,18, 2, 0, 13, 14, 0, 9, 0, 15, 9, 0, 5, 0, 6, 0, 16, 28, 11, 12, 9, 12, 7, 3, 7, 0, 0, 9,{c5.2xlarge=18; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=13; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=15; m5.2xlarge=9; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=28; m5zn.xlarge=11; r5.2xlarge=12; r5.large=9; r5.xlarge=12; r5a.2xlarge=7; r5a.large=3; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9}
viralrecon,normal,0.15,40,3,RESHIMAX,353.85999999999996,12, 9, 0, 18, 13, 0, 12, 0, 7, 9, 0, 9, 0, 5, 0, 10, 27, 14, 12, 7, 10, 5, 7, 8, 0, 0, 12,{c5.2xlarge=12; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=18; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=12; i3.large=0; i3.xlarge=7; m5.2xlarge=9; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=27; m5zn.xlarge=14; r5.2xlarge=12; r5.large=7; r5.xlarge=10; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,normal,0.15,40,3,RESHIFCFS,364.23,12, 2, 0, 13, 9, 0, 9, 0, 5, 10, 0, 5, 0, 7, 0, 15, 36, 21, 8, 7, 9, 9, 6, 8, 0, 0, 14,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=13; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=5; m5.2xlarge=10; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=36; m5zn.xlarge=21; r5.2xlarge=8; r5.large=7; r5.xlarge=9; r5a.2xlarge=9; r5a.large=6; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=14}
viralrecon,normal,0.15,40,4,MINMIN,548.4499999999998,17, 4, 0, 10, 9, 0, 10, 0, 0, 18, 0, 3, 0, 1, 0, 14, 46, 7, 27, 10, 5, 0, 2, 4, 0, 0, 18,{c5.2xlarge=17; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=10; i3.large=0; i3.xlarge=0; m5.2xlarge=18; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=46; m5zn.xlarge=7; r5.2xlarge=27; r5.large=10; r5.xlarge=5; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=18}
viralrecon,normal,0.15,40,4,MAXMIN,586.26,13, 2, 25, 31, 3, 1, 2, 14, 0, 7, 0, 0, 3, 0, 22, 17, 16, 23, 0, 8, 3, 0, 5, 0, 0, 0, 11,{c5.2xlarge=13; c5.xlarge=2; c5a.2xlarge=25; c5a.xlarge=31; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=2; i3.large=14; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=17; m5zn.large=16; m5zn.xlarge=23; r5.2xlarge=0; r5.large=8; r5.xlarge=3; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=11}
viralrecon,normal,0.15,40,4,MCT,550.61,14, 5, 20, 30, 3, 0, 0, 6, 0, 9, 0, 0, 4, 0, 29, 17, 20, 19, 0, 8, 5, 0, 5, 0, 0, 0, 12,{c5.2xlarge=14; c5.xlarge=5; c5a.2xlarge=20; c5a.xlarge=30; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=0; i3.large=6; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=29; m5zn.2xlarge=17; m5zn.large=20; m5zn.xlarge=19; r5.2xlarge=0; r5.large=8; r5.xlarge=5; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,normal,0.15,40,4,ROUNDROBIN,456.53999999999985,0, 1, 1, 7, 12, 2, 3, 48, 0, 5, 0, 0, 8, 0, 49, 25, 5, 16, 0, 6, 3, 9, 2, 0, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=7; d3.2xlarge=12; d3.xlarge=2; i3.2xlarge=3; i3.large=48; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=25; m5zn.large=5; m5zn.xlarge=16; r5.2xlarge=0; r5.large=6; r5.xlarge=3; r5a.2xlarge=9; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.15,40,4,STATIC,612.9799999999999,10, 2, 22, 23, 2, 1, 3, 0, 0, 16, 0, 0, 3, 0, 44, 11, 25, 27, 0, 1, 1, 0, 3, 0, 0, 0, 11,{c5.2xlarge=10; c5.xlarge=2; c5a.2xlarge=22; c5a.xlarge=23; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=16; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=11; m5zn.large=25; m5zn.xlarge=27; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=11}
viralrecon,normal,0.15,40,4,NOML,329.3299999999998,16, 9, 33, 14, 5, 4, 6, 4, 0, 11, 0, 0, 7, 0, 6, 14, 13, 15, 0, 6, 7, 6, 3, 8, 0, 0, 18,{c5.2xlarge=16; c5.xlarge=9; c5a.2xlarge=33; c5a.xlarge=14; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=6; i3.large=4; i3.xlarge=0; m5.2xlarge=11; m5.large=0; m5.xlarge=0; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=14; m5zn.large=13; m5zn.xlarge=15; r5.2xlarge=0; r5.large=6; r5.xlarge=7; r5a.2xlarge=6; r5a.large=3; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=18}
viralrecon,normal,0.15,40,4,CUSTOMCLUSTERNOML,339.36999999999995,11, 10, 28, 8, 9, 8, 8, 9, 0, 15, 0, 0, 7, 0, 4, 9, 6, 23, 0, 8, 5, 10, 8, 4, 0, 0, 13,{c5.2xlarge=11; c5.xlarge=10; c5a.2xlarge=28; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=8; i3.2xlarge=8; i3.large=9; i3.xlarge=0; m5.2xlarge=15; m5.large=0; m5.xlarge=0; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=9; m5zn.large=6; m5zn.xlarge=23; r5.2xlarge=0; r5.large=8; r5.xlarge=5; r5a.2xlarge=10; r5a.large=8; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=13}
viralrecon,normal,0.15,40,4,TEXTDISTANCE,343.6299999999998,11, 10, 6, 11, 6, 5, 9, 13, 0, 16, 0, 0, 6, 0, 10, 10, 15, 25, 0, 6, 15, 10, 3, 8, 0, 0, 10,{c5.2xlarge=11; c5.xlarge=10; c5a.2xlarge=6; c5a.xlarge=11; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=9; i3.large=13; i3.xlarge=0; m5.2xlarge=16; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=10; m5zn.large=15; m5zn.xlarge=25; r5.2xlarge=0; r5.large=6; r5.xlarge=15; r5a.2xlarge=10; r5a.large=3; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10}
viralrecon,normal,0.15,40,4,CRITICALPATH,523.8499999999999,8, 5, 25, 13, 4, 5, 4, 7, 0, 8, 0, 0, 7, 0, 6, 12, 23, 24, 0, 7, 10, 12, 9, 4, 0, 0, 12,{c5.2xlarge=8; c5.xlarge=5; c5a.2xlarge=25; c5a.xlarge=13; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=4; i3.large=7; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=0; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=12; m5zn.large=23; m5zn.xlarge=24; r5.2xlarge=0; r5.large=7; r5.xlarge=10; r5a.2xlarge=12; r5a.large=9; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,normal,0.15,40,4,CRITICALPATHREVERSE,338.7399999999999,12, 7, 31, 14, 5, 9, 7, 8, 0, 10, 0, 0, 2, 0, 6, 8, 18, 19, 0, 10, 7, 4, 9, 5, 0, 0, 14,{c5.2xlarge=12; c5.xlarge=7; c5a.2xlarge=31; c5a.xlarge=14; d3.2xlarge=5; d3.xlarge=9; i3.2xlarge=7; i3.large=8; i3.xlarge=0; m5.2xlarge=10; m5.large=0; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=8; m5zn.large=18; m5zn.xlarge=19; r5.2xlarge=0; r5.large=10; r5.xlarge=7; r5a.2xlarge=4; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=14}
viralrecon,normal,0.15,40,4,RESHIV2,325.3099999999999,6, 7, 25, 13, 7, 5, 10, 7, 0, 2, 0, 0, 4, 0, 9, 15, 15, 30, 0, 6, 6, 10, 8, 6, 0, 0, 12,{c5.2xlarge=6; c5.xlarge=7; c5a.2xlarge=25; c5a.xlarge=13; d3.2xlarge=7; d3.xlarge=5; i3.2xlarge=10; i3.large=7; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=15; m5zn.large=15; m5zn.xlarge=30; r5.2xlarge=0; r5.large=6; r5.xlarge=6; r5a.2xlarge=10; r5a.large=8; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,normal,0.15,40,4,RESHIV3,327.40999999999997,21, 6, 22, 11, 5, 5, 7, 9, 0, 3, 0, 0, 8, 0, 2, 12, 18, 19, 0, 11, 11, 5, 8, 5, 0, 0, 17,{c5.2xlarge=21; c5.xlarge=6; c5a.2xlarge=22; c5a.xlarge=11; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=7; i3.large=9; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=18; m5zn.xlarge=19; r5.2xlarge=0; r5.large=11; r5.xlarge=11; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=17}
viralrecon,normal,0.15,40,4,RESHIMAX,329.3099999999999,5, 9, 31, 13, 7, 8, 6, 6, 0, 9, 0, 0, 4, 0, 4, 13, 19, 27, 0, 7, 8, 5, 6, 5, 0, 0, 14,{c5.2xlarge=5; c5.xlarge=9; c5a.2xlarge=31; c5a.xlarge=13; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=6; i3.large=6; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=13; m5zn.large=19; m5zn.xlarge=27; r5.2xlarge=0; r5.large=7; r5.xlarge=8; r5a.2xlarge=5; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=14}
viralrecon,normal,0.15,40,4,RESHIFCFS,329.8599999999999,6, 4, 23, 19, 4, 6, 5, 12, 0, 10, 0, 0, 6, 0, 6, 15, 18, 22, 0, 10, 5, 6, 4, 11, 0, 0, 13,{c5.2xlarge=6; c5.xlarge=4; c5a.2xlarge=23; c5a.xlarge=19; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=5; i3.large=12; i3.xlarge=0; m5.2xlarge=10; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=15; m5zn.large=18; m5zn.xlarge=22; r5.2xlarge=0; r5.large=10; r5.xlarge=5; r5a.2xlarge=6; r5a.large=4; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=13}
