Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.2,40,2,TEXTDISTANCE,473.50999999999976,9, 13, 8, 11, 4, 4, 9, 5, 6, 11, 11, 0, 5, 10, 0, 16, 11, 10, 4, 10, 9, 15, 5, 2, 11, 0, 7,{c5.2xlarge=9; c5.xlarge=13; c5a.2xlarge=8; c5a.xlarge=11; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=9; i3.large=5; i3.xlarge=6; m5.2xlarge=11; m5.large=11; m5.xlarge=0; m5a.2xlarge=5; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=11; m5zn.xlarge=10; r5.2xlarge=4; r5.large=10; r5.xlarge=9; r5a.2xlarge=15; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=11; z1d.large=0; z1d.xlarge=7}
viralrecon,exponential,0.2,40,2,CRITICALPATH,530.1199999999999,14, 10, 12, 9, 7, 10, 7, 3, 8, 9, 2, 0, 8, 7, 0, 16, 22, 11, 5, 6, 9, 7, 2, 4, 6, 0, 11,{c5.2xlarge=14; c5.xlarge=10; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=10; i3.2xlarge=7; i3.large=3; i3.xlarge=8; m5.2xlarge=9; m5.large=2; m5.xlarge=0; m5a.2xlarge=8; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=22; m5zn.xlarge=11; r5.2xlarge=5; r5.large=6; r5.xlarge=9; r5a.2xlarge=7; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=11}
viralrecon,exponential,0.2,40,2,CRITICALPATHREVERSE,572.5299999999999,10, 11, 19, 14, 11, 7, 5, 5, 5, 3, 7, 0, 8, 4, 0, 8, 16, 11, 12, 6, 10, 6, 6, 6, 2, 0, 13,{c5.2xlarge=10; c5.xlarge=11; c5a.2xlarge=19; c5a.xlarge=14; d3.2xlarge=11; d3.xlarge=7; i3.2xlarge=5; i3.large=5; i3.xlarge=5; m5.2xlarge=3; m5.large=7; m5.xlarge=0; m5a.2xlarge=8; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=16; m5zn.xlarge=11; r5.2xlarge=12; r5.large=6; r5.xlarge=10; r5a.2xlarge=6; r5a.large=6; r5a.xlarge=6; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=13}
viralrecon,exponential,0.2,40,2,RESHIV2,360.66,12, 9, 9, 14, 10, 6, 4, 6, 7, 8, 7, 0, 2, 6, 0, 12, 18, 8, 9, 6, 5, 10, 7, 9, 4, 0, 17,{c5.2xlarge=12; c5.xlarge=9; c5a.2xlarge=9; c5a.xlarge=14; d3.2xlarge=10; d3.xlarge=6; i3.2xlarge=4; i3.large=6; i3.xlarge=7; m5.2xlarge=8; m5.large=7; m5.xlarge=0; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=18; m5zn.xlarge=8; r5.2xlarge=9; r5.large=6; r5.xlarge=5; r5a.2xlarge=10; r5a.large=7; r5a.xlarge=9; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=17}
viralrecon,exponential,0.2,40,2,RESHIV3,360.64,14, 10, 9, 13, 7, 8, 4, 8, 8, 3, 8, 0, 5, 7, 0, 12, 16, 8, 8, 5, 7, 5, 4, 6, 9, 0, 21,{c5.2xlarge=14; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=13; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=4; i3.large=8; i3.xlarge=8; m5.2xlarge=3; m5.large=8; m5.xlarge=0; m5a.2xlarge=5; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=16; m5zn.xlarge=8; r5.2xlarge=8; r5.large=5; r5.xlarge=7; r5a.2xlarge=5; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=21}
viralrecon,exponential,0.2,40,2,RESHIMAX,338.1999999999999,9, 16, 8, 16, 11, 15, 5, 6, 2, 4, 5, 0, 5, 7, 0, 9, 16, 9, 8, 7, 8, 3, 8, 6, 4, 0, 18,{c5.2xlarge=9; c5.xlarge=16; c5a.2xlarge=8; c5a.xlarge=16; d3.2xlarge=11; d3.xlarge=15; i3.2xlarge=5; i3.large=6; i3.xlarge=2; m5.2xlarge=4; m5.large=5; m5.xlarge=0; m5a.2xlarge=5; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=16; m5zn.xlarge=9; r5.2xlarge=8; r5.large=7; r5.xlarge=8; r5a.2xlarge=3; r5a.large=8; r5a.xlarge=6; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=18}
viralrecon,exponential,0.2,40,2,RESHIFCFS,363.37999999999994,12, 10, 15, 17, 6, 9, 10, 5, 4, 6, 8, 0, 5, 6, 0, 11, 17, 9, 4, 5, 6, 6, 7, 5, 10, 0, 12,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=15; c5a.xlarge=17; d3.2xlarge=6; d3.xlarge=9; i3.2xlarge=10; i3.large=5; i3.xlarge=4; m5.2xlarge=6; m5.large=8; m5.xlarge=0; m5a.2xlarge=5; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=17; m5zn.xlarge=9; r5.2xlarge=4; r5.large=5; r5.xlarge=6; r5a.2xlarge=6; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=10; z1d.large=0; z1d.xlarge=12}
viralrecon,exponential,0.2,40,3,MINMIN,559.8299999999998,6, 13, 10, 12, 9, 5, 4, 4, 4, 41, 2, 0, 3, 10, 0, 8, 29, 5, 7, 1, 1, 2, 2, 8, 3, 0, 16,{c5.2xlarge=6; c5.xlarge=13; c5a.2xlarge=10; c5a.xlarge=12; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=4; i3.large=4; i3.xlarge=4; m5.2xlarge=41; m5.large=2; m5.xlarge=0; m5a.2xlarge=3; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=29; m5zn.xlarge=5; r5.2xlarge=7; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=8; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=16}
viralrecon,exponential,0.2,40,3,MAXMIN,580.8299999999999,10, 3, 0, 5, 10, 0, 13, 0, 6, 35, 0, 6, 0, 3, 0, 12, 34, 14, 25, 5, 3, 1, 3, 3, 0, 0, 12,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=13; i3.large=0; i3.xlarge=6; m5.2xlarge=35; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=34; m5zn.xlarge=14; r5.2xlarge=25; r5.large=5; r5.xlarge=3; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,exponential,0.2,40,3,MCT,530.9599999999998,11, 6, 0, 5, 12, 0, 15, 0, 4, 12, 0, 4, 0, 3, 0, 10, 43, 7, 40, 7, 8, 2, 2, 2, 0, 0, 12,{c5.2xlarge=11; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=15; i3.large=0; i3.xlarge=4; m5.2xlarge=12; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=43; m5zn.xlarge=7; r5.2xlarge=40; r5.large=7; r5.xlarge=8; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,exponential,0.2,40,3,ROUNDROBIN,565.7399999999997,6, 1, 0, 0, 10, 0, 11, 0, 12, 73, 0, 5, 0, 1, 0, 4, 28, 2, 18, 10, 2, 0, 0, 6, 0, 0, 17,{c5.2xlarge=6; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=12; m5.2xlarge=73; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=28; m5zn.xlarge=2; r5.2xlarge=18; r5.large=10; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=17}
viralrecon,exponential,0.2,40,3,STATIC,906.6299999999999,17, 3, 0, 5, 11, 0, 7, 0, 5, 62, 0, 1, 0, 1, 0, 9, 35, 5, 22, 4, 4, 1, 2, 4, 0, 0, 7,{c5.2xlarge=17; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=7; i3.large=0; i3.xlarge=5; m5.2xlarge=62; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=35; m5zn.xlarge=5; r5.2xlarge=22; r5.large=4; r5.xlarge=4; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=7}
viralrecon,exponential,0.2,40,3,NOML,561.6999999999999,12, 3, 0, 5, 10, 0, 12, 0, 10, 18, 0, 9, 0, 5, 0, 10, 32, 15, 15, 13, 8, 8, 1, 7, 0, 0, 12,{c5.2xlarge=12; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=12; i3.large=0; i3.xlarge=10; m5.2xlarge=18; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=32; m5zn.xlarge=15; r5.2xlarge=15; r5.large=13; r5.xlarge=8; r5a.2xlarge=8; r5a.large=1; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,exponential,0.2,40,3,CUSTOMCLUSTERNOML,337.1999999999998,13, 8, 0, 9, 17, 0, 11, 0, 4, 13, 0, 6, 0, 7, 0, 9, 8, 19, 19, 11, 13, 5, 9, 7, 0, 0, 17,{c5.2xlarge=13; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=17; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=4; m5.2xlarge=13; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=8; m5zn.xlarge=19; r5.2xlarge=19; r5.large=11; r5.xlarge=13; r5a.2xlarge=5; r5a.large=9; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=17}
viralrecon,exponential,0.2,40,3,TEXTDISTANCE,354.34999999999985,14, 6, 0, 8, 8, 0, 16, 0, 6, 28, 0, 10, 0, 8, 0, 9, 19, 11, 6, 13, 13, 16, 3, 3, 0, 0, 9,{c5.2xlarge=14; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=16; i3.large=0; i3.xlarge=6; m5.2xlarge=28; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=19; m5zn.xlarge=11; r5.2xlarge=6; r5.large=13; r5.xlarge=13; r5a.2xlarge=16; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9}
viralrecon,exponential,0.2,40,3,CRITICALPATH,536.1799999999998,7, 8, 0, 14, 9, 0, 10, 0, 8, 10, 0, 5, 0, 10, 0, 10, 37, 18, 11, 12, 8, 5, 4, 6, 0, 0, 14,{c5.2xlarge=7; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=14; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=10; i3.large=0; i3.xlarge=8; m5.2xlarge=10; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=37; m5zn.xlarge=18; r5.2xlarge=11; r5.large=12; r5.xlarge=8; r5a.2xlarge=5; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=14}
viralrecon,exponential,0.2,40,3,CRITICALPATHREVERSE,449.1899999999999,17, 7, 0, 9, 8, 0, 7, 0, 8, 4, 0, 8, 0, 10, 0, 12, 33, 11, 12, 11, 11, 9, 8, 9, 0, 0, 12,{c5.2xlarge=17; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=7; i3.large=0; i3.xlarge=8; m5.2xlarge=4; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=33; m5zn.xlarge=11; r5.2xlarge=12; r5.large=11; r5.xlarge=11; r5a.2xlarge=9; r5a.large=8; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,exponential,0.2,40,3,RESHIV2,350.55,12, 7, 0, 9, 8, 0, 6, 0, 5, 11, 0, 9, 0, 13, 0, 9, 30, 5, 14, 15, 14, 7, 5, 8, 0, 0, 18,{c5.2xlarge=12; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=9; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=5; m5.2xlarge=11; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=13; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=30; m5zn.xlarge=5; r5.2xlarge=14; r5.large=15; r5.xlarge=14; r5a.2xlarge=7; r5a.large=5; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=18}
viralrecon,exponential,0.2,40,3,RESHIV3,386.4899999999999,9, 10, 0, 18, 11, 0, 8, 0, 9, 9, 0, 7, 0, 6, 0, 10, 32, 13, 10, 16, 6, 5, 8, 7, 0, 0, 11,{c5.2xlarge=9; c5.xlarge=10; c5a.2xlarge=0; c5a.xlarge=18; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=8; i3.large=0; i3.xlarge=9; m5.2xlarge=9; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=32; m5zn.xlarge=13; r5.2xlarge=10; r5.large=16; r5.xlarge=6; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=11}
viralrecon,exponential,0.2,40,3,RESHIMAX,353.85999999999996,13, 6, 0, 8, 10, 0, 12, 0, 8, 5, 0, 11, 0, 7, 0, 12, 31, 11, 11, 13, 7, 8, 7, 7, 0, 0, 18,{c5.2xlarge=13; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=12; i3.large=0; i3.xlarge=8; m5.2xlarge=5; m5.large=0; m5.xlarge=11; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=31; m5zn.xlarge=11; r5.2xlarge=11; r5.large=13; r5.xlarge=7; r5a.2xlarge=8; r5a.large=7; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=18}
viralrecon,exponential,0.2,40,3,RESHIFCFS,552.55,19, 4, 0, 17, 8, 0, 8, 0, 7, 6, 0, 9, 0, 3, 0, 10, 34, 12, 8, 11, 12, 8, 4, 7, 0, 0, 18,{c5.2xlarge=19; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=17; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=8; i3.large=0; i3.xlarge=7; m5.2xlarge=6; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=34; m5zn.xlarge=12; r5.2xlarge=8; r5.large=11; r5.xlarge=12; r5a.2xlarge=8; r5a.large=4; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=18}
viralrecon,exponential,0.2,40,4,MINMIN,554.2899999999998,16, 3, 0, 6, 7, 0, 12, 0, 5, 41, 0, 4, 0, 3, 0, 9, 43, 8, 13, 6, 5, 2, 4, 4, 0, 0, 15,{c5.2xlarge=16; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=12; i3.large=0; i3.xlarge=5; m5.2xlarge=41; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=43; m5zn.xlarge=8; r5.2xlarge=13; r5.large=6; r5.xlarge=5; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=15}
viralrecon,exponential,0.2,40,4,MAXMIN,682.28,10, 3, 21, 29, 4, 2, 4, 15, 0, 6, 0, 0, 5, 0, 28, 12, 9, 22, 0, 8, 3, 2, 4, 2, 0, 0, 17,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=21; c5a.xlarge=29; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=4; i3.large=15; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=28; m5zn.2xlarge=12; m5zn.large=9; m5zn.xlarge=22; r5.2xlarge=0; r5.large=8; r5.xlarge=3; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=17}
viralrecon,exponential,0.2,40,4,MCT,678.7699999999999,10, 2, 21, 27, 2, 1, 5, 20, 0, 9, 0, 0, 7, 0, 24, 17, 12, 20, 0, 7, 6, 3, 2, 3, 0, 0, 8,{c5.2xlarge=10; c5.xlarge=2; c5a.2xlarge=21; c5a.xlarge=27; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=5; i3.large=20; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=0; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=24; m5zn.2xlarge=17; m5zn.large=12; m5zn.xlarge=20; r5.2xlarge=0; r5.large=7; r5.xlarge=6; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8}
viralrecon,exponential,0.2,40,4,ROUNDROBIN,456.53999999999985,0, 1, 1, 7, 12, 2, 3, 48, 0, 5, 0, 0, 8, 0, 49, 25, 5, 16, 0, 6, 3, 9, 2, 0, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=7; d3.2xlarge=12; d3.xlarge=2; i3.2xlarge=3; i3.large=48; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=49; m5zn.2xlarge=25; m5zn.large=5; m5zn.xlarge=16; r5.2xlarge=0; r5.large=6; r5.xlarge=3; r5a.2xlarge=9; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.2,40,4,STATIC,761.3099999999993,14, 1, 20, 17, 2, 2, 5, 8, 0, 12, 0, 0, 3, 0, 46, 15, 6, 19, 0, 6, 4, 4, 8, 4, 0, 0, 9,{c5.2xlarge=14; c5.xlarge=1; c5a.2xlarge=20; c5a.xlarge=17; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=5; i3.large=8; i3.xlarge=0; m5.2xlarge=12; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=15; m5zn.large=6; m5zn.xlarge=19; r5.2xlarge=0; r5.large=6; r5.xlarge=4; r5a.2xlarge=4; r5a.large=8; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9}
viralrecon,exponential,0.2,40,4,NOML,329.2199999999999,16, 7, 34, 15, 5, 8, 9, 11, 0, 6, 0, 0, 6, 0, 3, 9, 14, 12, 0, 8, 8, 4, 8, 9, 0, 0, 13,{c5.2xlarge=16; c5.xlarge=7; c5a.2xlarge=34; c5a.xlarge=15; d3.2xlarge=5; d3.xlarge=8; i3.2xlarge=9; i3.large=11; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=14; m5zn.xlarge=12; r5.2xlarge=0; r5.large=8; r5.xlarge=8; r5a.2xlarge=4; r5a.large=8; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=13}
viralrecon,exponential,0.2,40,4,CUSTOMCLUSTERNOML,338.82999999999987,9, 9, 36, 10, 9, 7, 5, 6, 0, 15, 0, 0, 7, 0, 7, 8, 5, 23, 0, 3, 8, 5, 9, 12, 0, 0, 12,{c5.2xlarge=9; c5.xlarge=9; c5a.2xlarge=36; c5a.xlarge=10; d3.2xlarge=9; d3.xlarge=7; i3.2xlarge=5; i3.large=6; i3.xlarge=0; m5.2xlarge=15; m5.large=0; m5.xlarge=0; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=8; m5zn.large=5; m5zn.xlarge=23; r5.2xlarge=0; r5.large=3; r5.xlarge=8; r5a.2xlarge=5; r5a.large=9; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,exponential,0.2,40,4,TEXTDISTANCE,341.6999999999999,15, 5, 9, 13, 10, 6, 10, 13, 0, 18, 0, 0, 6, 0, 8, 7, 14, 13, 0, 9, 6, 8, 9, 5, 0, 0, 21,{c5.2xlarge=15; c5.xlarge=5; c5a.2xlarge=9; c5a.xlarge=13; d3.2xlarge=10; d3.xlarge=6; i3.2xlarge=10; i3.large=13; i3.xlarge=0; m5.2xlarge=18; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=7; m5zn.large=14; m5zn.xlarge=13; r5.2xlarge=0; r5.large=9; r5.xlarge=6; r5a.2xlarge=8; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=21}
viralrecon,exponential,0.2,40,4,CRITICALPATH,327.65999999999985,12, 6, 20, 14, 6, 3, 8, 8, 0, 6, 0, 0, 8, 0, 5, 11, 26, 21, 0, 5, 8, 3, 7, 14, 0, 0, 15,{c5.2xlarge=12; c5.xlarge=6; c5a.2xlarge=20; c5a.xlarge=14; d3.2xlarge=6; d3.xlarge=3; i3.2xlarge=8; i3.large=8; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=11; m5zn.large=26; m5zn.xlarge=21; r5.2xlarge=0; r5.large=5; r5.xlarge=8; r5a.2xlarge=3; r5a.large=7; r5a.xlarge=14; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=15}
viralrecon,exponential,0.2,40,4,CRITICALPATHREVERSE,339.1399999999999,12, 10, 27, 17, 8, 4, 11, 4, 0, 5, 0, 0, 6, 0, 6, 11, 19, 23, 0, 6, 7, 6, 4, 6, 0, 0, 14,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=27; c5a.xlarge=17; d3.2xlarge=8; d3.xlarge=4; i3.2xlarge=11; i3.large=4; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=11; m5zn.large=19; m5zn.xlarge=23; r5.2xlarge=0; r5.large=6; r5.xlarge=7; r5a.2xlarge=6; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=14}
viralrecon,exponential,0.2,40,4,RESHIV2,324.4099999999999,8, 10, 24, 16, 6, 8, 11, 4, 0, 6, 0, 0, 11, 0, 5, 9, 17, 27, 0, 6, 3, 4, 9, 8, 0, 0, 13,{c5.2xlarge=8; c5.xlarge=10; c5a.2xlarge=24; c5a.xlarge=16; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=11; i3.large=4; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=11; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=9; m5zn.large=17; m5zn.xlarge=27; r5.2xlarge=0; r5.large=6; r5.xlarge=3; r5a.2xlarge=4; r5a.large=9; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=13}
viralrecon,exponential,0.2,40,4,RESHIV3,527.5299999999997,11, 8, 27, 16, 8, 8, 2, 10, 0, 9, 0, 0, 6, 0, 5, 11, 16, 25, 0, 4, 5, 4, 5, 11, 0, 0, 14,{c5.2xlarge=11; c5.xlarge=8; c5a.2xlarge=27; c5a.xlarge=16; d3.2xlarge=8; d3.xlarge=8; i3.2xlarge=2; i3.large=10; i3.xlarge=0; m5.2xlarge=9; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=11; m5zn.large=16; m5zn.xlarge=25; r5.2xlarge=0; r5.large=4; r5.xlarge=5; r5a.2xlarge=4; r5a.large=5; r5a.xlarge=11; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=14}
viralrecon,exponential,0.2,40,4,RESHIMAX,329.1199999999999,8, 8, 30, 15, 8, 5, 5, 5, 0, 11, 0, 0, 4, 0, 4, 12, 15, 23, 0, 7, 10, 8, 6, 7, 0, 0, 14,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=30; c5a.xlarge=15; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=5; i3.large=5; i3.xlarge=0; m5.2xlarge=11; m5.large=0; m5.xlarge=0; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=12; m5zn.large=15; m5zn.xlarge=23; r5.2xlarge=0; r5.large=7; r5.xlarge=10; r5a.2xlarge=8; r5a.large=6; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=14}
viralrecon,exponential,0.2,40,4,RESHIFCFS,330.40999999999985,12, 6, 27, 14, 5, 5, 7, 1, 0, 6, 0, 0, 6, 0, 5, 18, 22, 21, 0, 8, 9, 4, 13, 7, 0, 0, 10,{c5.2xlarge=12; c5.xlarge=6; c5a.2xlarge=27; c5a.xlarge=14; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=7; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=0; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=18; m5zn.large=22; m5zn.xlarge=21; r5.2xlarge=0; r5.large=8; r5.xlarge=9; r5a.2xlarge=4; r5a.large=13; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10}
