Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.05,40,158,CRITICALPATH,473.98999999999995,13, 7, 8, 4, 3, 0, 3, 2, 0, 6, 0, 4, 0, 0, 3, 3, 6, 6, 5, 0, 2, 0, 4, 4, 2, 2, 11,{c5.2xlarge=13; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=3; i3.large=2; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=6; m5zn.xlarge=6; r5.2xlarge=5; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
chipseq,exponential,0.05,40,158,CRITICALPATHREVERSE,410.58,12, 7, 8, 4, 2, 0, 1, 1, 0, 5, 0, 2, 0, 0, 2, 4, 11, 11, 3, 0, 2, 0, 5, 0, 2, 4, 12,{c5.2xlarge=12; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=11; m5zn.xlarge=11; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=4; z1d.xlarge=12},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
chipseq,exponential,0.05,40,158,RESHIV2,403.08,12, 8, 8, 5, 2, 0, 2, 1, 0, 7, 0, 4, 0, 0, 1, 3, 10, 6, 3, 0, 1, 0, 6, 1, 3, 4, 11,{c5.2xlarge=12; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=6; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=1; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=11},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
chipseq,exponential,0.05,40,158,RESHIV3,403.21999999999997,12, 8, 9, 4, 2, 0, 3, 1, 0, 6, 0, 5, 0, 0, 1, 3, 8, 6, 2, 0, 1, 0, 5, 2, 3, 4, 13,{c5.2xlarge=12; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=4; z1d.xlarge=13},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
chipseq,exponential,0.05,40,158,RESHIMAX,410.07,9, 12, 7, 4, 1, 0, 2, 3, 0, 2, 0, 6, 0, 0, 3, 4, 7, 5, 2, 0, 2, 0, 7, 2, 3, 3, 14,{c5.2xlarge=9; c5.xlarge=12; c5a.2xlarge=7; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=5; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=14},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
chipseq,exponential,0.05,40,158,RESHIFCFS,411.34,12, 8, 7, 4, 2, 0, 0, 1, 0, 4, 0, 5, 0, 0, 2, 6, 12, 7, 3, 0, 2, 0, 5, 3, 4, 4, 7,{c5.2xlarge=12; c5.xlarge=8; c5a.2xlarge=7; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=6; m5zn.large=12; m5zn.xlarge=7; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=7},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
chipseq,exponential,0.05,40,159,MINMIN,413.24999999999994,0, 11, 6, 0, 2, 4, 3, 1, 5, 2, 0, 6, 1, 0, 0, 5, 24, 5, 4, 0, 4, 1, 3, 2, 9, 0, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=24; m5zn.xlarge=5; r5.2xlarge=4; r5.large=0; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,MAXMIN,552.87,0, 11, 4, 0, 2, 5, 5, 2, 10, 2, 0, 5, 5, 0, 0, 4, 16, 2, 6, 0, 5, 1, 3, 2, 8, 0, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=5; i3.2xlarge=5; i3.large=2; i3.xlarge=10; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=16; m5zn.xlarge=2; r5.2xlarge=6; r5.large=0; r5.xlarge=5; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,MCT,410.41999999999996,0, 12, 5, 0, 3, 5, 1, 1, 8, 1, 0, 5, 3, 0, 0, 7, 23, 5, 3, 0, 3, 1, 2, 1, 9, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=8; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=23; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=9; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,ROUNDROBIN,805.2399999999999,0, 6, 0, 0, 1, 6, 13, 4, 17, 5, 0, 2, 6, 0, 0, 2, 9, 1, 3, 0, 8, 0, 3, 0, 12, 0, 0,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=6; i3.2xlarge=13; i3.large=4; i3.xlarge=17; m5.2xlarge=5; m5.large=0; m5.xlarge=2; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=9; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=8; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,STATIC,346.23999999999995,0, 12, 7, 0, 2, 3, 5, 3, 4, 1, 0, 4, 4, 0, 0, 5, 23, 4, 4, 0, 3, 1, 3, 2, 8, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=5; i3.large=3; i3.xlarge=4; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=23; m5zn.xlarge=4; r5.2xlarge=4; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,NOML,710.1099999999999,0, 15, 4, 0, 3, 6, 4, 3, 6, 2, 0, 3, 9, 0, 0, 3, 10, 3, 4, 0, 4, 4, 5, 2, 8, 0, 0,{c5.2xlarge=0; c5.xlarge=15; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=4; i3.large=3; i3.xlarge=6; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=3; r5.2xlarge=4; r5.large=0; r5.xlarge=4; r5a.2xlarge=4; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,CUSTOMCLUSTERNOML,707.7799999999999,0, 10, 4, 0, 4, 3, 6, 2, 8, 2, 0, 6, 5, 0, 0, 4, 16, 4, 5, 0, 3, 1, 5, 2, 8, 0, 0,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=6; i3.large=2; i3.xlarge=8; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=16; m5zn.xlarge=4; r5.2xlarge=5; r5.large=0; r5.xlarge=3; r5a.2xlarge=1; r5a.large=5; r5a.xlarge=2; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,TEXTDISTANCE,549.51,0, 10, 3, 0, 2, 6, 4, 2, 7, 4, 0, 10, 3, 0, 0, 6, 9, 3, 6, 0, 7, 5, 4, 2, 5, 0, 0,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=4; i3.large=2; i3.xlarge=7; m5.2xlarge=4; m5.large=0; m5.xlarge=10; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=9; m5zn.xlarge=3; r5.2xlarge=6; r5.large=0; r5.xlarge=7; r5a.2xlarge=5; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,CRITICALPATH,696.4899999999999,0, 4, 4, 0, 2, 3, 8, 1, 11, 2, 0, 5, 5, 0, 0, 5, 19, 3, 5, 0, 4, 2, 6, 5, 4, 0, 0,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=8; i3.large=1; i3.xlarge=11; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=19; m5zn.xlarge=3; r5.2xlarge=5; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,CRITICALPATHREVERSE,540.2599999999999,0, 12, 5, 0, 2, 4, 5, 2, 3, 3, 0, 3, 6, 0, 0, 4, 22, 5, 4, 0, 4, 4, 2, 2, 6, 0, 0,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=5; i3.large=2; i3.xlarge=3; m5.2xlarge=3; m5.large=0; m5.xlarge=3; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=22; m5zn.xlarge=5; r5.2xlarge=4; r5.large=0; r5.xlarge=4; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,RESHIV2,488.13,0, 7, 4, 0, 4, 5, 7, 1, 8, 1, 0, 6, 2, 0, 0, 4, 18, 5, 4, 0, 5, 1, 5, 5, 6, 0, 0,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=5; i3.2xlarge=7; i3.large=1; i3.xlarge=8; m5.2xlarge=1; m5.large=0; m5.xlarge=6; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=18; m5zn.xlarge=5; r5.2xlarge=4; r5.large=0; r5.xlarge=5; r5a.2xlarge=1; r5a.large=5; r5a.xlarge=5; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,RESHIV3,548.86,0, 6, 4, 0, 4, 6, 5, 1, 8, 2, 0, 7, 2, 0, 0, 5, 18, 3, 6, 0, 7, 3, 2, 5, 4, 0, 0,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=5; i3.large=1; i3.xlarge=8; m5.2xlarge=2; m5.large=0; m5.xlarge=7; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=18; m5zn.xlarge=3; r5.2xlarge=6; r5.large=0; r5.xlarge=7; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,RESHIMAX,499.75999999999993,0, 11, 4, 0, 5, 6, 6, 4, 9, 3, 0, 4, 3, 0, 0, 4, 14, 3, 5, 0, 5, 0, 4, 2, 6, 0, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=6; i3.2xlarge=6; i3.large=4; i3.xlarge=9; m5.2xlarge=3; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=14; m5zn.xlarge=3; r5.2xlarge=5; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.05,40,159,RESHIFCFS,501.37999999999994,0, 10, 5, 0, 3, 5, 2, 1, 9, 2, 0, 5, 4, 0, 0, 6, 19, 5, 5, 0, 3, 4, 2, 1, 7, 0, 0,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=2; i3.large=1; i3.xlarge=9; m5.2xlarge=2; m5.large=0; m5.xlarge=5; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=19; m5zn.xlarge=5; r5.2xlarge=5; r5.large=0; r5.xlarge=3; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
