Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
chipseq,exponential,0.15,40,81,MAXMIN,478.08,0, 11, 2, 9, 9, 0, 0, 4, 4, 5, 3, 0, 2, 1, 0, 0, 8, 6, 7, 12, 2, 0, 1, 0, 3, 0, 9,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=2; c5a.xlarge=9; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=5; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=6; r5.2xlarge=7; r5.large=12; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=9}
chipseq,exponential,0.15,40,81,MCT,343.2399999999999,0, 11, 5, 10, 7, 0, 0, 4, 3, 4, 3, 0, 0, 1, 0, 0, 14, 10, 2, 8, 3, 0, 1, 0, 4, 0, 8,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=4; m5.large=3; m5.xlarge=0; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=10; r5.2xlarge=2; r5.large=8; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=8}
chipseq,exponential,0.15,40,81,ROUNDROBIN,463.77,0, 5, 6, 13, 5, 0, 0, 4, 12, 9, 1, 0, 2, 0, 0, 0, 2, 2, 7, 8, 1, 0, 2, 0, 8, 0, 11,{c5.2xlarge=0; c5.xlarge=5; c5a.2xlarge=6; c5a.xlarge=13; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=12; m5.2xlarge=9; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=7; r5.large=8; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=0; z1d.xlarge=11}
chipseq,exponential,0.15,40,81,STATIC,350.0,0, 9, 4, 7, 7, 0, 0, 2, 3, 5, 1, 0, 2, 3, 0, 0, 17, 14, 3, 5, 3, 0, 1, 0, 7, 0, 5,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=7; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=5; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=17; m5zn.xlarge=14; r5.2xlarge=3; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=5}
chipseq,exponential,0.15,40,81,NOML,585.1399999999999,0, 14, 4, 8, 4, 0, 0, 4, 2, 8, 1, 0, 7, 1, 0, 0, 5, 6, 6, 10, 3, 0, 3, 0, 4, 0, 8,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=2; m5.2xlarge=8; m5.large=1; m5.xlarge=0; m5a.2xlarge=7; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=6; r5.2xlarge=6; r5.large=10; r5.xlarge=3; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=8}
chipseq,exponential,0.15,40,81,CUSTOMCLUSTERNOML,560.55,0, 12, 4, 6, 11, 0, 0, 5, 3, 7, 3, 0, 2, 2, 0, 0, 7, 10, 6, 9, 2, 0, 1, 0, 4, 0, 4,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=3; m5.2xlarge=7; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=7; m5zn.xlarge=10; r5.2xlarge=6; r5.large=9; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.15,40,81,TEXTDISTANCE,418.36999999999995,0, 11, 4, 6, 7, 0, 0, 4, 3, 16, 4, 0, 2, 2, 0, 0, 6, 10, 6, 6, 3, 0, 2, 0, 3, 0, 3,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=6; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=16; m5.large=4; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=10; r5.2xlarge=6; r5.large=6; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.15,40,81,CRITICALPATH,487.97999999999996,0, 4, 4, 8, 9, 0, 0, 4, 4, 9, 1, 0, 4, 2, 0, 0, 10, 7, 6, 14, 2, 0, 3, 0, 3, 0, 4,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=4; m5.2xlarge=9; m5.large=1; m5.xlarge=0; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=7; r5.2xlarge=6; r5.large=14; r5.xlarge=2; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.15,40,81,CRITICALPATHREVERSE,486.99999999999994,0, 11, 4, 8, 7, 0, 0, 2, 1, 5, 3, 0, 2, 2, 0, 0, 12, 10, 5, 9, 2, 0, 2, 0, 3, 0, 10,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=5; m5.large=3; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=10; r5.2xlarge=5; r5.large=9; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=10}
chipseq,exponential,0.15,40,81,RESHIV2,487.78999999999996,0, 6, 4, 8, 10, 0, 0, 5, 2, 5, 4, 0, 4, 1, 0, 0, 10, 9, 3, 14, 3, 0, 3, 0, 2, 0, 5,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=2; m5.2xlarge=5; m5.large=4; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=3; r5.large=14; r5.xlarge=3; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=5}
chipseq,exponential,0.15,40,81,RESHIV3,488.55999999999995,0, 8, 4, 8, 9, 0, 0, 2, 3, 4, 4, 0, 4, 1, 0, 0, 10, 8, 5, 15, 5, 0, 1, 0, 3, 0, 4,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=4; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=3; m5.2xlarge=4; m5.large=4; m5.xlarge=0; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=5; r5.large=15; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=4}
chipseq,exponential,0.15,40,81,RESHIMAX,484.8299999999999,0, 13, 3, 7, 10, 0, 0, 4, 5, 5, 3, 0, 0, 3, 0, 0, 8, 4, 2, 13, 2, 0, 6, 0, 4, 0, 6,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=3; c5a.xlarge=7; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=5; m5.2xlarge=5; m5.large=3; m5.xlarge=0; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=8; m5zn.xlarge=4; r5.2xlarge=2; r5.large=13; r5.xlarge=2; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=6}
chipseq,exponential,0.15,40,81,RESHIFCFS,485.89,0, 12, 4, 10, 10, 0, 0, 3, 4, 3, 1, 0, 2, 2, 0, 0, 12, 6, 3, 9, 4, 0, 1, 0, 5, 0, 7,{c5.2xlarge=0; c5.xlarge=12; c5a.2xlarge=4; c5a.xlarge=10; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=4; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=6; r5.2xlarge=3; r5.large=9; r5.xlarge=4; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=7}
chipseq,exponential,0.15,40,82,MINMIN,404.21,0, 13, 5, 10, 6, 0, 0, 2, 2, 6, 2, 0, 1, 1, 0, 0, 12, 12, 3, 10, 2, 0, 1, 0, 3, 0, 7,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=2; m5.2xlarge=6; m5.large=2; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=12; r5.2xlarge=3; r5.large=10; r5.xlarge=2; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=7}
chipseq,exponential,0.15,40,82,MAXMIN,522.38,0, 2, 10, 4, 7, 7, 3, 4, 1, 0, 2, 2, 0, 2, 2, 9, 0, 0, 2, 10, 0, 1, 1, 0, 0, 12, 17,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=10; c5a.xlarge=4; d3.2xlarge=7; d3.xlarge=7; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=2; r5.large=10; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=17}
chipseq,exponential,0.15,40,82,MCT,457.03,0, 4, 13, 6, 3, 5, 1, 2, 1, 0, 3, 2, 0, 1, 2, 10, 0, 0, 1, 10, 0, 0, 1, 0, 0, 18, 15,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=13; c5a.xlarge=6; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=3; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=10; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=15}
chipseq,exponential,0.15,40,82,ROUNDROBIN,726.6199999999999,0, 1, 3, 5, 13, 4, 4, 6, 5, 0, 2, 1, 0, 5, 4, 5, 0, 0, 4, 11, 0, 3, 2, 0, 0, 7, 13,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=5; d3.2xlarge=13; d3.xlarge=4; i3.2xlarge=4; i3.large=6; i3.xlarge=5; m5.2xlarge=0; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=4; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=4; r5.large=11; r5.xlarge=0; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=13}
chipseq,exponential,0.15,40,82,STATIC,342.17999999999995,0, 7, 15, 4, 5, 6, 1, 4, 1, 0, 1, 2, 0, 2, 2, 8, 0, 0, 2, 5, 0, 1, 1, 0, 0, 17, 14,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=15; c5a.xlarge=4; d3.2xlarge=5; d3.xlarge=6; i3.2xlarge=1; i3.large=4; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=2; r5.large=5; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=14}
chipseq,exponential,0.15,40,82,NOML,586.5999999999999,0, 6, 15, 5, 3, 7, 2, 2, 1, 0, 1, 2, 0, 1, 3, 4, 0, 0, 3, 9, 0, 5, 2, 0, 0, 15, 12,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=15; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=7; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=9; r5.xlarge=0; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=12}
chipseq,exponential,0.15,40,82,CUSTOMCLUSTERNOML,558.5999999999999,0, 4, 12, 3, 8, 5, 2, 6, 1, 0, 3, 2, 0, 2, 2, 8, 0, 0, 4, 11, 0, 1, 1, 0, 0, 15, 8,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=12; c5a.xlarge=3; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=2; i3.large=6; i3.xlarge=1; m5.2xlarge=0; m5.large=3; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=4; r5.large=11; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=8}
chipseq,exponential,0.15,40,82,TEXTDISTANCE,472.5599999999999,0, 4, 13, 5, 5, 8, 5, 4, 1, 0, 4, 4, 0, 3, 4, 11, 0, 0, 3, 5, 0, 5, 2, 0, 0, 5, 7,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=13; c5a.xlarge=5; d3.2xlarge=5; d3.xlarge=8; i3.2xlarge=5; i3.large=4; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=4; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=5; r5.xlarge=0; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=7}
chipseq,exponential,0.15,40,82,CRITICALPATH,488.87999999999994,0, 3, 12, 6, 6, 5, 4, 6, 3, 0, 1, 2, 0, 3, 3, 9, 0, 0, 3, 12, 0, 1, 3, 0, 0, 8, 8,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=12; c5a.xlarge=6; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=4; i3.large=6; i3.xlarge=3; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=3; r5.large=12; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=8}
chipseq,exponential,0.15,40,82,CRITICALPATHREVERSE,464.66999999999996,0, 4, 13, 6, 4, 6, 3, 3, 1, 0, 2, 1, 0, 2, 5, 8, 0, 0, 1, 4, 0, 0, 1, 0, 0, 21, 13,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=13; c5a.xlarge=6; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=3; i3.large=3; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=5; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=21; z1d.xlarge=13}
chipseq,exponential,0.15,40,82,RESHIV2,549.55,0, 2, 12, 6, 7, 6, 2, 5, 2, 0, 4, 4, 0, 3, 0, 8, 0, 0, 2, 7, 0, 3, 1, 0, 0, 16, 8,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=12; c5a.xlarge=6; d3.2xlarge=7; d3.xlarge=6; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=0; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=2; r5.large=7; r5.xlarge=0; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=8}
chipseq,exponential,0.15,40,82,RESHIV3,474.9699999999999,0, 2, 13, 7, 8, 7, 3, 2, 2, 0, 4, 2, 0, 1, 3, 8, 0, 0, 1, 11, 0, 1, 1, 0, 0, 14, 8,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=13; c5a.xlarge=7; d3.2xlarge=8; d3.xlarge=7; i3.2xlarge=3; i3.large=2; i3.xlarge=2; m5.2xlarge=0; m5.large=4; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=11; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=8}
chipseq,exponential,0.15,40,82,RESHIMAX,461.9499999999999,0, 4, 9, 6, 4, 6, 3, 3, 2, 0, 3, 3, 0, 3, 1, 7, 0, 0, 2, 11, 0, 3, 1, 0, 0, 10, 17,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=9; c5a.xlarge=6; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=3; i3.large=3; i3.xlarge=2; m5.2xlarge=0; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=2; r5.large=11; r5.xlarge=0; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=17}
chipseq,exponential,0.15,40,82,RESHIFCFS,487.06,0, 4, 10, 6, 5, 6, 4, 2, 3, 0, 4, 3, 0, 2, 2, 9, 0, 0, 1, 7, 0, 1, 2, 0, 0, 17, 10,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=6; d3.2xlarge=5; d3.xlarge=6; i3.2xlarge=4; i3.large=2; i3.xlarge=3; m5.2xlarge=0; m5.large=4; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=7; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=10}
chipseq,exponential,0.15,40,83,MINMIN,348.11999999999995,0, 4, 15, 6, 6, 5, 2, 2, 1, 0, 1, 2, 0, 1, 3, 9, 0, 0, 2, 6, 0, 0, 1, 0, 0, 22, 10,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=15; c5a.xlarge=6; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=2; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=22; z1d.xlarge=10}
chipseq,exponential,0.15,40,83,MAXMIN,476.15,8, 5, 7, 9, 3, 5, 0, 5, 0, 5, 2, 5, 0, 0, 0, 10, 5, 7, 0, 4, 3, 0, 0, 2, 0, 5, 8,{c5.2xlarge=8; c5.xlarge=5; c5a.2xlarge=7; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=5; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=5; m5.large=2; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=5; m5zn.xlarge=7; r5.2xlarge=0; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=8}
chipseq,exponential,0.15,40,83,MCT,353.65,8, 8, 7, 7, 1, 3, 0, 3, 0, 4, 1, 1, 1, 0, 0, 11, 13, 9, 0, 2, 2, 0, 0, 2, 0, 8, 7,{c5.2xlarge=8; c5.xlarge=8; c5a.2xlarge=7; c5a.xlarge=7; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=0; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=13; m5zn.xlarge=9; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=7}
chipseq,exponential,0.15,40,83,ROUNDROBIN,541.1299999999999,6, 6, 7, 5, 1, 5, 0, 3, 1, 13, 2, 1, 5, 0, 0, 6, 7, 1, 0, 1, 12, 5, 0, 4, 0, 4, 3,{c5.2xlarge=6; c5.xlarge=6; c5a.2xlarge=7; c5a.xlarge=5; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=3; i3.xlarge=1; m5.2xlarge=13; m5.large=2; m5.xlarge=1; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=7; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=12; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=3}
chipseq,exponential,0.15,40,83,STATIC,333.4,9, 4, 7, 9, 2, 4, 0, 2, 0, 5, 1, 2, 1, 0, 0, 7, 18, 7, 0, 1, 6, 0, 0, 1, 0, 6, 6,{c5.2xlarge=9; c5.xlarge=4; c5a.2xlarge=7; c5a.xlarge=9; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=5; m5.large=1; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=18; m5zn.xlarge=7; r5.2xlarge=0; r5.large=1; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=6}
chipseq,exponential,0.15,40,83,NOML,531.14,10, 3, 8, 8, 1, 6, 0, 1, 2, 13, 1, 4, 3, 0, 0, 4, 4, 4, 0, 3, 5, 1, 0, 5, 0, 4, 8,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=6; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=13; m5.large=1; m5.xlarge=4; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=4; m5zn.xlarge=4; r5.2xlarge=0; r5.large=3; r5.xlarge=5; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=8}
chipseq,exponential,0.15,40,83,CUSTOMCLUSTERNOML,524.55,8, 3, 8, 5, 4, 4, 0, 2, 1, 11, 2, 1, 4, 0, 0, 8, 7, 5, 0, 3, 6, 1, 0, 3, 0, 6, 6,{c5.2xlarge=8; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=11; m5.large=2; m5.xlarge=1; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=7; m5zn.xlarge=5; r5.2xlarge=0; r5.large=3; r5.xlarge=6; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=6}
chipseq,exponential,0.15,40,83,TEXTDISTANCE,352.66999999999996,8, 5, 5, 6, 3, 2, 0, 5, 1, 18, 4, 4, 0, 0, 0, 5, 5, 5, 0, 2, 6, 3, 0, 3, 0, 3, 5,{c5.2xlarge=8; c5.xlarge=5; c5a.2xlarge=5; c5a.xlarge=6; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=0; i3.large=5; i3.xlarge=1; m5.2xlarge=18; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=5; m5zn.xlarge=5; r5.2xlarge=0; r5.large=2; r5.xlarge=6; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=5}
