Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.2,40,1,CUSTOMCLUSTERNOML,337.59999999999997,0, 15, 32, 10, 23, 10, 6, 2, 0, 17, 5, 11, 9, 0, 6, 14, 0, 7, 0, 8, 11, 5, 10, 4, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=15; c5a.2xlarge=32; c5a.xlarge=10; d3.2xlarge=23; d3.xlarge=10; i3.2xlarge=6; i3.large=2; i3.xlarge=0; m5.2xlarge=17; m5.large=5; m5.xlarge=11; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=14; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=8; r5.xlarge=11; r5a.2xlarge=5; r5a.large=10; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,1,TEXTDISTANCE,543.1699999999998,0, 11, 12, 16, 6, 7, 6, 4, 0, 14, 13, 19, 13, 0, 7, 19, 0, 9, 0, 10, 13, 10, 7, 9, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=12; c5a.xlarge=16; d3.2xlarge=6; d3.xlarge=7; i3.2xlarge=6; i3.large=4; i3.xlarge=0; m5.2xlarge=14; m5.large=13; m5.xlarge=19; m5a.2xlarge=13; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=19; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=10; r5.xlarge=13; r5a.2xlarge=10; r5a.large=7; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,1,CRITICALPATH,328.53,0, 16, 19, 9, 15, 10, 7, 6, 0, 6, 13, 12, 7, 0, 5, 20, 0, 13, 0, 7, 10, 5, 19, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=19; c5a.xlarge=9; d3.2xlarge=15; d3.xlarge=10; i3.2xlarge=7; i3.large=6; i3.xlarge=0; m5.2xlarge=6; m5.large=13; m5.xlarge=12; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=20; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=0; r5.large=7; r5.xlarge=10; r5a.2xlarge=5; r5a.large=19; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,1,CRITICALPATHREVERSE,449.99999999999994,0, 14, 22, 20, 11, 11, 6, 6, 0, 8, 12, 9, 6, 0, 8, 26, 0, 8, 0, 7, 4, 11, 10, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=22; c5a.xlarge=20; d3.2xlarge=11; d3.xlarge=11; i3.2xlarge=6; i3.large=6; i3.xlarge=0; m5.2xlarge=8; m5.large=12; m5.xlarge=9; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=8; m5zn.2xlarge=26; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=0; r5.large=7; r5.xlarge=4; r5a.2xlarge=11; r5a.large=10; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,1,RESHIV2,446.4399999999999,0, 11, 17, 18, 10, 10, 2, 6, 0, 14, 13, 13, 7, 0, 7, 22, 0, 11, 0, 9, 8, 9, 8, 10, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=17; c5a.xlarge=18; d3.2xlarge=10; d3.xlarge=10; i3.2xlarge=2; i3.large=6; i3.xlarge=0; m5.2xlarge=14; m5.large=13; m5.xlarge=13; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=22; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=9; r5.xlarge=8; r5a.2xlarge=9; r5a.large=8; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,1,RESHIV3,564.5699999999999,0, 9, 19, 21, 18, 10, 3, 9, 0, 8, 13, 8, 6, 0, 7, 21, 0, 10, 0, 6, 11, 7, 9, 10, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=19; c5a.xlarge=21; d3.2xlarge=18; d3.xlarge=10; i3.2xlarge=3; i3.large=9; i3.xlarge=0; m5.2xlarge=8; m5.large=13; m5.xlarge=8; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=21; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=6; r5.xlarge=11; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,1,RESHIMAX,365.51,0, 13, 16, 14, 18, 9, 6, 8, 0, 10, 12, 12, 8, 0, 7, 19, 0, 10, 0, 11, 13, 8, 6, 5, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=16; c5a.xlarge=14; d3.2xlarge=18; d3.xlarge=9; i3.2xlarge=6; i3.large=8; i3.xlarge=0; m5.2xlarge=10; m5.large=12; m5.xlarge=12; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=19; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=11; r5.xlarge=13; r5a.2xlarge=8; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,1,RESHIFCFS,449.47999999999985,0, 15, 18, 25, 11, 10, 5, 6, 0, 7, 11, 8, 8, 0, 11, 24, 0, 12, 0, 4, 9, 3, 10, 8, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=15; c5a.2xlarge=18; c5a.xlarge=25; d3.2xlarge=11; d3.xlarge=10; i3.2xlarge=5; i3.large=6; i3.xlarge=0; m5.2xlarge=7; m5.large=11; m5.xlarge=8; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=11; m5zn.2xlarge=24; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=4; r5.xlarge=9; r5a.2xlarge=3; r5a.large=10; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.2,40,2,MINMIN,589.9599999999999,11, 5, 11, 0, 0, 11, 5, 0, 0, 6, 3, 0, 1, 35, 0, 0, 19, 28, 13, 9, 0, 0, 6, 5, 0, 23, 15,{c5.2xlarge=11; c5.xlarge=5; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=11; i3.2xlarge=5; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=3; m5.xlarge=0; m5a.2xlarge=1; m5a.large=35; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=19; m5zn.xlarge=28; r5.2xlarge=13; r5.large=9; r5.xlarge=0; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=15},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,MAXMIN,556.63,9, 10, 14, 0, 0, 17, 9, 1, 0, 10, 2, 0, 0, 23, 0, 0, 18, 21, 13, 8, 0, 0, 7, 6, 0, 25, 13,{c5.2xlarge=9; c5.xlarge=10; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=17; i3.2xlarge=9; i3.large=1; i3.xlarge=0; m5.2xlarge=10; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=18; m5zn.xlarge=21; r5.2xlarge=13; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=7; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=13},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,MCT,653.3699999999999,5, 3, 7, 0, 0, 14, 8, 0, 0, 5, 5, 0, 0, 33, 0, 0, 21, 29, 15, 8, 0, 0, 4, 6, 0, 17, 25,{c5.2xlarge=5; c5.xlarge=3; c5a.2xlarge=7; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=14; i3.2xlarge=8; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=5; m5.xlarge=0; m5a.2xlarge=0; m5a.large=33; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=21; m5zn.xlarge=29; r5.2xlarge=15; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=25},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,ROUNDROBIN,535.3199999999998,0, 3, 11, 0, 0, 18, 3, 7, 0, 4, 4, 0, 0, 45, 0, 0, 25, 31, 2, 4, 0, 0, 6, 6, 0, 15, 22,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=18; i3.2xlarge=3; i3.large=7; i3.xlarge=0; m5.2xlarge=4; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=45; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=25; m5zn.xlarge=31; r5.2xlarge=2; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=22},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,STATIC,904.2199999999996,15, 3, 4, 0, 0, 9, 1, 0, 0, 2, 1, 0, 0, 51, 0, 0, 36, 33, 10, 6, 0, 0, 3, 0, 0, 15, 16,{c5.2xlarge=15; c5.xlarge=3; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=9; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=51; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=36; m5zn.xlarge=33; r5.2xlarge=10; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,NOML,352.8999999999999,6, 8, 5, 0, 0, 8, 8, 6, 9, 14, 8, 0, 8, 12, 0, 0, 10, 24, 14, 14, 0, 0, 14, 3, 0, 18, 16,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=8; i3.2xlarge=8; i3.large=6; i3.xlarge=9; m5.2xlarge=14; m5.large=8; m5.xlarge=0; m5a.2xlarge=8; m5a.large=12; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=24; r5.2xlarge=14; r5.large=14; r5.xlarge=0; r5a.2xlarge=0; r5a.large=14; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,CUSTOMCLUSTERNOML,556.7799999999999,4, 6, 8, 0, 0, 12, 10, 7, 8, 12, 11, 0, 6, 12, 0, 0, 5, 24, 25, 8, 0, 0, 12, 7, 0, 11, 17,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=12; i3.2xlarge=10; i3.large=7; i3.xlarge=8; m5.2xlarge=12; m5.large=11; m5.xlarge=0; m5a.2xlarge=6; m5a.large=12; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=5; m5zn.xlarge=24; r5.2xlarge=25; r5.large=8; r5.xlarge=0; r5a.2xlarge=0; r5a.large=12; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=17},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,TEXTDISTANCE,475.7299999999999,3, 11, 15, 0, 0, 10, 12, 9, 11, 10, 14, 0, 7, 5, 0, 0, 12, 25, 16, 14, 0, 0, 3, 10, 0, 6, 12,{c5.2xlarge=3; c5.xlarge=11; c5a.2xlarge=15; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=10; i3.2xlarge=12; i3.large=9; i3.xlarge=11; m5.2xlarge=10; m5.large=14; m5.xlarge=0; m5a.2xlarge=7; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=25; r5.2xlarge=16; r5.large=14; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=12},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,CRITICALPATH,348.51,14, 4, 6, 0, 0, 15, 11, 10, 7, 7, 9, 0, 5, 4, 0, 0, 14, 20, 13, 10, 0, 0, 15, 6, 0, 16, 20,{c5.2xlarge=14; c5.xlarge=4; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=15; i3.2xlarge=11; i3.large=10; i3.xlarge=7; m5.2xlarge=7; m5.large=9; m5.xlarge=0; m5a.2xlarge=5; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=20; r5.2xlarge=13; r5.large=10; r5.xlarge=0; r5a.2xlarge=0; r5a.large=15; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=20},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,CRITICALPATHREVERSE,453.11999999999995,12, 5, 8, 0, 0, 11, 6, 12, 8, 6, 7, 0, 7, 6, 0, 0, 15, 27, 9, 12, 0, 0, 15, 7, 0, 13, 19,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=11; i3.2xlarge=6; i3.large=12; i3.xlarge=8; m5.2xlarge=6; m5.large=7; m5.xlarge=0; m5a.2xlarge=7; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=27; r5.2xlarge=9; r5.large=12; r5.xlarge=0; r5a.2xlarge=0; r5a.large=15; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=19},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,RESHIV2,385.2299999999999,12, 5, 5, 0, 0, 12, 13, 6, 10, 10, 9, 0, 6, 7, 0, 0, 14, 20, 13, 13, 0, 0, 5, 13, 0, 16, 16,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=12; i3.2xlarge=13; i3.large=6; i3.xlarge=10; m5.2xlarge=10; m5.large=9; m5.xlarge=0; m5a.2xlarge=6; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=20; r5.2xlarge=13; r5.large=13; r5.xlarge=0; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=16; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,normal,0.2,40,2,RESHIV3,387.1899999999998,5, 8, 8, 0, 0, 15, 11, 8, 11, 9, 11, 0, 8, 7, 0, 0, 10, 28, 12, 12, 0, 0, 9, 5, 0, 15, 14,{c5.2xlarge=5; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=15; i3.2xlarge=11; i3.large=8; i3.xlarge=11; m5.2xlarge=9; m5.large=11; m5.xlarge=0; m5a.2xlarge=8; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=28; r5.2xlarge=12; r5.large=12; r5.xlarge=0; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=14},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
