Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.2,40,0,MINMIN,491.26,0, 6, 11, 8, 7, 3, 3, 3, 0, 4, 3, 7, 4, 0, 4, 7, 0, 5, 0, 2, 4, 4, 6, 3, 0, 0, 4,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=11; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=3; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=3; m5.xlarge=7; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=2; r5.xlarge=4; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,MINMIN,571.4,3, 5, 0, 3, 6, 2, 8, 4, 0, 1, 2, 13, 2, 3, 3, 3, 8, 8, 2, 4, 4, 0, 0, 2, 0, 8, 4,{c5.2xlarge=3; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=8; i3.large=4; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=13; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=8; r5.2xlarge=2; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,MAXMIN,525.26,6, 7, 0, 4, 7, 2, 3, 5, 0, 2, 3, 9, 1, 1, 1, 6, 6, 11, 2, 4, 4, 0, 0, 1, 0, 9, 4,{c5.2xlarge=6; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=3; i3.large=5; i3.xlarge=0; m5.2xlarge=2; m5.large=3; m5.xlarge=9; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=6; m5zn.xlarge=11; r5.2xlarge=2; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,MCT,402.8899999999999,6, 8, 0, 5, 4, 3, 1, 5, 0, 1, 1, 7, 1, 1, 1, 6, 12, 13, 1, 3, 4, 0, 0, 2, 0, 8, 5,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=5; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=7; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=12; m5zn.xlarge=13; r5.2xlarge=1; r5.large=3; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,ROUNDROBIN,706.15,1, 12, 0, 3, 2, 1, 11, 5, 0, 4, 1, 12, 5, 1, 2, 1, 10, 8, 1, 2, 4, 0, 0, 4, 0, 3, 5,{c5.2xlarge=1; c5.xlarge=12; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=11; i3.large=5; i3.xlarge=0; m5.2xlarge=4; m5.large=1; m5.xlarge=12; m5a.2xlarge=5; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=10; m5zn.xlarge=8; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,STATIC,369.8299999999999,4, 14, 0, 5, 6, 2, 2, 4, 0, 1, 1, 7, 1, 1, 1, 4, 13, 11, 2, 1, 4, 0, 0, 1, 0, 8, 5,{c5.2xlarge=4; c5.xlarge=14; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=6; d3.xlarge=2; i3.2xlarge=2; i3.large=4; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=7; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=13; m5zn.xlarge=11; r5.2xlarge=2; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,NOML,534.6899999999999,6, 8, 0, 4, 3, 3, 2, 8, 0, 2, 1, 12, 3, 1, 4, 3, 4, 10, 2, 2, 6, 0, 0, 3, 0, 8, 3,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=8; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=12; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=10; r5.2xlarge=2; r5.large=2; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,CUSTOMCLUSTERNOML,490.17999999999995,4, 6, 0, 2, 9, 1, 10, 4, 0, 1, 2, 7, 1, 2, 2, 4, 7, 12, 4, 2, 5, 0, 0, 2, 0, 8, 3,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=9; d3.xlarge=1; i3.2xlarge=10; i3.large=4; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=7; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=12; r5.2xlarge=4; r5.large=2; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,TEXTDISTANCE,548.92,6, 8, 0, 4, 3, 2, 2, 6, 0, 3, 3, 16, 3, 2, 2, 3, 4, 10, 3, 3, 7, 0, 0, 2, 0, 4, 2,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=6; i3.xlarge=0; m5.2xlarge=3; m5.large=3; m5.xlarge=16; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=10; r5.2xlarge=3; r5.large=3; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,CRITICALPATH,474.92,4, 3, 0, 4, 6, 3, 8, 7, 0, 2, 1, 11, 1, 2, 1, 4, 10, 11, 3, 4, 4, 0, 0, 3, 0, 4, 2,{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=3; i3.2xlarge=8; i3.large=7; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=11; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=11; r5.2xlarge=3; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,CRITICALPATHREVERSE,483.69,4, 7, 0, 5, 6, 1, 3, 3, 0, 2, 2, 5, 1, 1, 3, 4, 14, 15, 2, 2, 4, 0, 0, 4, 0, 8, 2,{c5.2xlarge=4; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=6; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=5; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=14; m5zn.xlarge=15; r5.2xlarge=2; r5.large=2; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,RESHIV2,525.54,4, 5, 0, 4, 9, 4, 3, 5, 0, 3, 4, 9, 1, 3, 2, 4, 10, 10, 1, 4, 3, 0, 0, 2, 0, 6, 2,{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=9; d3.xlarge=4; i3.2xlarge=3; i3.large=5; i3.xlarge=0; m5.2xlarge=3; m5.large=4; m5.xlarge=9; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=10; r5.2xlarge=1; r5.large=4; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,RESHIV3,480.71999999999997,6, 6, 0, 4, 6, 4, 4, 3, 0, 2, 3, 8, 0, 1, 1, 6, 12, 11, 2, 4, 2, 0, 0, 2, 0, 8, 3,{c5.2xlarge=6; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=4; i3.large=3; i3.xlarge=0; m5.2xlarge=2; m5.large=3; m5.xlarge=8; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=12; m5zn.xlarge=11; r5.2xlarge=2; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,RESHIMAX,484.34999999999997,4, 8, 0, 4, 8, 3, 2, 3, 0, 1, 4, 10, 2, 2, 1, 3, 8, 10, 1, 4, 7, 0, 0, 5, 0, 4, 4,{c5.2xlarge=4; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=8; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=4; m5.xlarge=10; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=10; r5.2xlarge=1; r5.large=4; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,150,RESHIFCFS,487.95,4, 6, 0, 4, 10, 2, 2, 3, 0, 1, 3, 8, 1, 1, 3, 4, 12, 13, 1, 4, 2, 0, 0, 3, 0, 9, 2,{c5.2xlarge=4; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=10; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=3; m5.xlarge=8; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=12; m5zn.xlarge=13; r5.2xlarge=1; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=5; i3.large=3; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.2,40,151,MINMIN,403.6599999999999,0, 4, 11, 9, 1, 2, 2, 3, 1, 2, 2, 3, 0, 4, 0, 3, 16, 12, 0, 2, 2, 1, 1, 1, 0, 10, 6,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=11; c5a.xlarge=9; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=16; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,151,MAXMIN,697.3699999999999,0, 3, 6, 5, 2, 2, 4, 5, 5, 3, 1, 5, 0, 6, 0, 6, 14, 7, 0, 3, 4, 4, 3, 0, 0, 6, 4,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=6; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=4; i3.large=5; i3.xlarge=5; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=14; m5zn.xlarge=7; r5.2xlarge=0; r5.large=3; r5.xlarge=4; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=4},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,151,MCT,470.7,0, 4, 8, 6, 5, 2, 2, 4, 2, 3, 3, 3, 0, 7, 0, 3, 10, 12, 0, 3, 2, 5, 1, 1, 0, 6, 6,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=8; c5a.xlarge=6; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=2; i3.large=4; i3.xlarge=2; m5.2xlarge=3; m5.large=3; m5.xlarge=3; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=10; m5zn.xlarge=12; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=5; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,151,ROUNDROBIN,532.5799999999999,0, 7, 10, 1, 8, 6, 4, 7, 7, 2, 0, 3, 0, 10, 0, 1, 6, 2, 0, 6, 2, 3, 1, 2, 0, 4, 6,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=10; c5a.xlarge=1; d3.2xlarge=8; d3.xlarge=6; i3.2xlarge=4; i3.large=7; i3.xlarge=7; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=6; m5zn.xlarge=2; r5.2xlarge=0; r5.large=6; r5.xlarge=2; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
chipseq,exponential,0.2,40,151,STATIC,722.01,0, 2, 8, 4, 6, 4, 5, 7, 4, 1, 4, 4, 0, 9, 0, 3, 5, 7, 0, 3, 1, 5, 0, 2, 0, 6, 8,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=4; d3.2xlarge=6; d3.xlarge=4; i3.2xlarge=5; i3.large=7; i3.xlarge=4; m5.2xlarge=1; m5.large=4; m5.xlarge=4; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=5; m5zn.xlarge=7; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
