Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.1,40,197,STATIC,352.09999999999997,4, 0, 7, 16, 3, 1, 1, 1, 0, 2, 1, 2, 2, 3, 3, 4, 5, 6, 4, 0, 6, 0, 2, 2, 4, 13, 6,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=16; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=5; m5zn.xlarge=6; r5.2xlarge=4; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=13; z1d.xlarge=6},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,197,NOML,450.53999999999996,6, 0, 9, 14, 0, 1, 1, 1, 0, 5, 2, 2, 6, 2, 7, 3, 3, 1, 4, 0, 6, 3, 2, 6, 3, 7, 4,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=14; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=5; m5.large=2; m5.xlarge=2; m5a.2xlarge=6; m5a.large=2; m5a.xlarge=7; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=4; r5.large=0; r5.xlarge=6; r5a.2xlarge=3; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=7; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,197,CUSTOMCLUSTERNOML,473.66999999999996,4, 0, 8, 8, 7, 2, 1, 2, 2, 3, 3, 2, 1, 3, 2, 4, 3, 4, 6, 0, 4, 2, 1, 5, 4, 12, 5,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=1; i3.large=2; i3.xlarge=2; m5.2xlarge=3; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=3; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=6; r5.large=0; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=12; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,197,TEXTDISTANCE,353.6499999999999,5, 0, 8, 9, 3, 3, 2, 1, 2, 8, 4, 4, 4, 4, 3, 5, 3, 2, 4, 0, 6, 3, 3, 0, 2, 5, 5,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=8; m5.large=4; m5.xlarge=4; m5a.2xlarge=4; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=4; r5.large=0; r5.xlarge=6; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=5; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,197,CRITICALPATH,488.44999999999993,4, 0, 8, 12, 4, 4, 3, 4, 3, 2, 1, 2, 2, 5, 4, 3, 4, 3, 4, 0, 5, 0, 3, 5, 3, 6, 4,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=4; d3.xlarge=4; i3.2xlarge=3; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=4; m5zn.2xlarge=3; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=4; r5.large=0; r5.xlarge=5; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=6; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,197,CRITICALPATHREVERSE,462.79999999999995,5, 0, 9, 12, 4, 3, 1, 1, 1, 3, 2, 1, 1, 2, 3, 4, 7, 5, 3, 0, 4, 1, 1, 3, 3, 14, 5,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=12; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=3; m5.large=2; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=5; r5.2xlarge=3; r5.large=0; r5.xlarge=4; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=14; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,197,RESHIV2,525.52,4, 0, 8, 12, 4, 3, 3, 4, 1, 3, 4, 2, 2, 2, 3, 3, 7, 3, 4, 0, 6, 0, 1, 2, 3, 10, 4,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=3; m5.large=4; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=7; m5zn.xlarge=3; r5.2xlarge=4; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=10; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,197,RESHIV3,455.54999999999995,4, 0, 8, 12, 4, 6, 1, 1, 3, 2, 5, 4, 0, 2, 1, 4, 9, 3, 2, 0, 5, 2, 1, 2, 3, 11, 3,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=4; d3.xlarge=6; i3.2xlarge=1; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=5; m5.xlarge=4; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=5; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=11; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,197,RESHIMAX,352.88999999999993,4, 0, 6, 13, 4, 3, 1, 2, 1, 4, 2, 4, 2, 4, 4, 4, 5, 3, 2, 0, 5, 2, 2, 4, 3, 6, 8,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=13; d3.2xlarge=4; d3.xlarge=3; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=2; m5.xlarge=4; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=4; m5zn.2xlarge=4; m5zn.large=5; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=5; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=3; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,197,RESHIFCFS,482.11999999999995,4, 0, 9, 13, 5, 3, 4, 1, 3, 3, 4, 3, 0, 2, 1, 3, 8, 3, 2, 0, 4, 1, 1, 3, 4, 10, 4,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=13; d3.2xlarge=5; d3.xlarge=3; i3.2xlarge=4; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=4; m5.xlarge=3; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=8; m5zn.xlarge=3; r5.2xlarge=2; r5.large=0; r5.xlarge=4; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=10; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=2}
chipseq,normal,0.1,40,198,MINMIN,341.5,21, 10, 7, 14, 0, 0, 1, 2, 1, 6, 0, 4, 1, 1, 1, 4, 0, 11, 0, 11, 3, 0, 0, 0, 0, 0, 0,{c5.2xlarge=21; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=14; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=6; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=11; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,198,MAXMIN,336.1399999999999,17, 8, 6, 12, 0, 0, 1, 4, 2, 9, 0, 4, 3, 2, 0, 5, 0, 5, 0, 12, 8, 0, 0, 0, 0, 0, 0,{c5.2xlarge=17; c5.xlarge=8; c5a.2xlarge=6; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=4; i3.xlarge=2; m5.2xlarge=9; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=12; r5.xlarge=8; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,198,MCT,353.96999999999997,20, 11, 7, 11, 0, 0, 1, 5, 1, 4, 0, 5, 1, 1, 1, 7, 0, 10, 0, 9, 4, 0, 0, 0, 0, 0, 0,{c5.2xlarge=20; c5.xlarge=11; c5a.2xlarge=7; c5a.xlarge=11; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=5; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=9; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,198,ROUNDROBIN,590.18,15, 10, 8, 10, 0, 0, 6, 4, 1, 5, 0, 8, 6, 2, 1, 4, 0, 5, 0, 12, 1, 0, 0, 0, 0, 0, 0,{c5.2xlarge=15; c5.xlarge=10; c5a.2xlarge=8; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=4; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=8; m5a.2xlarge=6; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=0; r5.large=12; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,198,STATIC,334.12999999999994,13, 10, 6, 9, 0, 0, 2, 3, 0, 6, 0, 3, 3, 3, 1, 5, 0, 23, 0, 6, 5, 0, 0, 0, 0, 0, 0,{c5.2xlarge=13; c5.xlarge=10; c5a.2xlarge=6; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=3; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=23; r5.2xlarge=0; r5.large=6; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,198,NOML,530.03,14, 8, 8, 12, 0, 0, 2, 0, 1, 11, 0, 6, 9, 1, 3, 3, 0, 4, 0, 9, 7, 0, 0, 0, 0, 0, 0,{c5.2xlarge=14; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=1; m5.2xlarge=11; m5.large=0; m5.xlarge=6; m5a.2xlarge=9; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=9; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,198,CUSTOMCLUSTERNOML,531.51,17, 6, 6, 9, 0, 0, 4, 5, 2, 11, 0, 3, 1, 2, 1, 4, 0, 7, 0, 13, 7, 0, 0, 0, 0, 0, 0,{c5.2xlarge=17; c5.xlarge=6; c5a.2xlarge=6; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=4; i3.large=5; i3.xlarge=2; m5.2xlarge=11; m5.large=0; m5.xlarge=3; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=13; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,198,TEXTDISTANCE,353.86,12, 8, 7, 7, 0, 0, 2, 3, 1, 13, 0, 10, 2, 2, 2, 3, 0, 7, 0, 10, 9, 0, 0, 0, 0, 0, 0,{c5.2xlarge=12; c5.xlarge=8; c5a.2xlarge=7; c5a.xlarge=7; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=13; m5.large=0; m5.xlarge=10; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=10; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,198,CRITICALPATH,396.00999999999993,14, 5, 9, 14, 0, 0, 3, 4, 3, 6, 0, 6, 4, 2, 2, 3, 0, 4, 0, 15, 4, 0, 0, 0, 0, 0, 0,{c5.2xlarge=14; c5.xlarge=5; c5a.2xlarge=9; c5a.xlarge=14; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=3; m5.2xlarge=6; m5.large=0; m5.xlarge=6; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=15; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,normal,0.1,40,198,CRITICALPATHREVERSE,410.03,18, 8, 8, 18, 0, 0, 0, 2, 1, 5, 0, 3, 6, 2, 2, 5, 0, 9, 0, 8, 3, 0, 0, 0, 0, 0, 0,{c5.2xlarge=18; c5.xlarge=8; c5a.2xlarge=8; c5a.xlarge=18; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=6; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=9; r5.2xlarge=0; r5.large=8; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
