Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.2,40,1,CUSTOMCLUSTERNOML,2827.459999999995,0, 54, 85, 53, 75, 57, 29, 24, 0, 54, 55, 85, 44, 0, 40, 79, 0, 29, 0, 29, 53, 53, 57, 45, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=85; c5a.xlarge=53; d3.2xlarge=75; d3.xlarge=57; i3.2xlarge=29; i3.large=24; i3.xlarge=0; m5.2xlarge=54; m5.large=55; m5.xlarge=85; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=79; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=29; r5.xlarge=53; r5a.2xlarge=53; r5a.large=57; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.2,40,1,TEXTDISTANCE,2840.0599999999945,0, 57, 64, 55, 68, 56, 25, 33, 0, 58, 57, 72, 49, 0, 45, 77, 0, 32, 0, 32, 42, 60, 66, 52, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=64; c5a.xlarge=55; d3.2xlarge=68; d3.xlarge=56; i3.2xlarge=25; i3.large=33; i3.xlarge=0; m5.2xlarge=58; m5.large=57; m5.xlarge=72; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=77; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=32; r5.xlarge=42; r5a.2xlarge=60; r5a.large=66; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.2,40,1,CRITICALPATH,2779.9099999999953,0, 63, 79, 57, 77, 60, 23, 28, 0, 48, 53, 69, 43, 0, 41, 79, 0, 36, 0, 30, 60, 40, 65, 49, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=63; c5a.2xlarge=79; c5a.xlarge=57; d3.2xlarge=77; d3.xlarge=60; i3.2xlarge=23; i3.large=28; i3.xlarge=0; m5.2xlarge=48; m5.large=53; m5.xlarge=69; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=79; m5zn.large=0; m5zn.xlarge=36; r5.2xlarge=0; r5.large=30; r5.xlarge=60; r5a.2xlarge=40; r5a.large=65; r5a.xlarge=49; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.2,40,1,CRITICALPATHREVERSE,2779.8999999999955,0, 69, 77, 58, 76, 54, 22, 28, 0, 59, 59, 78, 39, 0, 41, 82, 0, 37, 0, 31, 57, 35, 52, 46, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=69; c5a.2xlarge=77; c5a.xlarge=58; d3.2xlarge=76; d3.xlarge=54; i3.2xlarge=22; i3.large=28; i3.xlarge=0; m5.2xlarge=59; m5.large=59; m5.xlarge=78; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=82; m5zn.large=0; m5zn.xlarge=37; r5.2xlarge=0; r5.large=31; r5.xlarge=57; r5a.2xlarge=35; r5a.large=52; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.2,40,1,RESHIV2,2781.9499999999953,0, 61, 79, 54, 74, 58, 21, 28, 0, 56, 53, 75, 30, 0, 41, 84, 0, 34, 0, 31, 60, 44, 67, 50, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=79; c5a.xlarge=54; d3.2xlarge=74; d3.xlarge=58; i3.2xlarge=21; i3.large=28; i3.xlarge=0; m5.2xlarge=56; m5.large=53; m5.xlarge=75; m5a.2xlarge=30; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=84; m5zn.large=0; m5zn.xlarge=34; r5.2xlarge=0; r5.large=31; r5.xlarge=60; r5a.2xlarge=44; r5a.large=67; r5a.xlarge=50; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.2,40,1,RESHIV3,2781.519999999995,0, 58, 82, 66, 65, 57, 23, 25, 0, 63, 53, 72, 36, 0, 44, 74, 0, 34, 0, 31, 59, 43, 69, 46, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=82; c5a.xlarge=66; d3.2xlarge=65; d3.xlarge=57; i3.2xlarge=23; i3.large=25; i3.xlarge=0; m5.2xlarge=63; m5.large=53; m5.xlarge=72; m5a.2xlarge=36; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=74; m5zn.large=0; m5zn.xlarge=34; r5.2xlarge=0; r5.large=31; r5.xlarge=59; r5a.2xlarge=43; r5a.large=69; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.2,40,1,RESHIMAX,2779.959999999995,0, 58, 81, 58, 74, 57, 26, 28, 0, 55, 55, 72, 40, 0, 48, 85, 0, 33, 0, 29, 59, 35, 61, 46, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=81; c5a.xlarge=58; d3.2xlarge=74; d3.xlarge=57; i3.2xlarge=26; i3.large=28; i3.xlarge=0; m5.2xlarge=55; m5.large=55; m5.xlarge=72; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=0; r5.large=29; r5.xlarge=59; r5a.2xlarge=35; r5a.large=61; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.2,40,1,RESHIFCFS,2781.9399999999955,0, 62, 80, 56, 74, 63, 22, 26, 0, 58, 58, 76, 41, 0, 45, 80, 0, 31, 0, 32, 57, 32, 59, 48, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=62; c5a.2xlarge=80; c5a.xlarge=56; d3.2xlarge=74; d3.xlarge=63; i3.2xlarge=22; i3.large=26; i3.xlarge=0; m5.2xlarge=58; m5.large=58; m5.xlarge=76; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=80; m5zn.large=0; m5zn.xlarge=31; r5.2xlarge=0; r5.large=32; r5.xlarge=57; r5a.2xlarge=32; r5a.large=59; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
chipseq,exponential,0.2,40,2,MINMIN,3114.1499999999955,19, 25, 29, 0, 0, 82, 47, 27, 71, 52, 25, 0, 22, 46, 0, 0, 24, 101, 102, 69, 0, 0, 102, 24, 0, 56, 77,{c5.2xlarge=19; c5.xlarge=25; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=82; i3.2xlarge=47; i3.large=27; i3.xlarge=71; m5.2xlarge=52; m5.large=25; m5.xlarge=0; m5a.2xlarge=22; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=101; r5.2xlarge=102; r5.large=69; r5.xlarge=0; r5a.2xlarge=0; r5a.large=102; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=56; z1d.xlarge=77},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,MAXMIN,3088.539999999995,30, 26, 29, 0, 0, 79, 42, 23, 69, 48, 30, 0, 21, 44, 0, 0, 23, 110, 100, 79, 0, 0, 97, 23, 0, 55, 72,{c5.2xlarge=30; c5.xlarge=26; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=79; i3.2xlarge=42; i3.large=23; i3.xlarge=69; m5.2xlarge=48; m5.large=30; m5.xlarge=0; m5a.2xlarge=21; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=110; r5.2xlarge=100; r5.large=79; r5.xlarge=0; r5a.2xlarge=0; r5a.large=97; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=55; z1d.xlarge=72},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,MCT,3105.649999999995,27, 23, 29, 0, 0, 65, 43, 26, 65, 49, 27, 0, 21, 46, 0, 0, 30, 111, 105, 84, 0, 0, 90, 24, 0, 58, 77,{c5.2xlarge=27; c5.xlarge=23; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=65; i3.2xlarge=43; i3.large=26; i3.xlarge=65; m5.2xlarge=49; m5.large=27; m5.xlarge=0; m5a.2xlarge=21; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=30; m5zn.xlarge=111; r5.2xlarge=105; r5.large=84; r5.xlarge=0; r5a.2xlarge=0; r5a.large=90; r5a.xlarge=24; z1d.2xlarge=0; z1d.large=58; z1d.xlarge=77},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,ROUNDROBIN,3117.939999999995,18, 34, 34, 0, 0, 70, 36, 34, 25, 68, 34, 0, 2, 80, 0, 0, 34, 100, 89, 53, 0, 0, 113, 34, 0, 68, 74,{c5.2xlarge=18; c5.xlarge=34; c5a.2xlarge=34; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=70; i3.2xlarge=36; i3.large=34; i3.xlarge=25; m5.2xlarge=68; m5.large=34; m5.xlarge=0; m5a.2xlarge=2; m5a.large=80; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=34; m5zn.xlarge=100; r5.2xlarge=89; r5.large=53; r5.xlarge=0; r5a.2xlarge=0; r5a.large=113; r5a.xlarge=34; z1d.2xlarge=0; z1d.large=68; z1d.xlarge=74},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,STATIC,4979.229999999989,30, 26, 33, 0, 0, 68, 42, 26, 59, 48, 30, 0, 23, 55, 0, 0, 24, 109, 98, 70, 0, 0, 103, 22, 0, 56, 78,{c5.2xlarge=30; c5.xlarge=26; c5a.2xlarge=33; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=68; i3.2xlarge=42; i3.large=26; i3.xlarge=59; m5.2xlarge=48; m5.large=30; m5.xlarge=0; m5a.2xlarge=23; m5a.large=55; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=109; r5.2xlarge=98; r5.large=70; r5.xlarge=0; r5a.2xlarge=0; r5a.large=103; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=56; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,NOML,3086.9699999999934,38, 32, 31, 0, 0, 58, 34, 23, 54, 56, 31, 0, 32, 54, 0, 0, 33, 97, 88, 81, 0, 0, 80, 28, 0, 61, 89,{c5.2xlarge=38; c5.xlarge=32; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=58; i3.2xlarge=34; i3.large=23; i3.xlarge=54; m5.2xlarge=56; m5.large=31; m5.xlarge=0; m5a.2xlarge=32; m5a.large=54; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=33; m5zn.xlarge=97; r5.2xlarge=88; r5.large=81; r5.xlarge=0; r5a.2xlarge=0; r5a.large=80; r5a.xlarge=28; z1d.2xlarge=0; z1d.large=61; z1d.xlarge=89},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,CUSTOMCLUSTERNOML,2975.609999999994,37, 35, 35, 0, 0, 76, 61, 23, 54, 59, 31, 0, 24, 46, 0, 0, 32, 101, 92, 63, 0, 0, 68, 22, 0, 60, 81,{c5.2xlarge=37; c5.xlarge=35; c5a.2xlarge=35; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=76; i3.2xlarge=61; i3.large=23; i3.xlarge=54; m5.2xlarge=59; m5.large=31; m5.xlarge=0; m5a.2xlarge=24; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=32; m5zn.xlarge=101; r5.2xlarge=92; r5.large=63; r5.xlarge=0; r5a.2xlarge=0; r5a.large=68; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=81},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,TEXTDISTANCE,3007.739999999994,33, 27, 30, 0, 0, 73, 45, 33, 61, 58, 36, 0, 29, 60, 0, 0, 31, 82, 76, 86, 0, 0, 88, 29, 0, 37, 86,{c5.2xlarge=33; c5.xlarge=27; c5a.2xlarge=30; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=73; i3.2xlarge=45; i3.large=33; i3.xlarge=61; m5.2xlarge=58; m5.large=36; m5.xlarge=0; m5a.2xlarge=29; m5a.large=60; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=82; r5.2xlarge=76; r5.large=86; r5.xlarge=0; r5a.2xlarge=0; r5a.large=88; r5a.xlarge=29; z1d.2xlarge=0; z1d.large=37; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,CRITICALPATH,2749.4399999999932,32, 34, 31, 0, 0, 75, 39, 27, 45, 56, 32, 0, 23, 44, 0, 0, 38, 106, 102, 80, 0, 0, 77, 21, 0, 61, 77,{c5.2xlarge=32; c5.xlarge=34; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=39; i3.large=27; i3.xlarge=45; m5.2xlarge=56; m5.large=32; m5.xlarge=0; m5a.2xlarge=23; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=38; m5zn.xlarge=106; r5.2xlarge=102; r5.large=80; r5.xlarge=0; r5a.2xlarge=0; r5a.large=77; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=61; z1d.xlarge=77},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,CRITICALPATHREVERSE,2749.7399999999943,35, 34, 31, 0, 0, 74, 39, 29, 61, 54, 32, 0, 21, 50, 0, 0, 39, 98, 95, 75, 0, 0, 66, 20, 0, 63, 84,{c5.2xlarge=35; c5.xlarge=34; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=74; i3.2xlarge=39; i3.large=29; i3.xlarge=61; m5.2xlarge=54; m5.large=32; m5.xlarge=0; m5a.2xlarge=21; m5a.large=50; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=39; m5zn.xlarge=98; r5.2xlarge=95; r5.large=75; r5.xlarge=0; r5a.2xlarge=0; r5a.large=66; r5a.xlarge=20; z1d.2xlarge=0; z1d.large=63; z1d.xlarge=84},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,RESHIV2,2751.339999999994,32, 34, 31, 0, 0, 83, 39, 28, 58, 55, 28, 0, 26, 48, 0, 0, 40, 100, 89, 73, 0, 0, 71, 22, 0, 60, 83,{c5.2xlarge=32; c5.xlarge=34; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=83; i3.2xlarge=39; i3.large=28; i3.xlarge=58; m5.2xlarge=55; m5.large=28; m5.xlarge=0; m5a.2xlarge=26; m5a.large=48; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=40; m5zn.xlarge=100; r5.2xlarge=89; r5.large=73; r5.xlarge=0; r5a.2xlarge=0; r5a.large=71; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=83},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
chipseq,exponential,0.2,40,2,RESHIV3,2751.3199999999947,32, 33, 31, 0, 0, 75, 48, 29, 51, 53, 29, 0, 24, 49, 0, 0, 38, 107, 91, 63, 0, 0, 82, 22, 0, 65, 78,{c5.2xlarge=32; c5.xlarge=33; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=75; i3.2xlarge=48; i3.large=29; i3.xlarge=51; m5.2xlarge=53; m5.large=29; m5.xlarge=0; m5a.2xlarge=24; m5a.large=49; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=38; m5zn.xlarge=107; r5.2xlarge=91; r5.large=63; r5.xlarge=0; r5a.2xlarge=0; r5a.large=82; r5a.xlarge=22; z1d.2xlarge=0; z1d.large=65; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
