Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.1,40,0,MINMIN,356.97,0, 54, 68, 56, 66, 42, 32, 24, 0, 43, 27, 65, 46, 0, 60, 70, 0, 23, 0, 20, 56, 86, 73, 60, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=54; c5a.2xlarge=68; c5a.xlarge=56; d3.2xlarge=66; d3.xlarge=42; i3.2xlarge=32; i3.large=24; i3.xlarge=0; m5.2xlarge=43; m5.large=27; m5.xlarge=65; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=60; m5zn.2xlarge=70; m5zn.large=0; m5zn.xlarge=23; r5.2xlarge=0; r5.large=20; r5.xlarge=56; r5a.2xlarge=86; r5a.large=73; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.1,40,0,RESHIV3,356.97,0, 66, 88, 75, 55, 71, 26, 26, 0, 37, 34, 60, 42, 0, 42, 90, 0, 47, 0, 35, 45, 45, 39, 38, 0, 0, 39,{c5.2xlarge=0; c5.xlarge=66; c5a.2xlarge=88; c5a.xlarge=75; d3.2xlarge=55; d3.xlarge=71; i3.2xlarge=26; i3.large=26; i3.xlarge=0; m5.2xlarge=37; m5.large=34; m5.xlarge=60; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=90; m5zn.large=0; m5zn.xlarge=47; r5.2xlarge=0; r5.large=35; r5.xlarge=45; r5a.2xlarge=45; r5a.large=39; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=39},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.1,40,0,RESHIMAX,356.97,0, 62, 81, 83, 52, 61, 28, 29, 0, 43, 30, 56, 39, 0, 35, 94, 0, 42, 0, 37, 54, 51, 38, 39, 0, 0, 46,{c5.2xlarge=0; c5.xlarge=62; c5a.2xlarge=81; c5a.xlarge=83; d3.2xlarge=52; d3.xlarge=61; i3.2xlarge=28; i3.large=29; i3.xlarge=0; m5.2xlarge=43; m5.large=30; m5.xlarge=56; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=35; m5zn.2xlarge=94; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=0; r5.large=37; r5.xlarge=54; r5a.2xlarge=51; r5a.large=38; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=46},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.1,40,0,RESHIFCFS,356.97,0, 62, 90, 79, 52, 67, 24, 27, 0, 50, 34, 59, 40, 0, 35, 98, 0, 42, 0, 38, 46, 45, 43, 27, 0, 0, 42,{c5.2xlarge=0; c5.xlarge=62; c5a.2xlarge=90; c5a.xlarge=79; d3.2xlarge=52; d3.xlarge=67; i3.2xlarge=24; i3.large=27; i3.xlarge=0; m5.2xlarge=50; m5.large=34; m5.xlarge=59; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=35; m5zn.2xlarge=98; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=0; r5.large=38; r5.xlarge=46; r5a.2xlarge=45; r5a.large=43; r5a.xlarge=27; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=42},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.1,40,1,MINMIN,356.97,0, 55, 75, 54, 69, 42, 32, 26, 0, 42, 53, 75, 49, 0, 52, 69, 0, 24, 0, 25, 54, 74, 71, 59, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=55; c5a.2xlarge=75; c5a.xlarge=54; d3.2xlarge=69; d3.xlarge=42; i3.2xlarge=32; i3.large=26; i3.xlarge=0; m5.2xlarge=42; m5.large=53; m5.xlarge=75; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=52; m5zn.2xlarge=69; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=25; r5.xlarge=54; r5a.2xlarge=74; r5a.large=71; r5a.xlarge=59; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,MAXMIN,356.97,0, 46, 72, 42, 71, 53, 34, 28, 0, 55, 37, 70, 62, 0, 50, 72, 0, 28, 0, 22, 58, 67, 74, 59, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=46; c5a.2xlarge=72; c5a.xlarge=42; d3.2xlarge=71; d3.xlarge=53; i3.2xlarge=34; i3.large=28; i3.xlarge=0; m5.2xlarge=55; m5.large=37; m5.xlarge=70; m5a.2xlarge=62; m5a.large=0; m5a.xlarge=50; m5zn.2xlarge=72; m5zn.large=0; m5zn.xlarge=28; r5.2xlarge=0; r5.large=22; r5.xlarge=58; r5a.2xlarge=67; r5a.large=74; r5a.xlarge=59; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,MCT,356.97,0, 51, 77, 56, 84, 50, 23, 21, 0, 59, 45, 75, 50, 0, 46, 77, 0, 27, 0, 20, 51, 63, 77, 48, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=77; c5a.xlarge=56; d3.2xlarge=84; d3.xlarge=50; i3.2xlarge=23; i3.large=21; i3.xlarge=0; m5.2xlarge=59; m5.large=45; m5.xlarge=75; m5a.2xlarge=50; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=77; m5zn.large=0; m5zn.xlarge=27; r5.2xlarge=0; r5.large=20; r5.xlarge=51; r5a.2xlarge=63; r5a.large=77; r5a.xlarge=48; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,ROUNDROBIN,356.97,0, 58, 63, 96, 66, 61, 14, 0, 0, 61, 93, 0, 109, 0, 29, 62, 0, 0, 0, 8, 61, 44, 154, 21, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=63; c5a.xlarge=96; d3.2xlarge=66; d3.xlarge=61; i3.2xlarge=14; i3.large=0; i3.xlarge=0; m5.2xlarge=61; m5.large=93; m5.xlarge=0; m5a.2xlarge=109; m5a.large=0; m5a.xlarge=29; m5zn.2xlarge=62; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=61; r5a.2xlarge=44; r5a.large=154; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,STATIC,358.70000000000005,0, 58, 72, 47, 77, 55, 21, 21, 0, 50, 62, 61, 46, 0, 62, 71, 0, 21, 0, 24, 46, 74, 81, 51, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=58; c5a.2xlarge=72; c5a.xlarge=47; d3.2xlarge=77; d3.xlarge=55; i3.2xlarge=21; i3.large=21; i3.xlarge=0; m5.2xlarge=50; m5.large=62; m5.xlarge=61; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=71; m5zn.large=0; m5zn.xlarge=21; r5.2xlarge=0; r5.large=24; r5.xlarge=46; r5a.2xlarge=74; r5a.large=81; r5a.xlarge=51; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,NOML,356.97,0, 74, 94, 88, 44, 48, 30, 31, 0, 48, 54, 70, 36, 0, 39, 67, 0, 42, 0, 44, 42, 51, 56, 42, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=74; c5a.2xlarge=94; c5a.xlarge=88; d3.2xlarge=44; d3.xlarge=48; i3.2xlarge=30; i3.large=31; i3.xlarge=0; m5.2xlarge=48; m5.large=54; m5.xlarge=70; m5a.2xlarge=36; m5a.large=0; m5a.xlarge=39; m5zn.2xlarge=67; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=0; r5.large=44; r5.xlarge=42; r5a.2xlarge=51; r5a.large=56; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,CUSTOMCLUSTERNOML,356.97,0, 71, 92, 46, 64, 70, 33, 31, 0, 49, 42, 80, 36, 0, 38, 100, 0, 45, 0, 28, 59, 42, 34, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=71; c5a.2xlarge=92; c5a.xlarge=46; d3.2xlarge=64; d3.xlarge=70; i3.2xlarge=33; i3.large=31; i3.xlarge=0; m5.2xlarge=49; m5.large=42; m5.xlarge=80; m5a.2xlarge=36; m5a.large=0; m5a.xlarge=38; m5zn.2xlarge=100; m5zn.large=0; m5zn.xlarge=45; r5.2xlarge=0; r5.large=28; r5.xlarge=59; r5a.2xlarge=42; r5a.large=34; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,TEXTDISTANCE,356.97,0, 64, 77, 57, 49, 56, 26, 29, 0, 75, 49, 84, 59, 0, 54, 81, 0, 44, 0, 32, 37, 39, 49, 39, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=64; c5a.2xlarge=77; c5a.xlarge=57; d3.2xlarge=49; d3.xlarge=56; i3.2xlarge=26; i3.large=29; i3.xlarge=0; m5.2xlarge=75; m5.large=49; m5.xlarge=84; m5a.2xlarge=59; m5a.large=0; m5a.xlarge=54; m5zn.2xlarge=81; m5zn.large=0; m5zn.xlarge=44; r5.2xlarge=0; r5.large=32; r5.xlarge=37; r5a.2xlarge=39; r5a.large=49; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,CRITICALPATH,356.97,0, 70, 91, 76, 61, 72, 26, 27, 0, 35, 60, 60, 38, 0, 31, 88, 0, 43, 0, 35, 54, 44, 48, 41, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=70; c5a.2xlarge=91; c5a.xlarge=76; d3.2xlarge=61; d3.xlarge=72; i3.2xlarge=26; i3.large=27; i3.xlarge=0; m5.2xlarge=35; m5.large=60; m5.xlarge=60; m5a.2xlarge=38; m5a.large=0; m5a.xlarge=31; m5zn.2xlarge=88; m5zn.large=0; m5zn.xlarge=43; r5.2xlarge=0; r5.large=35; r5.xlarge=54; r5a.2xlarge=44; r5a.large=48; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,CRITICALPATHREVERSE,356.97,0, 74, 86, 68, 57, 65, 27, 30, 0, 42, 46, 64, 34, 0, 43, 97, 0, 52, 0, 39, 47, 38, 52, 39, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=74; c5a.2xlarge=86; c5a.xlarge=68; d3.2xlarge=57; d3.xlarge=65; i3.2xlarge=27; i3.large=30; i3.xlarge=0; m5.2xlarge=42; m5.large=46; m5.xlarge=64; m5a.2xlarge=34; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=97; m5zn.large=0; m5zn.xlarge=52; r5.2xlarge=0; r5.large=39; r5.xlarge=47; r5a.2xlarge=38; r5a.large=52; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,RESHIV2,356.97,0, 68, 98, 78, 40, 68, 24, 31, 0, 49, 51, 68, 37, 0, 38, 91, 0, 42, 0, 37, 64, 32, 47, 37, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=68; c5a.2xlarge=98; c5a.xlarge=78; d3.2xlarge=40; d3.xlarge=68; i3.2xlarge=24; i3.large=31; i3.xlarge=0; m5.2xlarge=49; m5.large=51; m5.xlarge=68; m5a.2xlarge=37; m5a.large=0; m5a.xlarge=38; m5zn.2xlarge=91; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=0; r5.large=37; r5.xlarge=64; r5a.2xlarge=32; r5a.large=47; r5a.xlarge=37; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,RESHIV3,356.97,0, 72, 95, 72, 59, 70, 35, 33, 0, 45, 48, 57, 35, 0, 34, 96, 0, 50, 0, 34, 46, 42, 37, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=72; c5a.2xlarge=95; c5a.xlarge=72; d3.2xlarge=59; d3.xlarge=70; i3.2xlarge=35; i3.large=33; i3.xlarge=0; m5.2xlarge=45; m5.large=48; m5.xlarge=57; m5a.2xlarge=35; m5a.large=0; m5a.xlarge=34; m5zn.2xlarge=96; m5zn.large=0; m5zn.xlarge=50; r5.2xlarge=0; r5.large=34; r5.xlarge=46; r5a.2xlarge=42; r5a.large=37; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,RESHIMAX,356.97,0, 78, 88, 69, 59, 60, 30, 31, 0, 48, 61, 52, 39, 0, 48, 98, 0, 38, 0, 37, 52, 40, 35, 37, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=78; c5a.2xlarge=88; c5a.xlarge=69; d3.2xlarge=59; d3.xlarge=60; i3.2xlarge=30; i3.large=31; i3.xlarge=0; m5.2xlarge=48; m5.large=61; m5.xlarge=52; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=98; m5zn.large=0; m5zn.xlarge=38; r5.2xlarge=0; r5.large=37; r5.xlarge=52; r5a.2xlarge=40; r5a.large=35; r5a.xlarge=37; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,1,RESHIFCFS,356.97,0, 66, 94, 77, 39, 71, 30, 31, 0, 46, 59, 57, 36, 0, 39, 98, 0, 47, 0, 40, 51, 30, 49, 40, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=66; c5a.2xlarge=94; c5a.xlarge=77; d3.2xlarge=39; d3.xlarge=71; i3.2xlarge=30; i3.large=31; i3.xlarge=0; m5.2xlarge=46; m5.large=59; m5.xlarge=57; m5a.2xlarge=36; m5a.large=0; m5a.xlarge=39; m5zn.2xlarge=98; m5zn.large=0; m5zn.xlarge=47; r5.2xlarge=0; r5.large=40; r5.xlarge=51; r5a.2xlarge=30; r5a.large=49; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=2; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.1,40,2,MINMIN,356.97,33, 22, 22, 0, 0, 89, 56, 29, 76, 40, 27, 0, 18, 51, 0, 0, 18, 99, 87, 75, 0, 0, 98, 32, 0, 50, 78,{c5.2xlarge=33; c5.xlarge=22; c5a.2xlarge=22; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=89; i3.2xlarge=56; i3.large=29; i3.xlarge=76; m5.2xlarge=40; m5.large=27; m5.xlarge=0; m5a.2xlarge=18; m5a.large=51; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=18; m5zn.xlarge=99; r5.2xlarge=87; r5.large=75; r5.xlarge=0; r5a.2xlarge=0; r5a.large=98; r5a.xlarge=32; z1d.2xlarge=0; z1d.large=50; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
viralrecon,exponential,0.1,40,2,MAXMIN,356.97,17, 29, 26, 0, 0, 85, 59, 22, 63, 49, 28, 0, 25, 40, 0, 0, 22, 95, 119, 69, 0, 0, 97, 32, 0, 44, 79,{c5.2xlarge=17; c5.xlarge=29; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=85; i3.2xlarge=59; i3.large=22; i3.xlarge=63; m5.2xlarge=49; m5.large=28; m5.xlarge=0; m5a.2xlarge=25; m5a.large=40; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=95; r5.2xlarge=119; r5.large=69; r5.xlarge=0; r5a.2xlarge=0; r5a.large=97; r5a.xlarge=32; z1d.2xlarge=0; z1d.large=44; z1d.xlarge=79},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=3; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=4; r5.2xlarge=4; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=3}
