Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,exponential,0.05,40,0,MINMIN,238.71999999999994,0, 57, 81, 59, 74, 56, 21, 20, 0, 50, 27, 72, 40, 0, 40, 91, 0, 32, 0, 27, 53, 61, 66, 41, 0, 0, 32,{c5.2xlarge=0; c5.xlarge=57; c5a.2xlarge=81; c5a.xlarge=59; d3.2xlarge=74; d3.xlarge=56; i3.2xlarge=21; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=27; m5.xlarge=72; m5a.2xlarge=40; m5a.large=0; m5a.xlarge=40; m5zn.2xlarge=91; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=53; r5a.2xlarge=61; r5a.large=66; r5a.xlarge=41; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.05,40,160,RESHIFCFS,242.34999999999988,0, 59, 111, 58, 49, 111, 21, 0, 41, 50, 27, 122, 40, 86, 42, 0, 0, 34, 0, 0, 27, 41, 0, 21, 0, 60, 0,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=111; c5a.xlarge=58; d3.2xlarge=49; d3.xlarge=111; i3.2xlarge=21; i3.large=0; i3.xlarge=41; m5.2xlarge=50; m5.large=27; m5.xlarge=122; m5a.2xlarge=40; m5a.large=86; m5a.xlarge=42; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=34; r5.2xlarge=0; r5.large=0; r5.xlarge=27; r5a.2xlarge=41; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=0; z1d.large=60; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=4; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=5; m5a.2xlarge=2; m5a.large=4; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
eager,exponential,0.05,40,161,MINMIN,232.61999999999986,59, 0, 0, 29, 47, 24, 42, 20, 62, 67, 82, 88, 0, 21, 0, 58, 97, 28, 23, 53, 48, 0, 43, 20, 31, 0, 58,{c5.2xlarge=59; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=24; i3.2xlarge=42; i3.large=20; i3.xlarge=62; m5.2xlarge=67; m5.large=82; m5.xlarge=88; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=97; m5zn.xlarge=28; r5.2xlarge=23; r5.large=53; r5.xlarge=48; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=20; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,MAXMIN,233.56999999999985,56, 0, 0, 29, 49, 25, 41, 20, 59, 69, 83, 89, 0, 22, 0, 58, 98, 28, 23, 52, 49, 0, 42, 20, 31, 0, 57,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=49; d3.xlarge=25; i3.2xlarge=41; i3.large=20; i3.xlarge=59; m5.2xlarge=69; m5.large=83; m5.xlarge=89; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=98; m5zn.xlarge=28; r5.2xlarge=23; r5.large=52; r5.xlarge=49; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=20; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,MCT,232.90999999999988,57, 0, 0, 29, 47, 27, 42, 20, 61, 68, 82, 88, 0, 22, 0, 58, 96, 29, 22, 53, 48, 0, 43, 21, 30, 0, 57,{c5.2xlarge=57; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=27; i3.2xlarge=42; i3.large=20; i3.xlarge=61; m5.2xlarge=68; m5.large=82; m5.xlarge=88; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=96; m5zn.xlarge=29; r5.2xlarge=22; r5.large=53; r5.xlarge=48; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,ROUNDROBIN,307.61999999999995,56, 0, 0, 29, 47, 25, 40, 21, 67, 71, 81, 88, 0, 22, 0, 57, 95, 28, 23, 52, 48, 0, 44, 20, 28, 0, 58,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=25; i3.2xlarge=40; i3.large=21; i3.xlarge=67; m5.2xlarge=71; m5.large=81; m5.xlarge=88; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=57; m5zn.large=95; m5zn.xlarge=28; r5.2xlarge=23; r5.large=52; r5.xlarge=48; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=20; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,STATIC,228.38999999999982,61, 0, 0, 29, 47, 26, 35, 17, 55, 66, 72, 86, 0, 18, 0, 72, 112, 36, 22, 47, 44, 0, 39, 19, 32, 0, 65,{c5.2xlarge=61; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=26; i3.2xlarge=35; i3.large=17; i3.xlarge=55; m5.2xlarge=66; m5.large=72; m5.xlarge=86; m5a.2xlarge=0; m5a.large=18; m5a.xlarge=0; m5zn.2xlarge=72; m5zn.large=112; m5zn.xlarge=36; r5.2xlarge=22; r5.large=47; r5.xlarge=44; r5a.2xlarge=0; r5a.large=39; r5a.xlarge=19; z1d.2xlarge=32; z1d.large=0; z1d.xlarge=65},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,NOML,249.96999999999986,58, 0, 0, 30, 46, 27, 40, 20, 61, 69, 83, 89, 0, 22, 0, 56, 95, 29, 24, 52, 49, 0, 43, 20, 29, 0, 58,{c5.2xlarge=58; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=46; d3.xlarge=27; i3.2xlarge=40; i3.large=20; i3.xlarge=61; m5.2xlarge=69; m5.large=83; m5.xlarge=89; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=56; m5zn.large=95; m5zn.xlarge=29; r5.2xlarge=24; r5.large=52; r5.xlarge=49; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=20; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,CUSTOMCLUSTERNOML,237.00999999999985,55, 0, 0, 30, 49, 24, 40, 20, 61, 69, 83, 90, 0, 21, 0, 60, 96, 29, 24, 53, 47, 0, 42, 21, 28, 0, 58,{c5.2xlarge=55; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=49; d3.xlarge=24; i3.2xlarge=40; i3.large=20; i3.xlarge=61; m5.2xlarge=69; m5.large=83; m5.xlarge=90; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=96; m5zn.xlarge=29; r5.2xlarge=24; r5.large=53; r5.xlarge=47; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=21; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,TEXTDISTANCE,237.95999999999984,55, 0, 0, 29, 49, 26, 41, 20, 59, 69, 85, 90, 0, 22, 0, 58, 96, 28, 24, 52, 48, 0, 43, 21, 28, 0, 57,{c5.2xlarge=55; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=49; d3.xlarge=26; i3.2xlarge=41; i3.large=20; i3.xlarge=59; m5.2xlarge=69; m5.large=85; m5.xlarge=90; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=96; m5zn.xlarge=28; r5.2xlarge=24; r5.large=52; r5.xlarge=48; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=28; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,CRITICALPATH,234.18999999999988,55, 0, 0, 30, 47, 24, 42, 20, 60, 69, 83, 89, 0, 21, 0, 60, 97, 28, 23, 54, 47, 0, 43, 21, 29, 0, 58,{c5.2xlarge=55; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=47; d3.xlarge=24; i3.2xlarge=42; i3.large=20; i3.xlarge=60; m5.2xlarge=69; m5.large=83; m5.xlarge=89; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=97; m5zn.xlarge=28; r5.2xlarge=23; r5.large=54; r5.xlarge=47; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,CRITICALPATHREVERSE,233.60999999999987,56, 0, 0, 28, 46, 25, 40, 20, 60, 69, 82, 89, 0, 21, 0, 59, 97, 29, 23, 54, 50, 0, 44, 22, 29, 0, 57,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=46; d3.xlarge=25; i3.2xlarge=40; i3.large=20; i3.xlarge=60; m5.2xlarge=69; m5.large=82; m5.xlarge=89; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=97; m5zn.xlarge=29; r5.2xlarge=23; r5.large=54; r5.xlarge=50; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=22; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,RESHIV2,233.6799999999999,56, 0, 0, 29, 47, 26, 40, 20, 60, 68, 82, 90, 0, 22, 0, 59, 101, 28, 23, 54, 47, 0, 42, 21, 27, 0, 58,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=26; i3.2xlarge=40; i3.large=20; i3.xlarge=60; m5.2xlarge=68; m5.large=82; m5.xlarge=90; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=101; m5zn.xlarge=28; r5.2xlarge=23; r5.large=54; r5.xlarge=47; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=21; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,RESHIV3,233.81999999999985,56, 0, 0, 29, 48, 25, 41, 21, 61, 69, 83, 88, 0, 21, 0, 58, 99, 29, 22, 53, 49, 0, 43, 20, 29, 0, 56,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=48; d3.xlarge=25; i3.2xlarge=41; i3.large=21; i3.xlarge=61; m5.2xlarge=69; m5.large=83; m5.xlarge=88; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=58; m5zn.large=99; m5zn.xlarge=29; r5.2xlarge=22; r5.large=53; r5.xlarge=49; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=20; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=56},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,RESHIMAX,233.8099999999999,55, 0, 0, 30, 48, 25, 42, 21, 61, 67, 81, 88, 0, 22, 0, 60, 97, 29, 23, 53, 49, 0, 44, 21, 27, 0, 57,{c5.2xlarge=55; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=48; d3.xlarge=25; i3.2xlarge=42; i3.large=21; i3.xlarge=61; m5.2xlarge=67; m5.large=81; m5.xlarge=88; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=97; m5zn.xlarge=29; r5.2xlarge=23; r5.large=53; r5.xlarge=49; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=21; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,161,RESHIFCFS,233.1399999999999,57, 0, 0, 29, 47, 24, 41, 21, 60, 69, 82, 87, 0, 22, 0, 59, 99, 28, 22, 53, 50, 0, 43, 21, 29, 0, 57,{c5.2xlarge=57; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=47; d3.xlarge=24; i3.2xlarge=41; i3.large=21; i3.xlarge=60; m5.2xlarge=69; m5.large=82; m5.xlarge=87; m5a.2xlarge=0; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=99; m5zn.xlarge=28; r5.2xlarge=22; r5.large=53; r5.xlarge=50; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=21; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=3; m5.xlarge=4; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
eager,exponential,0.05,40,162,MINMIN,229.53999999999985,0, 26, 54, 84, 47, 0, 0, 43, 0, 69, 26, 0, 41, 21, 41, 30, 95, 86, 0, 76, 23, 58, 62, 0, 31, 0, 87,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=54; c5a.xlarge=84; d3.2xlarge=47; d3.xlarge=0; i3.2xlarge=0; i3.large=43; i3.xlarge=0; m5.2xlarge=69; m5.large=26; m5.xlarge=0; m5a.2xlarge=41; m5a.large=21; m5a.xlarge=41; m5zn.2xlarge=30; m5zn.large=95; m5zn.xlarge=86; r5.2xlarge=0; r5.large=76; r5.xlarge=23; r5a.2xlarge=58; r5a.large=62; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=87},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
eager,exponential,0.05,40,162,MAXMIN,229.64999999999984,0, 25, 54, 85, 46, 0, 0, 41, 0, 70, 26, 0, 41, 21, 41, 33, 99, 85, 0, 77, 24, 58, 60, 0, 29, 0, 85,{c5.2xlarge=0; c5.xlarge=25; c5a.2xlarge=54; c5a.xlarge=85; d3.2xlarge=46; d3.xlarge=0; i3.2xlarge=0; i3.large=41; i3.xlarge=0; m5.2xlarge=70; m5.large=26; m5.xlarge=0; m5a.2xlarge=41; m5a.large=21; m5a.xlarge=41; m5zn.2xlarge=33; m5zn.large=99; m5zn.xlarge=85; r5.2xlarge=0; r5.large=77; r5.xlarge=24; r5a.2xlarge=58; r5a.large=60; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=85},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
eager,exponential,0.05,40,162,MCT,232.13999999999984,0, 26, 54, 83, 47, 0, 0, 42, 0, 71, 26, 0, 40, 22, 42, 28, 97, 86, 0, 79, 22, 57, 62, 0, 30, 0, 86,{c5.2xlarge=0; c5.xlarge=26; c5a.2xlarge=54; c5a.xlarge=83; d3.2xlarge=47; d3.xlarge=0; i3.2xlarge=0; i3.large=42; i3.xlarge=0; m5.2xlarge=71; m5.large=26; m5.xlarge=0; m5a.2xlarge=40; m5a.large=22; m5a.xlarge=42; m5zn.2xlarge=28; m5zn.large=97; m5zn.xlarge=86; r5.2xlarge=0; r5.large=79; r5.xlarge=22; r5a.2xlarge=57; r5a.large=62; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=86},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
eager,exponential,0.05,40,162,ROUNDROBIN,240.0899999999998,0, 25, 52, 85, 46, 0, 0, 40, 0, 70, 27, 0, 40, 21, 40, 29, 94, 87, 0, 76, 24, 59, 63, 0, 29, 0, 93,{c5.2xlarge=0; c5.xlarge=25; c5a.2xlarge=52; c5a.xlarge=85; d3.2xlarge=46; d3.xlarge=0; i3.2xlarge=0; i3.large=40; i3.xlarge=0; m5.2xlarge=70; m5.large=27; m5.xlarge=0; m5a.2xlarge=40; m5a.large=21; m5a.xlarge=40; m5zn.2xlarge=29; m5zn.large=94; m5zn.xlarge=87; r5.2xlarge=0; r5.large=76; r5.xlarge=24; r5a.2xlarge=59; r5a.large=63; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=93},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
