Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.2,40,0,MINMIN,2839.8599999999947,0, 56, 89, 58, 73, 55, 21, 20, 0, 52, 26, 77, 39, 0, 45, 85, 0, 32, 0, 27, 48, 56, 70, 42, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=89; c5a.xlarge=58; d3.2xlarge=73; d3.xlarge=55; i3.2xlarge=21; i3.large=20; i3.xlarge=0; m5.2xlarge=52; m5.large=26; m5.xlarge=77; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=45; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=27; r5.xlarge=48; r5a.2xlarge=56; r5a.large=70; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.2,40,153,RESHIV3,2757.139999999995,61, 0, 34, 60, 0, 0, 56, 75, 27, 30, 29, 57, 0, 25, 0, 32, 64, 60, 55, 0, 83, 0, 0, 70, 99, 0, 83,{c5.2xlarge=61; c5.xlarge=0; c5a.2xlarge=34; c5a.xlarge=60; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=56; i3.large=75; i3.xlarge=27; m5.2xlarge=30; m5.large=29; m5.xlarge=57; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=32; m5zn.large=64; m5zn.xlarge=60; r5.2xlarge=55; r5.large=0; r5.xlarge=83; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=70; z1d.2xlarge=99; z1d.large=0; z1d.xlarge=83},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
chipseq,normal,0.2,40,153,RESHIMAX,2755.4999999999936,61, 0, 35, 58, 0, 0, 60, 80, 26, 29, 32, 56, 0, 27, 0, 35, 58, 63, 52, 0, 70, 0, 0, 70, 104, 0, 84,{c5.2xlarge=61; c5.xlarge=0; c5a.2xlarge=35; c5a.xlarge=58; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=60; i3.large=80; i3.xlarge=26; m5.2xlarge=29; m5.large=32; m5.xlarge=56; m5a.2xlarge=0; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=35; m5zn.large=58; m5zn.xlarge=63; r5.2xlarge=52; r5.large=0; r5.xlarge=70; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=70; z1d.2xlarge=104; z1d.large=0; z1d.xlarge=84},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
chipseq,normal,0.2,40,153,RESHIFCFS,2757.4499999999953,64, 0, 33, 54, 0, 0, 57, 84, 25, 30, 33, 54, 0, 24, 0, 34, 69, 60, 57, 0, 82, 0, 0, 62, 101, 0, 77,{c5.2xlarge=64; c5.xlarge=0; c5a.2xlarge=33; c5a.xlarge=54; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=57; i3.large=84; i3.xlarge=25; m5.2xlarge=30; m5.large=33; m5.xlarge=54; m5a.2xlarge=0; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=34; m5zn.large=69; m5zn.xlarge=60; r5.2xlarge=57; r5.large=0; r5.xlarge=82; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=62; z1d.2xlarge=101; z1d.large=0; z1d.xlarge=77},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
chipseq,normal,0.2,40,154,MINMIN,2812.1399999999944,28, 0, 33, 29, 25, 29, 0, 0, 22, 68, 29, 135, 0, 91, 54, 85, 30, 55, 0, 0, 24, 37, 50, 55, 0, 30, 91,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=33; c5a.xlarge=29; d3.2xlarge=25; d3.xlarge=29; i3.2xlarge=0; i3.large=0; i3.xlarge=22; m5.2xlarge=68; m5.large=29; m5.xlarge=135; m5a.2xlarge=0; m5a.large=91; m5a.xlarge=54; m5zn.2xlarge=85; m5zn.large=30; m5zn.xlarge=55; r5.2xlarge=0; r5.large=0; r5.xlarge=24; r5a.2xlarge=37; r5a.large=50; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=91},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,MAXMIN,2811.5299999999957,28, 0, 28, 30, 27, 33, 0, 0, 20, 66, 27, 127, 0, 92, 60, 80, 27, 57, 0, 0, 23, 39, 44, 72, 0, 32, 88,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=28; c5a.xlarge=30; d3.2xlarge=27; d3.xlarge=33; i3.2xlarge=0; i3.large=0; i3.xlarge=20; m5.2xlarge=66; m5.large=27; m5.xlarge=127; m5a.2xlarge=0; m5a.large=92; m5a.xlarge=60; m5zn.2xlarge=80; m5zn.large=27; m5zn.xlarge=57; r5.2xlarge=0; r5.large=0; r5.xlarge=23; r5a.2xlarge=39; r5a.large=44; r5a.xlarge=72; z1d.2xlarge=0; z1d.large=32; z1d.xlarge=88},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,MCT,2806.8099999999945,30, 0, 26, 25, 25, 27, 0, 0, 23, 67, 23, 140, 0, 89, 63, 82, 27, 58, 0, 0, 26, 44, 41, 64, 0, 29, 91,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=26; c5a.xlarge=25; d3.2xlarge=25; d3.xlarge=27; i3.2xlarge=0; i3.large=0; i3.xlarge=23; m5.2xlarge=67; m5.large=23; m5.xlarge=140; m5a.2xlarge=0; m5a.large=89; m5a.xlarge=63; m5zn.2xlarge=82; m5zn.large=27; m5zn.xlarge=58; r5.2xlarge=0; r5.large=0; r5.xlarge=26; r5a.2xlarge=44; r5a.large=41; r5a.xlarge=64; z1d.2xlarge=0; z1d.large=29; z1d.xlarge=91},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,ROUNDROBIN,3107.769999999995,34, 0, 28, 10, 34, 34, 0, 0, 18, 37, 18, 141, 0, 132, 57, 70, 34, 64, 0, 0, 1, 56, 35, 81, 0, 34, 82,{c5.2xlarge=34; c5.xlarge=0; c5a.2xlarge=28; c5a.xlarge=10; d3.2xlarge=34; d3.xlarge=34; i3.2xlarge=0; i3.large=0; i3.xlarge=18; m5.2xlarge=37; m5.large=18; m5.xlarge=141; m5a.2xlarge=0; m5a.large=132; m5a.xlarge=57; m5zn.2xlarge=70; m5zn.large=34; m5zn.xlarge=64; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=56; r5a.large=35; r5a.xlarge=81; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=82},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,STATIC,2958.1699999999946,29, 0, 29, 31, 23, 26, 0, 0, 15, 69, 21, 134, 0, 99, 60, 86, 29, 59, 0, 0, 29, 41, 42, 64, 0, 30, 84,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=29; c5a.xlarge=31; d3.2xlarge=23; d3.xlarge=26; i3.2xlarge=0; i3.large=0; i3.xlarge=15; m5.2xlarge=69; m5.large=21; m5.xlarge=134; m5a.2xlarge=0; m5a.large=99; m5a.xlarge=60; m5zn.2xlarge=86; m5zn.large=29; m5zn.xlarge=59; r5.2xlarge=0; r5.large=0; r5.xlarge=29; r5a.2xlarge=41; r5a.large=42; r5a.xlarge=64; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=84},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,NOML,3073.899999999995,40, 0, 32, 31, 23, 20, 0, 0, 19, 70, 29, 99, 0, 88, 68, 86, 35, 54, 0, 0, 28, 49, 55, 74, 0, 28, 72,{c5.2xlarge=40; c5.xlarge=0; c5a.2xlarge=32; c5a.xlarge=31; d3.2xlarge=23; d3.xlarge=20; i3.2xlarge=0; i3.large=0; i3.xlarge=19; m5.2xlarge=70; m5.large=29; m5.xlarge=99; m5a.2xlarge=0; m5a.large=88; m5a.xlarge=68; m5zn.2xlarge=86; m5zn.large=35; m5zn.xlarge=54; r5.2xlarge=0; r5.large=0; r5.xlarge=28; r5a.2xlarge=49; r5a.large=55; r5a.xlarge=74; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=72},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,CUSTOMCLUSTERNOML,2788.3699999999944,33, 0, 31, 29, 32, 33, 0, 0, 25, 75, 32, 111, 0, 83, 60, 84, 32, 57, 0, 0, 33, 38, 49, 57, 0, 27, 79,{c5.2xlarge=33; c5.xlarge=0; c5a.2xlarge=31; c5a.xlarge=29; d3.2xlarge=32; d3.xlarge=33; i3.2xlarge=0; i3.large=0; i3.xlarge=25; m5.2xlarge=75; m5.large=32; m5.xlarge=111; m5a.2xlarge=0; m5a.large=83; m5a.xlarge=60; m5zn.2xlarge=84; m5zn.large=32; m5zn.xlarge=57; r5.2xlarge=0; r5.large=0; r5.xlarge=33; r5a.2xlarge=38; r5a.large=49; r5a.xlarge=57; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=79},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,TEXTDISTANCE,2831.1899999999937,32, 0, 27, 29, 29, 28, 0, 0, 27, 73, 33, 104, 0, 86, 70, 79, 25, 59, 0, 0, 28, 48, 51, 68, 0, 26, 78,{c5.2xlarge=32; c5.xlarge=0; c5a.2xlarge=27; c5a.xlarge=29; d3.2xlarge=29; d3.xlarge=28; i3.2xlarge=0; i3.large=0; i3.xlarge=27; m5.2xlarge=73; m5.large=33; m5.xlarge=104; m5a.2xlarge=0; m5a.large=86; m5a.xlarge=70; m5zn.2xlarge=79; m5zn.large=25; m5zn.xlarge=59; r5.2xlarge=0; r5.large=0; r5.xlarge=28; r5a.2xlarge=48; r5a.large=51; r5a.xlarge=68; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,CRITICALPATH,2776.1299999999937,34, 0, 35, 31, 30, 31, 0, 0, 28, 80, 30, 104, 0, 82, 55, 78, 37, 58, 0, 0, 33, 40, 46, 51, 0, 34, 83,{c5.2xlarge=34; c5.xlarge=0; c5a.2xlarge=35; c5a.xlarge=31; d3.2xlarge=30; d3.xlarge=31; i3.2xlarge=0; i3.large=0; i3.xlarge=28; m5.2xlarge=80; m5.large=30; m5.xlarge=104; m5a.2xlarge=0; m5a.large=82; m5a.xlarge=55; m5zn.2xlarge=78; m5zn.large=37; m5zn.xlarge=58; r5.2xlarge=0; r5.large=0; r5.xlarge=33; r5a.2xlarge=40; r5a.large=46; r5a.xlarge=51; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=83},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,CRITICALPATHREVERSE,2775.789999999995,32, 0, 33, 31, 30, 33, 0, 0, 25, 75, 30, 110, 0, 81, 51, 82, 39, 62, 0, 0, 31, 34, 49, 55, 0, 33, 84,{c5.2xlarge=32; c5.xlarge=0; c5a.2xlarge=33; c5a.xlarge=31; d3.2xlarge=30; d3.xlarge=33; i3.2xlarge=0; i3.large=0; i3.xlarge=25; m5.2xlarge=75; m5.large=30; m5.xlarge=110; m5a.2xlarge=0; m5a.large=81; m5a.xlarge=51; m5zn.2xlarge=82; m5zn.large=39; m5zn.xlarge=62; r5.2xlarge=0; r5.large=0; r5.xlarge=31; r5a.2xlarge=34; r5a.large=49; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=84},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,RESHIV2,2777.479999999996,34, 0, 36, 31, 29, 33, 0, 0, 26, 78, 29, 109, 0, 65, 54, 92, 40, 60, 0, 0, 31, 34, 50, 52, 0, 30, 87,{c5.2xlarge=34; c5.xlarge=0; c5a.2xlarge=36; c5a.xlarge=31; d3.2xlarge=29; d3.xlarge=33; i3.2xlarge=0; i3.large=0; i3.xlarge=26; m5.2xlarge=78; m5.large=29; m5.xlarge=109; m5a.2xlarge=0; m5a.large=65; m5a.xlarge=54; m5zn.2xlarge=92; m5zn.large=40; m5zn.xlarge=60; r5.2xlarge=0; r5.large=0; r5.xlarge=31; r5a.2xlarge=34; r5a.large=50; r5a.xlarge=52; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=87},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,RESHIV3,2777.2499999999945,32, 0, 33, 33, 29, 33, 0, 0, 27, 72, 32, 106, 0, 76, 49, 83, 39, 61, 0, 0, 30, 36, 54, 55, 0, 33, 87,{c5.2xlarge=32; c5.xlarge=0; c5a.2xlarge=33; c5a.xlarge=33; d3.2xlarge=29; d3.xlarge=33; i3.2xlarge=0; i3.large=0; i3.xlarge=27; m5.2xlarge=72; m5.large=32; m5.xlarge=106; m5a.2xlarge=0; m5a.large=76; m5a.xlarge=49; m5zn.2xlarge=83; m5zn.large=39; m5zn.xlarge=61; r5.2xlarge=0; r5.large=0; r5.xlarge=30; r5a.2xlarge=36; r5a.large=54; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=33; z1d.xlarge=87},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,RESHIMAX,2776.249999999994,30, 0, 35, 31, 29, 31, 0, 0, 27, 80, 34, 109, 0, 80, 55, 78, 39, 60, 0, 0, 32, 33, 49, 57, 0, 30, 81,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=35; c5a.xlarge=31; d3.2xlarge=29; d3.xlarge=31; i3.2xlarge=0; i3.large=0; i3.xlarge=27; m5.2xlarge=80; m5.large=34; m5.xlarge=109; m5a.2xlarge=0; m5a.large=80; m5a.xlarge=55; m5zn.2xlarge=78; m5zn.large=39; m5zn.xlarge=60; r5.2xlarge=0; r5.large=0; r5.xlarge=32; r5a.2xlarge=33; r5a.large=49; r5a.xlarge=57; z1d.2xlarge=0; z1d.large=30; z1d.xlarge=81},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,154,RESHIFCFS,2777.2899999999954,35, 0, 33, 34, 32, 33, 0, 0, 28, 80, 33, 91, 0, 77, 62, 85, 36, 55, 0, 0, 33, 33, 46, 60, 0, 34, 80,{c5.2xlarge=35; c5.xlarge=0; c5a.2xlarge=33; c5a.xlarge=34; d3.2xlarge=32; d3.xlarge=33; i3.2xlarge=0; i3.large=0; i3.xlarge=28; m5.2xlarge=80; m5.large=33; m5.xlarge=91; m5a.2xlarge=0; m5a.large=77; m5a.xlarge=62; m5zn.2xlarge=85; m5zn.large=36; m5zn.xlarge=55; r5.2xlarge=0; r5.large=0; r5.xlarge=33; r5a.2xlarge=33; r5a.large=46; r5a.xlarge=60; z1d.2xlarge=0; z1d.large=34; z1d.xlarge=80},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=1; m5.2xlarge=3; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
chipseq,normal,0.2,40,155,MINMIN,2768.6399999999935,27, 117, 59, 0, 46, 27, 18, 22, 43, 19, 26, 0, 0, 44, 39, 32, 58, 29, 46, 81, 107, 41, 20, 19, 28, 52, 0,{c5.2xlarge=27; c5.xlarge=117; c5a.2xlarge=59; c5a.xlarge=0; d3.2xlarge=46; d3.xlarge=27; i3.2xlarge=18; i3.large=22; i3.xlarge=43; m5.2xlarge=19; m5.large=26; m5.xlarge=0; m5a.2xlarge=0; m5a.large=44; m5a.xlarge=39; m5zn.2xlarge=32; m5zn.large=58; m5zn.xlarge=29; r5.2xlarge=46; r5.large=81; r5.xlarge=107; r5a.2xlarge=41; r5a.large=20; r5a.xlarge=19; z1d.2xlarge=28; z1d.large=52; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=3; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
chipseq,normal,0.2,40,155,MAXMIN,2843.7999999999947,31, 109, 48, 0, 52, 25, 24, 22, 40, 21, 28, 0, 0, 44, 38, 29, 63, 29, 50, 77, 103, 40, 21, 20, 26, 60, 0,{c5.2xlarge=31; c5.xlarge=109; c5a.2xlarge=48; c5a.xlarge=0; d3.2xlarge=52; d3.xlarge=25; i3.2xlarge=24; i3.large=22; i3.xlarge=40; m5.2xlarge=21; m5.large=28; m5.xlarge=0; m5a.2xlarge=0; m5a.large=44; m5a.xlarge=38; m5zn.2xlarge=29; m5zn.large=63; m5zn.xlarge=29; r5.2xlarge=50; r5.large=77; r5.xlarge=103; r5a.2xlarge=40; r5a.large=21; r5a.xlarge=20; z1d.2xlarge=26; z1d.large=60; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=4; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=3; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
