Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.15,40,0,MINMIN,2799.1399999999953,0, 60, 90, 60, 76, 61, 22, 20, 0, 52, 26, 73, 39, 0, 43, 83, 0, 30, 0, 29, 48, 47, 71, 40, 0, 0, 30,{c5.2xlarge=0; c5.xlarge=60; c5a.2xlarge=90; c5a.xlarge=60; d3.2xlarge=76; d3.xlarge=61; i3.2xlarge=22; i3.large=20; i3.xlarge=0; m5.2xlarge=52; m5.large=26; m5.xlarge=73; m5a.2xlarge=39; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=30; r5.2xlarge=0; r5.large=29; r5.xlarge=48; r5a.2xlarge=47; r5a.large=71; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=30},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,normal,0.15,40,148,MAXMIN,2771.7999999999934,54, 0, 90, 88, 49, 49, 40, 21, 42, 80, 0, 0, 0, 92, 19, 26, 58, 26, 70, 0, 28, 38, 63, 0, 34, 33, 0,{c5.2xlarge=54; c5.xlarge=0; c5a.2xlarge=90; c5a.xlarge=88; d3.2xlarge=49; d3.xlarge=49; i3.2xlarge=40; i3.large=21; i3.xlarge=42; m5.2xlarge=80; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=92; m5a.xlarge=19; m5zn.2xlarge=26; m5zn.large=58; m5zn.xlarge=26; r5.2xlarge=70; r5.large=0; r5.xlarge=28; r5a.2xlarge=38; r5a.large=63; r5a.xlarge=0; z1d.2xlarge=34; z1d.large=33; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,MCT,2771.359999999993,55, 0, 83, 85, 51, 56, 33, 25, 40, 73, 0, 0, 0, 96, 23, 33, 57, 33, 71, 0, 30, 25, 68, 0, 33, 30, 0,{c5.2xlarge=55; c5.xlarge=0; c5a.2xlarge=83; c5a.xlarge=85; d3.2xlarge=51; d3.xlarge=56; i3.2xlarge=33; i3.large=25; i3.xlarge=40; m5.2xlarge=73; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=96; m5a.xlarge=23; m5zn.2xlarge=33; m5zn.large=57; m5zn.xlarge=33; r5.2xlarge=71; r5.large=0; r5.xlarge=30; r5a.2xlarge=25; r5a.large=68; r5a.xlarge=0; z1d.2xlarge=33; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,ROUNDROBIN,3075.839999999994,64, 0, 21, 69, 42, 62, 38, 34, 45, 102, 0, 0, 0, 100, 34, 52, 63, 2, 67, 0, 35, 16, 86, 0, 34, 34, 0,{c5.2xlarge=64; c5.xlarge=0; c5a.2xlarge=21; c5a.xlarge=69; d3.2xlarge=42; d3.xlarge=62; i3.2xlarge=38; i3.large=34; i3.xlarge=45; m5.2xlarge=102; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=100; m5a.xlarge=34; m5zn.2xlarge=52; m5zn.large=63; m5zn.xlarge=2; r5.2xlarge=67; r5.large=0; r5.xlarge=35; r5a.2xlarge=16; r5a.large=86; r5a.xlarge=0; z1d.2xlarge=34; z1d.large=34; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,STATIC,2770.179999999995,59, 0, 85, 88, 48, 48, 40, 23, 43, 75, 0, 0, 0, 90, 19, 30, 66, 30, 75, 0, 24, 37, 67, 0, 26, 27, 0,{c5.2xlarge=59; c5.xlarge=0; c5a.2xlarge=85; c5a.xlarge=88; d3.2xlarge=48; d3.xlarge=48; i3.2xlarge=40; i3.large=23; i3.xlarge=43; m5.2xlarge=75; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=90; m5a.xlarge=19; m5zn.2xlarge=30; m5zn.large=66; m5zn.xlarge=30; r5.2xlarge=75; r5.large=0; r5.xlarge=24; r5a.2xlarge=37; r5a.large=67; r5a.xlarge=0; z1d.2xlarge=26; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,NOML,2990.0499999999934,62, 0, 76, 77, 44, 48, 37, 23, 36, 74, 0, 0, 0, 85, 30, 28, 60, 30, 74, 0, 27, 53, 71, 0, 32, 33, 0,{c5.2xlarge=62; c5.xlarge=0; c5a.2xlarge=76; c5a.xlarge=77; d3.2xlarge=44; d3.xlarge=48; i3.2xlarge=37; i3.large=23; i3.xlarge=36; m5.2xlarge=74; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=85; m5a.xlarge=30; m5zn.2xlarge=28; m5zn.large=60; m5zn.xlarge=30; r5.2xlarge=74; r5.large=0; r5.xlarge=27; r5a.2xlarge=53; r5a.large=71; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=33; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,CUSTOMCLUSTERNOML,2973.149999999994,62, 0, 74, 62, 55, 61, 61, 25, 43, 65, 0, 0, 0, 73, 23, 34, 54, 31, 85, 0, 30, 45, 55, 0, 32, 30, 0,{c5.2xlarge=62; c5.xlarge=0; c5a.2xlarge=74; c5a.xlarge=62; d3.2xlarge=55; d3.xlarge=61; i3.2xlarge=61; i3.large=25; i3.xlarge=43; m5.2xlarge=65; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=73; m5a.xlarge=23; m5zn.2xlarge=34; m5zn.large=54; m5zn.xlarge=31; r5.2xlarge=85; r5.large=0; r5.xlarge=30; r5a.2xlarge=45; r5a.large=55; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,TEXTDISTANCE,2827.9299999999944,57, 0, 71, 72, 48, 54, 44, 32, 48, 79, 0, 0, 0, 91, 28, 30, 47, 29, 73, 0, 27, 48, 64, 0, 30, 28, 0,{c5.2xlarge=57; c5.xlarge=0; c5a.2xlarge=71; c5a.xlarge=72; d3.2xlarge=48; d3.xlarge=54; i3.2xlarge=44; i3.large=32; i3.xlarge=48; m5.2xlarge=79; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=91; m5a.xlarge=28; m5zn.2xlarge=30; m5zn.large=47; m5zn.xlarge=29; r5.2xlarge=73; r5.large=0; r5.xlarge=27; r5a.2xlarge=48; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,CRITICALPATH,2747.5199999999936,56, 0, 88, 75, 54, 61, 39, 24, 43, 60, 0, 0, 0, 77, 29, 33, 62, 31, 77, 0, 30, 29, 66, 0, 32, 34, 0,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=88; c5a.xlarge=75; d3.2xlarge=54; d3.xlarge=61; i3.2xlarge=39; i3.large=24; i3.xlarge=43; m5.2xlarge=60; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=77; m5a.xlarge=29; m5zn.2xlarge=33; m5zn.large=62; m5zn.xlarge=31; r5.2xlarge=77; r5.large=0; r5.xlarge=30; r5a.2xlarge=29; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=34; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,CRITICALPATHREVERSE,2747.529999999994,58, 0, 84, 79, 57, 58, 37, 24, 39, 75, 0, 0, 0, 72, 23, 35, 64, 33, 72, 0, 34, 33, 63, 0, 31, 29, 0,{c5.2xlarge=58; c5.xlarge=0; c5a.2xlarge=84; c5a.xlarge=79; d3.2xlarge=57; d3.xlarge=58; i3.2xlarge=37; i3.large=24; i3.xlarge=39; m5.2xlarge=75; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=72; m5a.xlarge=23; m5zn.2xlarge=35; m5zn.large=64; m5zn.xlarge=33; r5.2xlarge=72; r5.large=0; r5.xlarge=34; r5a.2xlarge=33; r5a.large=63; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=29; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,RESHIV2,2749.639999999994,59, 0, 82, 79, 54, 56, 38, 26, 46, 70, 0, 0, 0, 73, 22, 32, 62, 31, 79, 0, 31, 37, 65, 0, 28, 30, 0,{c5.2xlarge=59; c5.xlarge=0; c5a.2xlarge=82; c5a.xlarge=79; d3.2xlarge=54; d3.xlarge=56; i3.2xlarge=38; i3.large=26; i3.xlarge=46; m5.2xlarge=70; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=73; m5a.xlarge=22; m5zn.2xlarge=32; m5zn.large=62; m5zn.xlarge=31; r5.2xlarge=79; r5.large=0; r5.xlarge=31; r5a.2xlarge=37; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=28; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,RESHIV3,2749.409999999994,62, 0, 82, 81, 49, 60, 39, 27, 41, 65, 0, 0, 0, 84, 22, 31, 65, 34, 69, 0, 32, 37, 61, 0, 32, 27, 0,{c5.2xlarge=62; c5.xlarge=0; c5a.2xlarge=82; c5a.xlarge=81; d3.2xlarge=49; d3.xlarge=60; i3.2xlarge=39; i3.large=27; i3.xlarge=41; m5.2xlarge=65; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=84; m5a.xlarge=22; m5zn.2xlarge=31; m5zn.large=65; m5zn.xlarge=34; r5.2xlarge=69; r5.large=0; r5.xlarge=32; r5a.2xlarge=37; r5a.large=61; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,RESHIMAX,2747.6099999999938,54, 0, 74, 75, 56, 58, 36, 27, 43, 76, 0, 0, 0, 71, 23, 34, 61, 32, 71, 0, 29, 35, 76, 0, 35, 34, 0,{c5.2xlarge=54; c5.xlarge=0; c5a.2xlarge=74; c5a.xlarge=75; d3.2xlarge=56; d3.xlarge=58; i3.2xlarge=36; i3.large=27; i3.xlarge=43; m5.2xlarge=76; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=71; m5a.xlarge=23; m5zn.2xlarge=34; m5zn.large=61; m5zn.xlarge=32; r5.2xlarge=71; r5.large=0; r5.xlarge=29; r5a.2xlarge=35; r5a.large=76; r5a.xlarge=0; z1d.2xlarge=35; z1d.large=34; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,148,RESHIFCFS,2749.499999999994,54, 0, 83, 80, 53, 61, 39, 29, 47, 79, 0, 0, 0, 66, 23, 32, 66, 29, 66, 0, 32, 34, 60, 0, 33, 34, 0,{c5.2xlarge=54; c5.xlarge=0; c5a.2xlarge=83; c5a.xlarge=80; d3.2xlarge=53; d3.xlarge=61; i3.2xlarge=39; i3.large=29; i3.xlarge=47; m5.2xlarge=79; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=66; m5a.xlarge=23; m5zn.2xlarge=32; m5zn.large=66; m5zn.xlarge=29; r5.2xlarge=66; r5.large=0; r5.xlarge=32; r5a.2xlarge=34; r5a.large=60; r5a.xlarge=0; z1d.2xlarge=33; z1d.large=34; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
chipseq,normal,0.15,40,149,MINMIN,2671.6399999999944,116, 53, 82, 30, 0, 25, 0, 25, 62, 0, 0, 22, 20, 21, 42, 82, 30, 60, 0, 41, 23, 54, 21, 0, 0, 78, 113,{c5.2xlarge=116; c5.xlarge=53; c5a.2xlarge=82; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=0; i3.large=25; i3.xlarge=62; m5.2xlarge=0; m5.large=0; m5.xlarge=22; m5a.2xlarge=20; m5a.large=21; m5a.xlarge=42; m5zn.2xlarge=82; m5zn.large=30; m5zn.xlarge=60; r5.2xlarge=0; r5.large=41; r5.xlarge=23; r5a.2xlarge=54; r5a.large=21; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=78; z1d.xlarge=113},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
chipseq,normal,0.15,40,149,MAXMIN,2675.2299999999955,114, 56, 79, 29, 0, 25, 0, 22, 62, 0, 0, 21, 17, 20, 35, 83, 32, 56, 0, 48, 26, 59, 22, 0, 0, 84, 110,{c5.2xlarge=114; c5.xlarge=56; c5a.2xlarge=79; c5a.xlarge=29; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=0; i3.large=22; i3.xlarge=62; m5.2xlarge=0; m5.large=0; m5.xlarge=21; m5a.2xlarge=17; m5a.large=20; m5a.xlarge=35; m5zn.2xlarge=83; m5zn.large=32; m5zn.xlarge=56; r5.2xlarge=0; r5.large=48; r5.xlarge=26; r5a.2xlarge=59; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=84; z1d.xlarge=110},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
chipseq,normal,0.15,40,149,MCT,2681.6299999999956,112, 56, 80, 27, 0, 25, 0, 19, 59, 0, 0, 22, 20, 18, 40, 90, 28, 56, 0, 48, 26, 61, 24, 0, 0, 77, 112,{c5.2xlarge=112; c5.xlarge=56; c5a.2xlarge=80; c5a.xlarge=27; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=0; i3.large=19; i3.xlarge=59; m5.2xlarge=0; m5.large=0; m5.xlarge=22; m5a.2xlarge=20; m5a.large=18; m5a.xlarge=40; m5zn.2xlarge=90; m5zn.large=28; m5zn.xlarge=56; r5.2xlarge=0; r5.large=48; r5.xlarge=26; r5a.2xlarge=61; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=77; z1d.xlarge=112},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
chipseq,normal,0.15,40,149,ROUNDROBIN,3117.079999999994,86, 31, 84, 1, 0, 2, 0, 8, 90, 0, 0, 18, 34, 34, 67, 104, 34, 52, 0, 53, 2, 96, 1, 0, 0, 73, 130,{c5.2xlarge=86; c5.xlarge=31; c5a.2xlarge=84; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=8; i3.xlarge=90; m5.2xlarge=0; m5.large=0; m5.xlarge=18; m5a.2xlarge=34; m5a.large=34; m5a.xlarge=67; m5zn.2xlarge=104; m5zn.large=34; m5zn.xlarge=52; r5.2xlarge=0; r5.large=53; r5.xlarge=2; r5a.2xlarge=96; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=73; z1d.xlarge=130},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
chipseq,normal,0.15,40,149,STATIC,2765.709999999993,114, 57, 92, 30, 0, 25, 0, 24, 56, 0, 0, 20, 15, 20, 40, 78, 31, 58, 0, 46, 24, 51, 23, 0, 0, 82, 114,{c5.2xlarge=114; c5.xlarge=57; c5a.2xlarge=92; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=25; i3.2xlarge=0; i3.large=24; i3.xlarge=56; m5.2xlarge=0; m5.large=0; m5.xlarge=20; m5a.2xlarge=15; m5a.large=20; m5a.xlarge=40; m5zn.2xlarge=78; m5zn.large=31; m5zn.xlarge=58; r5.2xlarge=0; r5.large=46; r5.xlarge=24; r5a.2xlarge=51; r5a.large=23; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=82; z1d.xlarge=114},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
chipseq,normal,0.15,40,149,NOML,2980.8999999999924,104, 57, 75, 32, 0, 22, 0, 22, 49, 0, 0, 34, 30, 28, 53, 73, 30, 61, 0, 42, 30, 57, 24, 0, 0, 77, 100,{c5.2xlarge=104; c5.xlarge=57; c5a.2xlarge=75; c5a.xlarge=32; d3.2xlarge=0; d3.xlarge=22; i3.2xlarge=0; i3.large=22; i3.xlarge=49; m5.2xlarge=0; m5.large=0; m5.xlarge=34; m5a.2xlarge=30; m5a.large=28; m5a.xlarge=53; m5zn.2xlarge=73; m5zn.large=30; m5zn.xlarge=61; r5.2xlarge=0; r5.large=42; r5.xlarge=30; r5a.2xlarge=57; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=77; z1d.xlarge=100},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
