Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,normal,0.05,40,185,CRITICALPATH,2711.359999999994,79, 28, 0, 80, 71, 29, 0, 26, 0, 50, 28, 51, 50, 28, 0, 88, 67, 62, 53, 29, 0, 23, 59, 39, 0, 0, 60,{c5.2xlarge=79; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=80; d3.2xlarge=71; d3.xlarge=29; i3.2xlarge=0; i3.large=26; i3.xlarge=0; m5.2xlarge=50; m5.large=28; m5.xlarge=51; m5a.2xlarge=50; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=88; m5zn.large=67; m5zn.xlarge=62; r5.2xlarge=53; r5.large=29; r5.xlarge=0; r5a.2xlarge=23; r5a.large=59; r5a.xlarge=39; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=60},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.05,40,185,CRITICALPATHREVERSE,2711.209999999995,77, 33, 0, 80, 75, 29, 0, 29, 0, 50, 26, 45, 57, 28, 0, 95, 66, 52, 51, 31, 0, 18, 63, 38, 0, 0, 57,{c5.2xlarge=77; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=80; d3.2xlarge=75; d3.xlarge=29; i3.2xlarge=0; i3.large=29; i3.xlarge=0; m5.2xlarge=50; m5.large=26; m5.xlarge=45; m5a.2xlarge=57; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=95; m5zn.large=66; m5zn.xlarge=52; r5.2xlarge=51; r5.large=31; r5.xlarge=0; r5a.2xlarge=18; r5a.large=63; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.05,40,185,RESHIV2,2713.2999999999956,78, 33, 0, 74, 77, 33, 0, 28, 0, 57, 29, 50, 54, 25, 0, 93, 68, 63, 45, 27, 0, 18, 60, 34, 0, 0, 54,{c5.2xlarge=78; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=74; d3.2xlarge=77; d3.xlarge=33; i3.2xlarge=0; i3.large=28; i3.xlarge=0; m5.2xlarge=57; m5.large=29; m5.xlarge=50; m5a.2xlarge=54; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=93; m5zn.large=68; m5zn.xlarge=63; r5.2xlarge=45; r5.large=27; r5.xlarge=0; r5a.2xlarge=18; r5a.large=60; r5a.xlarge=34; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=54},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.05,40,185,RESHIV3,2712.9999999999955,73, 33, 0, 76, 74, 31, 0, 26, 0, 51, 30, 51, 43, 27, 0, 103, 59, 63, 52, 25, 0, 22, 59, 38, 0, 0, 64,{c5.2xlarge=73; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=76; d3.2xlarge=74; d3.xlarge=31; i3.2xlarge=0; i3.large=26; i3.xlarge=0; m5.2xlarge=51; m5.large=30; m5.xlarge=51; m5a.2xlarge=43; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=103; m5zn.large=59; m5zn.xlarge=63; r5.2xlarge=52; r5.large=25; r5.xlarge=0; r5a.2xlarge=22; r5a.large=59; r5a.xlarge=38; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=64},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.05,40,185,RESHIMAX,2711.119999999994,84, 33, 0, 77, 67, 31, 0, 27, 0, 49, 28, 58, 45, 27, 0, 100, 71, 60, 51, 29, 0, 18, 58, 35, 0, 0, 52,{c5.2xlarge=84; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=77; d3.2xlarge=67; d3.xlarge=31; i3.2xlarge=0; i3.large=27; i3.xlarge=0; m5.2xlarge=49; m5.large=28; m5.xlarge=58; m5a.2xlarge=45; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=100; m5zn.large=71; m5zn.xlarge=60; r5.2xlarge=51; r5.large=29; r5.xlarge=0; r5a.2xlarge=18; r5a.large=58; r5a.xlarge=35; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=52},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.05,40,185,RESHIFCFS,2713.2099999999955,84, 33, 0, 79, 75, 29, 0, 28, 0, 47, 29, 49, 49, 27, 0, 94, 68, 59, 49, 27, 0, 19, 53, 44, 0, 0, 58,{c5.2xlarge=84; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=79; d3.2xlarge=75; d3.xlarge=29; i3.2xlarge=0; i3.large=28; i3.xlarge=0; m5.2xlarge=47; m5.large=29; m5.xlarge=49; m5a.2xlarge=49; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=94; m5zn.large=68; m5zn.xlarge=59; r5.2xlarge=49; r5.large=27; r5.xlarge=0; r5a.2xlarge=19; r5a.large=53; r5a.xlarge=44; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=58},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
chipseq,normal,0.05,40,186,MINMIN,2755.639999999994,30, 84, 84, 0, 24, 114, 21, 46, 19, 0, 0, 46, 54, 44, 0, 0, 33, 30, 0, 0, 71, 34, 0, 38, 32, 113, 83,{c5.2xlarge=30; c5.xlarge=84; c5a.2xlarge=84; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=114; i3.2xlarge=21; i3.large=46; i3.xlarge=19; m5.2xlarge=0; m5.large=0; m5.xlarge=46; m5a.2xlarge=54; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=33; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=71; r5a.2xlarge=34; r5a.large=0; r5a.xlarge=38; z1d.2xlarge=32; z1d.large=113; z1d.xlarge=83},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,MAXMIN,2754.029999999993,27, 82, 86, 0, 22, 116, 20, 50, 22, 0, 0, 45, 58, 42, 0, 0, 32, 29, 0, 0, 65, 35, 0, 41, 27, 118, 83,{c5.2xlarge=27; c5.xlarge=82; c5a.2xlarge=86; c5a.xlarge=0; d3.2xlarge=22; d3.xlarge=116; i3.2xlarge=20; i3.large=50; i3.xlarge=22; m5.2xlarge=0; m5.large=0; m5.xlarge=45; m5a.2xlarge=58; m5a.large=42; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=32; m5zn.xlarge=29; r5.2xlarge=0; r5.large=0; r5.xlarge=65; r5a.2xlarge=35; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=27; z1d.large=118; z1d.xlarge=83},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,MCT,2756.4799999999946,29, 87, 86, 0, 24, 111, 15, 44, 21, 0, 0, 49, 54, 39, 0, 0, 34, 32, 0, 0, 61, 41, 0, 42, 32, 113, 86,{c5.2xlarge=29; c5.xlarge=87; c5a.2xlarge=86; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=111; i3.2xlarge=15; i3.large=44; i3.xlarge=21; m5.2xlarge=0; m5.large=0; m5.xlarge=49; m5a.2xlarge=54; m5a.large=39; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=34; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=61; r5a.2xlarge=41; r5a.large=0; r5a.xlarge=42; z1d.2xlarge=32; z1d.large=113; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,ROUNDROBIN,3103.4699999999943,22, 93, 54, 0, 34, 86, 18, 68, 34, 0, 0, 68, 37, 35, 0, 0, 34, 34, 0, 0, 37, 69, 0, 62, 52, 109, 54,{c5.2xlarge=22; c5.xlarge=93; c5a.2xlarge=54; c5a.xlarge=0; d3.2xlarge=34; d3.xlarge=86; i3.2xlarge=18; i3.large=68; i3.xlarge=34; m5.2xlarge=0; m5.large=0; m5.xlarge=68; m5a.2xlarge=37; m5a.large=35; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=34; m5zn.xlarge=34; r5.2xlarge=0; r5.large=0; r5.xlarge=37; r5a.2xlarge=69; r5a.large=0; r5a.xlarge=62; z1d.2xlarge=52; z1d.large=109; z1d.xlarge=54},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,STATIC,2745.849999999994,25, 82, 78, 0, 27, 106, 24, 38, 23, 0, 0, 52, 51, 41, 0, 0, 34, 30, 0, 0, 71, 38, 0, 47, 32, 116, 85,{c5.2xlarge=25; c5.xlarge=82; c5a.2xlarge=78; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=106; i3.2xlarge=24; i3.large=38; i3.xlarge=23; m5.2xlarge=0; m5.large=0; m5.xlarge=52; m5a.2xlarge=51; m5a.large=41; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=34; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=71; r5a.2xlarge=38; r5a.large=0; r5a.xlarge=47; z1d.2xlarge=32; z1d.large=116; z1d.xlarge=85},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,NOML,3092.4199999999937,35, 77, 88, 0, 21, 58, 23, 37, 22, 0, 0, 55, 72, 57, 0, 0, 32, 32, 0, 0, 79, 55, 0, 52, 35, 92, 78,{c5.2xlarge=35; c5.xlarge=77; c5a.2xlarge=88; c5a.xlarge=0; d3.2xlarge=21; d3.xlarge=58; i3.2xlarge=23; i3.large=37; i3.xlarge=22; m5.2xlarge=0; m5.large=0; m5.xlarge=55; m5a.2xlarge=72; m5a.large=57; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=32; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=79; r5a.2xlarge=55; r5a.large=0; r5a.xlarge=52; z1d.2xlarge=35; z1d.large=92; z1d.xlarge=78},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,CUSTOMCLUSTERNOML,2823.9399999999932,32, 82, 78, 0, 30, 98, 28, 45, 26, 0, 0, 63, 49, 42, 0, 0, 33, 37, 0, 0, 85, 36, 0, 41, 32, 75, 88,{c5.2xlarge=32; c5.xlarge=82; c5a.2xlarge=78; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=98; i3.2xlarge=28; i3.large=45; i3.xlarge=26; m5.2xlarge=0; m5.large=0; m5.xlarge=63; m5a.2xlarge=49; m5a.large=42; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=33; m5zn.xlarge=37; r5.2xlarge=0; r5.large=0; r5.xlarge=85; r5a.2xlarge=36; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=32; z1d.large=75; z1d.xlarge=88},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,TEXTDISTANCE,2852.9999999999927,31, 74, 76, 0, 28, 86, 23, 63, 29, 0, 0, 62, 68, 60, 0, 0, 28, 30, 0, 0, 66, 49, 0, 46, 30, 82, 69,{c5.2xlarge=31; c5.xlarge=74; c5a.2xlarge=76; c5a.xlarge=0; d3.2xlarge=28; d3.xlarge=86; i3.2xlarge=23; i3.large=63; i3.xlarge=29; m5.2xlarge=0; m5.large=0; m5.xlarge=62; m5a.2xlarge=68; m5a.large=60; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=66; r5a.2xlarge=49; r5a.large=0; r5a.xlarge=46; z1d.2xlarge=30; z1d.large=82; z1d.xlarge=69},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,CRITICALPATH,2743.7699999999927,34, 80, 83, 0, 31, 97, 26, 47, 25, 0, 0, 46, 51, 45, 0, 0, 37, 31, 0, 0, 65, 39, 0, 41, 36, 100, 86,{c5.2xlarge=34; c5.xlarge=80; c5a.2xlarge=83; c5a.xlarge=0; d3.2xlarge=31; d3.xlarge=97; i3.2xlarge=26; i3.large=47; i3.xlarge=25; m5.2xlarge=0; m5.large=0; m5.xlarge=46; m5a.2xlarge=51; m5a.large=45; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=37; m5zn.xlarge=31; r5.2xlarge=0; r5.large=0; r5.xlarge=65; r5a.2xlarge=39; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=36; z1d.large=100; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,CRITICALPATHREVERSE,2743.789999999993,32, 76, 75, 0, 31, 100, 24, 49, 25, 0, 0, 54, 53, 37, 0, 0, 38, 33, 0, 0, 71, 41, 0, 49, 33, 95, 84,{c5.2xlarge=32; c5.xlarge=76; c5a.2xlarge=75; c5a.xlarge=0; d3.2xlarge=31; d3.xlarge=100; i3.2xlarge=24; i3.large=49; i3.xlarge=25; m5.2xlarge=0; m5.large=0; m5.xlarge=54; m5a.2xlarge=53; m5a.large=37; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=38; m5zn.xlarge=33; r5.2xlarge=0; r5.large=0; r5.xlarge=71; r5a.2xlarge=41; r5a.large=0; r5a.xlarge=49; z1d.2xlarge=33; z1d.large=95; z1d.xlarge=84},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,RESHIV2,2745.6999999999944,36, 79, 73, 0, 30, 108, 23, 42, 25, 0, 0, 50, 51, 45, 0, 0, 36, 32, 0, 0, 62, 38, 0, 45, 32, 107, 86,{c5.2xlarge=36; c5.xlarge=79; c5a.2xlarge=73; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=108; i3.2xlarge=23; i3.large=42; i3.xlarge=25; m5.2xlarge=0; m5.large=0; m5.xlarge=50; m5a.2xlarge=51; m5a.large=45; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=36; m5zn.xlarge=32; r5.2xlarge=0; r5.large=0; r5.xlarge=62; r5a.2xlarge=38; r5a.large=0; r5a.xlarge=45; z1d.2xlarge=32; z1d.large=107; z1d.xlarge=86},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,RESHIV3,2745.6099999999938,33, 82, 74, 0, 31, 99, 25, 48, 23, 0, 0, 57, 49, 53, 0, 0, 37, 35, 0, 0, 69, 41, 0, 37, 35, 90, 82,{c5.2xlarge=33; c5.xlarge=82; c5a.2xlarge=74; c5a.xlarge=0; d3.2xlarge=31; d3.xlarge=99; i3.2xlarge=25; i3.large=48; i3.xlarge=23; m5.2xlarge=0; m5.large=0; m5.xlarge=57; m5a.2xlarge=49; m5a.large=53; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=37; m5zn.xlarge=35; r5.2xlarge=0; r5.large=0; r5.xlarge=69; r5a.2xlarge=41; r5a.large=0; r5a.xlarge=37; z1d.2xlarge=35; z1d.large=90; z1d.xlarge=82},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,RESHIMAX,2743.7299999999923,34, 83, 81, 0, 31, 102, 20, 47, 26, 0, 0, 48, 58, 45, 0, 0, 35, 30, 0, 0, 60, 40, 0, 45, 31, 100, 84,{c5.2xlarge=34; c5.xlarge=83; c5a.2xlarge=81; c5a.xlarge=0; d3.2xlarge=31; d3.xlarge=102; i3.2xlarge=20; i3.large=47; i3.xlarge=26; m5.2xlarge=0; m5.large=0; m5.xlarge=48; m5a.2xlarge=58; m5a.large=45; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=35; m5zn.xlarge=30; r5.2xlarge=0; r5.large=0; r5.xlarge=60; r5a.2xlarge=40; r5a.large=0; r5a.xlarge=45; z1d.2xlarge=31; z1d.large=100; z1d.xlarge=84},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
chipseq,normal,0.05,40,186,RESHIFCFS,2745.7299999999946,34, 84, 81, 0, 30, 97, 24, 47, 26, 0, 0, 50, 53, 46, 0, 0, 39, 33, 0, 0, 72, 33, 0, 50, 30, 91, 80,{c5.2xlarge=34; c5.xlarge=84; c5a.2xlarge=81; c5a.xlarge=0; d3.2xlarge=30; d3.xlarge=97; i3.2xlarge=24; i3.large=47; i3.xlarge=26; m5.2xlarge=0; m5.large=0; m5.xlarge=50; m5a.2xlarge=53; m5a.large=46; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=39; m5zn.xlarge=33; r5.2xlarge=0; r5.large=0; r5.xlarge=72; r5a.2xlarge=33; r5a.large=0; r5a.xlarge=50; z1d.2xlarge=30; z1d.large=91; z1d.xlarge=80},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=4; i3.2xlarge=1; i3.large=2; i3.xlarge=1; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=4; z1d.xlarge=3}
