Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.2,40,0,MINMIN,356.97,0, 59, 73, 56, 81, 47, 27, 22, 0, 47, 22, 78, 41, 0, 54, 70, 0, 24, 0, 19, 54, 72, 76, 55, 0, 0, 23,{c5.2xlarge=0; c5.xlarge=59; c5a.2xlarge=73; c5a.xlarge=56; d3.2xlarge=81; d3.xlarge=47; i3.2xlarge=27; i3.large=22; i3.xlarge=0; m5.2xlarge=47; m5.large=22; m5.xlarge=78; m5a.2xlarge=41; m5a.large=0; m5a.xlarge=54; m5zn.2xlarge=70; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=19; r5.xlarge=54; r5a.2xlarge=72; r5a.large=76; r5a.xlarge=55; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=23},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.2,40,164,CRITICALPATH,356.97,0, 69, 40, 65, 34, 42, 33, 34, 44, 34, 35, 29, 32, 41, 38, 0, 97, 84, 37, 29, 29, 0, 47, 45, 0, 62, 0,{c5.2xlarge=0; c5.xlarge=69; c5a.2xlarge=40; c5a.xlarge=65; d3.2xlarge=34; d3.xlarge=42; i3.2xlarge=33; i3.large=34; i3.xlarge=44; m5.2xlarge=34; m5.large=35; m5.xlarge=29; m5a.2xlarge=32; m5a.large=41; m5a.xlarge=38; m5zn.2xlarge=0; m5zn.large=97; m5zn.xlarge=84; r5.2xlarge=37; r5.large=29; r5.xlarge=29; r5a.2xlarge=0; r5a.large=47; r5a.xlarge=45; z1d.2xlarge=0; z1d.large=62; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.2,40,164,CRITICALPATHREVERSE,356.97,0, 63, 40, 74, 34, 34, 41, 40, 37, 30, 34, 33, 49, 40, 34, 0, 94, 82, 30, 32, 31, 0, 41, 35, 0, 72, 0,{c5.2xlarge=0; c5.xlarge=63; c5a.2xlarge=40; c5a.xlarge=74; d3.2xlarge=34; d3.xlarge=34; i3.2xlarge=41; i3.large=40; i3.xlarge=37; m5.2xlarge=30; m5.large=34; m5.xlarge=33; m5a.2xlarge=49; m5a.large=40; m5a.xlarge=34; m5zn.2xlarge=0; m5zn.large=94; m5zn.xlarge=82; r5.2xlarge=30; r5.large=32; r5.xlarge=31; r5a.2xlarge=0; r5a.large=41; r5a.xlarge=35; z1d.2xlarge=0; z1d.large=72; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.2,40,164,RESHIV2,356.97,0, 69, 33, 70, 34, 41, 29, 39, 32, 30, 36, 38, 32, 33, 39, 0, 112, 80, 30, 41, 30, 0, 37, 43, 0, 72, 0,{c5.2xlarge=0; c5.xlarge=69; c5a.2xlarge=33; c5a.xlarge=70; d3.2xlarge=34; d3.xlarge=41; i3.2xlarge=29; i3.large=39; i3.xlarge=32; m5.2xlarge=30; m5.large=36; m5.xlarge=38; m5a.2xlarge=32; m5a.large=33; m5a.xlarge=39; m5zn.2xlarge=0; m5zn.large=112; m5zn.xlarge=80; r5.2xlarge=30; r5.large=41; r5.xlarge=30; r5a.2xlarge=0; r5a.large=37; r5a.xlarge=43; z1d.2xlarge=0; z1d.large=72; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.2,40,164,RESHIV3,356.97,0, 67, 38, 69, 34, 35, 41, 42, 40, 28, 39, 35, 42, 47, 40, 0, 88, 74, 31, 36, 30, 0, 41, 32, 0, 71, 0,{c5.2xlarge=0; c5.xlarge=67; c5a.2xlarge=38; c5a.xlarge=69; d3.2xlarge=34; d3.xlarge=35; i3.2xlarge=41; i3.large=42; i3.xlarge=40; m5.2xlarge=28; m5.large=39; m5.xlarge=35; m5a.2xlarge=42; m5a.large=47; m5a.xlarge=40; m5zn.2xlarge=0; m5zn.large=88; m5zn.xlarge=74; r5.2xlarge=31; r5.large=36; r5.xlarge=30; r5a.2xlarge=0; r5a.large=41; r5a.xlarge=32; z1d.2xlarge=0; z1d.large=71; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.2,40,164,RESHIMAX,356.97,0, 71, 33, 68, 27, 44, 39, 44, 37, 31, 36, 36, 29, 50, 45, 0, 93, 83, 34, 34, 34, 0, 40, 28, 0, 64, 0,{c5.2xlarge=0; c5.xlarge=71; c5a.2xlarge=33; c5a.xlarge=68; d3.2xlarge=27; d3.xlarge=44; i3.2xlarge=39; i3.large=44; i3.xlarge=37; m5.2xlarge=31; m5.large=36; m5.xlarge=36; m5a.2xlarge=29; m5a.large=50; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=93; m5zn.xlarge=83; r5.2xlarge=34; r5.large=34; r5.xlarge=34; r5a.2xlarge=0; r5a.large=40; r5a.xlarge=28; z1d.2xlarge=0; z1d.large=64; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.2,40,164,RESHIFCFS,356.97,0, 71, 47, 64, 35, 40, 29, 40, 36, 36, 41, 38, 28, 37, 30, 0, 98, 80, 31, 37, 38, 0, 31, 42, 0, 71, 0,{c5.2xlarge=0; c5.xlarge=71; c5a.2xlarge=47; c5a.xlarge=64; d3.2xlarge=35; d3.xlarge=40; i3.2xlarge=29; i3.large=40; i3.xlarge=36; m5.2xlarge=36; m5.large=41; m5.xlarge=38; m5a.2xlarge=28; m5a.large=37; m5a.xlarge=30; m5zn.2xlarge=0; m5zn.large=98; m5zn.xlarge=80; r5.2xlarge=31; r5.large=37; r5.xlarge=38; r5a.2xlarge=0; r5a.large=31; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=71; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=1; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,exponential,0.2,40,165,MINMIN,356.97,52, 20, 0, 74, 39, 89, 0, 106, 96, 0, 0, 18, 56, 25, 0, 13, 0, 33, 67, 20, 79, 74, 40, 0, 0, 47, 52,{c5.2xlarge=52; c5.xlarge=20; c5a.2xlarge=0; c5a.xlarge=74; d3.2xlarge=39; d3.xlarge=89; i3.2xlarge=0; i3.large=106; i3.xlarge=96; m5.2xlarge=0; m5.large=0; m5.xlarge=18; m5a.2xlarge=56; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=0; m5zn.xlarge=33; r5.2xlarge=67; r5.large=20; r5.xlarge=79; r5a.2xlarge=74; r5a.large=40; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=47; z1d.xlarge=52},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,MAXMIN,356.97,48, 23, 0, 87, 44, 64, 0, 104, 66, 0, 0, 26, 94, 26, 0, 25, 0, 26, 76, 23, 80, 53, 27, 0, 0, 48, 60,{c5.2xlarge=48; c5.xlarge=23; c5a.2xlarge=0; c5a.xlarge=87; d3.2xlarge=44; d3.xlarge=64; i3.2xlarge=0; i3.large=104; i3.xlarge=66; m5.2xlarge=0; m5.large=0; m5.xlarge=26; m5a.2xlarge=94; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=25; m5zn.large=0; m5zn.xlarge=26; r5.2xlarge=76; r5.large=23; r5.xlarge=80; r5a.2xlarge=53; r5a.large=27; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=48; z1d.xlarge=60},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,MCT,356.97,48, 26, 0, 99, 50, 73, 0, 102, 80, 0, 0, 24, 71, 27, 0, 27, 0, 32, 67, 27, 74, 52, 24, 0, 0, 53, 44,{c5.2xlarge=48; c5.xlarge=26; c5a.2xlarge=0; c5a.xlarge=99; d3.2xlarge=50; d3.xlarge=73; i3.2xlarge=0; i3.large=102; i3.xlarge=80; m5.2xlarge=0; m5.large=0; m5.xlarge=24; m5a.2xlarge=71; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=67; r5.large=27; r5.xlarge=74; r5a.2xlarge=52; r5a.large=24; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=53; z1d.xlarge=44},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,ROUNDROBIN,356.97,56, 0, 0, 43, 40, 141, 0, 123, 180, 0, 0, 0, 9, 52, 0, 0, 0, 61, 5, 0, 105, 121, 61, 0, 0, 0, 3,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=43; d3.2xlarge=40; d3.xlarge=141; i3.2xlarge=0; i3.large=123; i3.xlarge=180; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=9; m5a.large=52; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=61; r5.2xlarge=5; r5.large=0; r5.xlarge=105; r5a.2xlarge=121; r5a.large=61; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,STATIC,467.19999999999976,60, 28, 0, 110, 43, 81, 0, 112, 76, 0, 0, 24, 79, 27, 0, 16, 0, 21, 70, 18, 62, 51, 32, 0, 0, 48, 42,{c5.2xlarge=60; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=110; d3.2xlarge=43; d3.xlarge=81; i3.2xlarge=0; i3.large=112; i3.xlarge=76; m5.2xlarge=0; m5.large=0; m5.xlarge=24; m5a.2xlarge=79; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=0; m5zn.xlarge=21; r5.2xlarge=70; r5.large=18; r5.xlarge=62; r5a.2xlarge=51; r5a.large=32; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=48; z1d.xlarge=42},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,NOML,356.97,87, 47, 0, 121, 42, 47, 0, 52, 45, 0, 0, 40, 48, 34, 0, 37, 0, 37, 65, 36, 68, 36, 34, 0, 0, 61, 63,{c5.2xlarge=87; c5.xlarge=47; c5a.2xlarge=0; c5a.xlarge=121; d3.2xlarge=42; d3.xlarge=47; i3.2xlarge=0; i3.large=52; i3.xlarge=45; m5.2xlarge=0; m5.large=0; m5.xlarge=40; m5a.2xlarge=48; m5a.large=34; m5a.xlarge=0; m5zn.2xlarge=37; m5zn.large=0; m5zn.xlarge=37; r5.2xlarge=65; r5.large=36; r5.xlarge=68; r5a.2xlarge=36; r5a.large=34; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=61; z1d.xlarge=63},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,CUSTOMCLUSTERNOML,356.97,74, 42, 0, 58, 66, 99, 0, 50, 41, 0, 0, 41, 38, 32, 0, 48, 0, 45, 64, 29, 91, 43, 27, 0, 0, 43, 69,{c5.2xlarge=74; c5.xlarge=42; c5a.2xlarge=0; c5a.xlarge=58; d3.2xlarge=66; d3.xlarge=99; i3.2xlarge=0; i3.large=50; i3.xlarge=41; m5.2xlarge=0; m5.large=0; m5.xlarge=41; m5a.2xlarge=38; m5a.large=32; m5a.xlarge=0; m5zn.2xlarge=48; m5zn.large=0; m5zn.xlarge=45; r5.2xlarge=64; r5.large=29; r5.xlarge=91; r5a.2xlarge=43; r5a.large=27; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=43; z1d.xlarge=69},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,TEXTDISTANCE,356.97,60, 37, 0, 88, 54, 59, 0, 67, 49, 0, 0, 40, 64, 28, 0, 48, 0, 42, 76, 42, 70, 44, 28, 0, 0, 47, 57,{c5.2xlarge=60; c5.xlarge=37; c5a.2xlarge=0; c5a.xlarge=88; d3.2xlarge=54; d3.xlarge=59; i3.2xlarge=0; i3.large=67; i3.xlarge=49; m5.2xlarge=0; m5.large=0; m5.xlarge=40; m5a.2xlarge=64; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=48; m5zn.large=0; m5zn.xlarge=42; r5.2xlarge=76; r5.large=42; r5.xlarge=70; r5a.2xlarge=44; r5a.large=28; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=47; z1d.xlarge=57},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,CRITICALPATH,356.97,68, 45, 0, 109, 49, 80, 0, 42, 42, 0, 0, 35, 47, 29, 0, 48, 0, 47, 53, 32, 55, 37, 26, 0, 0, 82, 74,{c5.2xlarge=68; c5.xlarge=45; c5a.2xlarge=0; c5a.xlarge=109; d3.2xlarge=49; d3.xlarge=80; i3.2xlarge=0; i3.large=42; i3.xlarge=42; m5.2xlarge=0; m5.large=0; m5.xlarge=35; m5a.2xlarge=47; m5a.large=29; m5a.xlarge=0; m5zn.2xlarge=48; m5zn.large=0; m5zn.xlarge=47; r5.2xlarge=53; r5.large=32; r5.xlarge=55; r5a.2xlarge=37; r5a.large=26; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=82; z1d.xlarge=74},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,CRITICALPATHREVERSE,356.97,66, 47, 0, 96, 39, 80, 0, 33, 52, 0, 0, 35, 44, 31, 0, 47, 0, 45, 58, 33, 57, 41, 32, 0, 0, 92, 72,{c5.2xlarge=66; c5.xlarge=47; c5a.2xlarge=0; c5a.xlarge=96; d3.2xlarge=39; d3.xlarge=80; i3.2xlarge=0; i3.large=33; i3.xlarge=52; m5.2xlarge=0; m5.large=0; m5.xlarge=35; m5a.2xlarge=44; m5a.large=31; m5a.xlarge=0; m5zn.2xlarge=47; m5zn.large=0; m5zn.xlarge=45; r5.2xlarge=58; r5.large=33; r5.xlarge=57; r5a.2xlarge=41; r5a.large=32; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=92; z1d.xlarge=72},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,RESHIV2,356.97,75, 36, 0, 111, 38, 77, 0, 45, 43, 0, 0, 33, 49, 27, 0, 44, 0, 45, 63, 34, 54, 44, 27, 0, 0, 78, 77,{c5.2xlarge=75; c5.xlarge=36; c5a.2xlarge=0; c5a.xlarge=111; d3.2xlarge=38; d3.xlarge=77; i3.2xlarge=0; i3.large=45; i3.xlarge=43; m5.2xlarge=0; m5.large=0; m5.xlarge=33; m5a.2xlarge=49; m5a.large=27; m5a.xlarge=0; m5zn.2xlarge=44; m5zn.large=0; m5zn.xlarge=45; r5.2xlarge=63; r5.large=34; r5.xlarge=54; r5a.2xlarge=44; r5a.large=27; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=78; z1d.xlarge=77},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,RESHIV3,356.97,72, 42, 0, 103, 46, 82, 0, 51, 49, 0, 0, 30, 36, 21, 0, 44, 0, 41, 51, 36, 71, 44, 26, 0, 0, 79, 76,{c5.2xlarge=72; c5.xlarge=42; c5a.2xlarge=0; c5a.xlarge=103; d3.2xlarge=46; d3.xlarge=82; i3.2xlarge=0; i3.large=51; i3.xlarge=49; m5.2xlarge=0; m5.large=0; m5.xlarge=30; m5a.2xlarge=36; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=44; m5zn.large=0; m5zn.xlarge=41; r5.2xlarge=51; r5.large=36; r5.xlarge=71; r5a.2xlarge=44; r5a.large=26; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=79; z1d.xlarge=76},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.2,40,165,RESHIMAX,356.97,73, 43, 0, 109, 45, 77, 0, 38, 44, 0, 0, 35, 53, 31, 0, 45, 0, 46, 57, 30, 60, 32, 31, 0, 0, 74, 77,{c5.2xlarge=73; c5.xlarge=43; c5a.2xlarge=0; c5a.xlarge=109; d3.2xlarge=45; d3.xlarge=77; i3.2xlarge=0; i3.large=38; i3.xlarge=44; m5.2xlarge=0; m5.large=0; m5.xlarge=35; m5a.2xlarge=53; m5a.large=31; m5a.xlarge=0; m5zn.2xlarge=45; m5zn.large=0; m5zn.xlarge=46; r5.2xlarge=57; r5.large=30; r5.xlarge=60; r5a.2xlarge=32; r5a.large=31; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=74; z1d.xlarge=77},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=2}
