Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
chipseq,exponential,0.05,40,0,MINMIN,2790.159999999992,0, 53, 85, 53, 80, 58, 17, 19, 0, 52, 26, 80, 38, 0, 48, 83, 0, 29, 0, 26, 51, 59, 70, 42, 0, 0, 31,{c5.2xlarge=0; c5.xlarge=53; c5a.2xlarge=85; c5a.xlarge=53; d3.2xlarge=80; d3.xlarge=58; i3.2xlarge=17; i3.large=19; i3.xlarge=0; m5.2xlarge=52; m5.large=26; m5.xlarge=80; m5a.2xlarge=38; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=83; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=26; r5.xlarge=51; r5a.2xlarge=59; r5a.large=70; r5a.xlarge=42; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
chipseq,exponential,0.05,40,162,MAXMIN,2769.0099999999943,0, 27, 59, 83, 55, 0, 0, 47, 0, 74, 25, 0, 36, 18, 38, 26, 85, 92, 0, 79, 24, 59, 68, 0, 29, 0, 76,{c5.2xlarge=0; c5.xlarge=27; c5a.2xlarge=59; c5a.xlarge=83; d3.2xlarge=55; d3.xlarge=0; i3.2xlarge=0; i3.large=47; i3.xlarge=0; m5.2xlarge=74; m5.large=25; m5.xlarge=0; m5a.2xlarge=36; m5a.large=18; m5a.xlarge=38; m5zn.2xlarge=26; m5zn.large=85; m5zn.xlarge=92; r5.2xlarge=0; r5.large=79; r5.xlarge=24; r5a.2xlarge=59; r5a.large=68; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=76},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,MCT,2829.1299999999937,0, 29, 62, 82, 51, 0, 0, 48, 0, 71, 28, 0, 30, 21, 35, 29, 88, 79, 0, 76, 27, 61, 70, 0, 31, 0, 82,{c5.2xlarge=0; c5.xlarge=29; c5a.2xlarge=62; c5a.xlarge=82; d3.2xlarge=51; d3.xlarge=0; i3.2xlarge=0; i3.large=48; i3.xlarge=0; m5.2xlarge=71; m5.large=28; m5.xlarge=0; m5a.2xlarge=30; m5a.large=21; m5a.xlarge=35; m5zn.2xlarge=29; m5zn.large=88; m5zn.xlarge=79; r5.2xlarge=0; r5.large=76; r5.xlarge=27; r5a.2xlarge=61; r5a.large=70; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=82},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,ROUNDROBIN,3093.6199999999953,0, 16, 35, 70, 68, 0, 0, 68, 0, 71, 34, 0, 36, 30, 53, 1, 65, 102, 0, 45, 34, 90, 81, 0, 10, 0, 91,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=35; c5a.xlarge=70; d3.2xlarge=68; d3.xlarge=0; i3.2xlarge=0; i3.large=68; i3.xlarge=0; m5.2xlarge=71; m5.large=34; m5.xlarge=0; m5a.2xlarge=36; m5a.large=30; m5a.xlarge=53; m5zn.2xlarge=1; m5zn.large=65; m5zn.xlarge=102; r5.2xlarge=0; r5.large=45; r5.xlarge=34; r5a.2xlarge=90; r5a.large=81; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=0; z1d.xlarge=91},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,STATIC,2829.2599999999934,0, 27, 65, 80, 49, 0, 0, 48, 0, 75, 24, 0, 36, 20, 34, 30, 87, 87, 0, 77, 27, 56, 66, 0, 27, 0, 85,{c5.2xlarge=0; c5.xlarge=27; c5a.2xlarge=65; c5a.xlarge=80; d3.2xlarge=49; d3.xlarge=0; i3.2xlarge=0; i3.large=48; i3.xlarge=0; m5.2xlarge=75; m5.large=24; m5.xlarge=0; m5a.2xlarge=36; m5a.large=20; m5a.xlarge=34; m5zn.2xlarge=30; m5zn.large=87; m5zn.xlarge=87; r5.2xlarge=0; r5.large=77; r5.xlarge=27; r5a.2xlarge=56; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=0; z1d.xlarge=85},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,NOML,3006.129999999994,0, 34, 59, 76, 36, 0, 0, 36, 0, 68, 29, 0, 53, 32, 57, 33, 80, 74, 0, 68, 26, 63, 66, 0, 31, 0, 79,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=59; c5a.xlarge=76; d3.2xlarge=36; d3.xlarge=0; i3.2xlarge=0; i3.large=36; i3.xlarge=0; m5.2xlarge=68; m5.large=29; m5.xlarge=0; m5a.2xlarge=53; m5a.large=32; m5a.xlarge=57; m5zn.2xlarge=33; m5zn.large=80; m5zn.xlarge=74; r5.2xlarge=0; r5.large=68; r5.xlarge=26; r5a.2xlarge=63; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=79},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,CUSTOMCLUSTERNOML,2772.5099999999948,0, 33, 60, 73, 53, 0, 0, 49, 0, 83, 29, 0, 38, 25, 42, 32, 87, 83, 0, 63, 30, 48, 60, 0, 35, 0, 77,{c5.2xlarge=0; c5.xlarge=33; c5a.2xlarge=60; c5a.xlarge=73; d3.2xlarge=53; d3.xlarge=0; i3.2xlarge=0; i3.large=49; i3.xlarge=0; m5.2xlarge=83; m5.large=29; m5.xlarge=0; m5a.2xlarge=38; m5a.large=25; m5a.xlarge=42; m5zn.2xlarge=32; m5zn.large=87; m5zn.xlarge=83; r5.2xlarge=0; r5.large=63; r5.xlarge=30; r5a.2xlarge=48; r5a.large=60; r5a.xlarge=0; z1d.2xlarge=35; z1d.large=0; z1d.xlarge=77},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,TEXTDISTANCE,2841.719999999994,0, 30, 50, 64, 49, 0, 0, 57, 0, 73, 37, 0, 52, 29, 50, 30, 61, 79, 0, 84, 27, 64, 59, 0, 31, 0, 74,{c5.2xlarge=0; c5.xlarge=30; c5a.2xlarge=50; c5a.xlarge=64; d3.2xlarge=49; d3.xlarge=0; i3.2xlarge=0; i3.large=57; i3.xlarge=0; m5.2xlarge=73; m5.large=37; m5.xlarge=0; m5a.2xlarge=52; m5a.large=29; m5a.xlarge=50; m5zn.2xlarge=30; m5zn.large=61; m5zn.xlarge=79; r5.2xlarge=0; r5.large=84; r5.xlarge=27; r5a.2xlarge=64; r5a.large=59; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=74},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,CRITICALPATH,2749.449999999995,0, 32, 58, 80, 56, 0, 0, 49, 0, 72, 29, 0, 39, 26, 40, 35, 87, 84, 0, 65, 29, 44, 57, 0, 30, 0, 88,{c5.2xlarge=0; c5.xlarge=32; c5a.2xlarge=58; c5a.xlarge=80; d3.2xlarge=56; d3.xlarge=0; i3.2xlarge=0; i3.large=49; i3.xlarge=0; m5.2xlarge=72; m5.large=29; m5.xlarge=0; m5a.2xlarge=39; m5a.large=26; m5a.xlarge=40; m5zn.2xlarge=35; m5zn.large=87; m5zn.xlarge=84; r5.2xlarge=0; r5.large=65; r5.xlarge=29; r5a.2xlarge=44; r5a.large=57; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=88},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,CRITICALPATHREVERSE,2749.369999999995,0, 33, 62, 82, 52, 0, 0, 47, 0, 76, 28, 0, 34, 27, 37, 29, 84, 81, 0, 77, 28, 50, 61, 0, 34, 0, 78,{c5.2xlarge=0; c5.xlarge=33; c5a.2xlarge=62; c5a.xlarge=82; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=0; i3.large=47; i3.xlarge=0; m5.2xlarge=76; m5.large=28; m5.xlarge=0; m5a.2xlarge=34; m5a.large=27; m5a.xlarge=37; m5zn.2xlarge=29; m5zn.large=84; m5zn.xlarge=81; r5.2xlarge=0; r5.large=77; r5.xlarge=28; r5a.2xlarge=50; r5a.large=61; r5a.xlarge=0; z1d.2xlarge=34; z1d.large=0; z1d.xlarge=78},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,RESHIV2,2751.089999999996,0, 31, 61, 74, 52, 0, 0, 48, 0, 75, 30, 0, 43, 28, 36, 35, 83, 75, 0, 77, 29, 45, 65, 0, 32, 0, 81,{c5.2xlarge=0; c5.xlarge=31; c5a.2xlarge=61; c5a.xlarge=74; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=0; i3.large=48; i3.xlarge=0; m5.2xlarge=75; m5.large=30; m5.xlarge=0; m5a.2xlarge=43; m5a.large=28; m5a.xlarge=36; m5zn.2xlarge=35; m5zn.large=83; m5zn.xlarge=75; r5.2xlarge=0; r5.large=77; r5.xlarge=29; r5a.2xlarge=45; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=0; z1d.xlarge=81},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,RESHIV3,2751.2699999999945,0, 33, 54, 76, 52, 0, 0, 45, 0, 72, 29, 0, 40, 23, 42, 31, 86, 82, 0, 69, 32, 44, 74, 0, 31, 0, 85,{c5.2xlarge=0; c5.xlarge=33; c5a.2xlarge=54; c5a.xlarge=76; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=0; i3.large=45; i3.xlarge=0; m5.2xlarge=72; m5.large=29; m5.xlarge=0; m5a.2xlarge=40; m5a.large=23; m5a.xlarge=42; m5zn.2xlarge=31; m5zn.large=86; m5zn.xlarge=82; r5.2xlarge=0; r5.large=69; r5.xlarge=32; r5a.2xlarge=44; r5a.large=74; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=85},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,RESHIMAX,2749.5499999999947,0, 27, 62, 74, 52, 0, 0, 46, 0, 69, 27, 0, 41, 27, 42, 32, 93, 75, 0, 71, 29, 49, 69, 0, 31, 0, 84,{c5.2xlarge=0; c5.xlarge=27; c5a.2xlarge=62; c5a.xlarge=74; d3.2xlarge=52; d3.xlarge=0; i3.2xlarge=0; i3.large=46; i3.xlarge=0; m5.2xlarge=69; m5.large=27; m5.xlarge=0; m5a.2xlarge=41; m5a.large=27; m5a.xlarge=42; m5zn.2xlarge=32; m5zn.large=93; m5zn.xlarge=75; r5.2xlarge=0; r5.large=71; r5.xlarge=29; r5a.2xlarge=49; r5a.large=69; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=0; z1d.xlarge=84},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,162,RESHIFCFS,2751.159999999996,0, 34, 63, 77, 58, 0, 0, 46, 0, 70, 31, 0, 36, 28, 41, 34, 86, 82, 0, 71, 27, 53, 56, 0, 32, 0, 75,{c5.2xlarge=0; c5.xlarge=34; c5a.2xlarge=63; c5a.xlarge=77; d3.2xlarge=58; d3.xlarge=0; i3.2xlarge=0; i3.large=46; i3.xlarge=0; m5.2xlarge=70; m5.large=31; m5.xlarge=0; m5a.2xlarge=36; m5a.large=28; m5a.xlarge=41; m5zn.2xlarge=34; m5zn.large=86; m5zn.xlarge=82; r5.2xlarge=0; r5.large=71; r5.xlarge=27; r5a.2xlarge=53; r5a.large=56; r5a.xlarge=0; z1d.2xlarge=32; z1d.large=0; z1d.xlarge=75},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=3; r5.xlarge=1; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=3}
chipseq,exponential,0.05,40,163,MINMIN,2800.619999999992,28, 86, 29, 29, 23, 51, 61, 0, 36, 26, 24, 50, 35, 24, 42, 27, 116, 0, 76, 0, 54, 16, 0, 45, 31, 61, 30,{c5.2xlarge=28; c5.xlarge=86; c5a.2xlarge=29; c5a.xlarge=29; d3.2xlarge=23; d3.xlarge=51; i3.2xlarge=61; i3.large=0; i3.xlarge=36; m5.2xlarge=26; m5.large=24; m5.xlarge=50; m5a.2xlarge=35; m5a.large=24; m5a.xlarge=42; m5zn.2xlarge=27; m5zn.large=116; m5zn.xlarge=0; r5.2xlarge=76; r5.large=0; r5.xlarge=54; r5a.2xlarge=16; r5a.large=0; r5a.xlarge=45; z1d.2xlarge=31; z1d.large=61; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.05,40,163,MAXMIN,2762.189999999994,31, 81, 30, 30, 28, 48, 61, 0, 39, 22, 23, 52, 39, 24, 48, 25, 127, 0, 70, 0, 50, 18, 0, 42, 28, 54, 30,{c5.2xlarge=31; c5.xlarge=81; c5a.2xlarge=30; c5a.xlarge=30; d3.2xlarge=28; d3.xlarge=48; i3.2xlarge=61; i3.large=0; i3.xlarge=39; m5.2xlarge=22; m5.large=23; m5.xlarge=52; m5a.2xlarge=39; m5a.large=24; m5a.xlarge=48; m5zn.2xlarge=25; m5zn.large=127; m5zn.xlarge=0; r5.2xlarge=70; r5.large=0; r5.xlarge=50; r5a.2xlarge=18; r5a.large=0; r5a.xlarge=42; z1d.2xlarge=28; z1d.large=54; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.05,40,163,MCT,2758.7999999999943,26, 82, 28, 29, 25, 52, 65, 0, 36, 25, 25, 51, 36, 23, 48, 31, 125, 0, 79, 0, 49, 15, 0, 41, 26, 54, 29,{c5.2xlarge=26; c5.xlarge=82; c5a.2xlarge=28; c5a.xlarge=29; d3.2xlarge=25; d3.xlarge=52; i3.2xlarge=65; i3.large=0; i3.xlarge=36; m5.2xlarge=25; m5.large=25; m5.xlarge=51; m5a.2xlarge=36; m5a.large=23; m5a.xlarge=48; m5zn.2xlarge=31; m5zn.large=125; m5zn.xlarge=0; r5.2xlarge=79; r5.large=0; r5.xlarge=49; r5a.2xlarge=15; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=26; z1d.large=54; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.05,40,163,ROUNDROBIN,3091.4499999999953,34, 76, 22, 34, 34, 20, 102, 0, 11, 15, 5, 64, 42, 34, 68, 34, 155, 0, 70, 0, 52, 2, 0, 47, 28, 35, 16,{c5.2xlarge=34; c5.xlarge=76; c5a.2xlarge=22; c5a.xlarge=34; d3.2xlarge=34; d3.xlarge=20; i3.2xlarge=102; i3.large=0; i3.xlarge=11; m5.2xlarge=15; m5.large=5; m5.xlarge=64; m5a.2xlarge=42; m5a.large=34; m5a.xlarge=68; m5zn.2xlarge=34; m5zn.large=155; m5zn.xlarge=0; r5.2xlarge=70; r5.large=0; r5.xlarge=52; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=47; z1d.2xlarge=28; z1d.large=35; z1d.xlarge=16},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.05,40,163,STATIC,2752.919999999995,28, 83, 29, 28, 24, 55, 63, 0, 47, 17, 24, 52, 37, 24, 38, 31, 117, 0, 76, 0, 52, 16, 0, 41, 27, 61, 30,{c5.2xlarge=28; c5.xlarge=83; c5a.2xlarge=29; c5a.xlarge=28; d3.2xlarge=24; d3.xlarge=55; i3.2xlarge=63; i3.large=0; i3.xlarge=47; m5.2xlarge=17; m5.large=24; m5.xlarge=52; m5a.2xlarge=37; m5a.large=24; m5a.xlarge=38; m5zn.2xlarge=31; m5zn.large=117; m5zn.xlarge=0; r5.2xlarge=76; r5.large=0; r5.xlarge=52; r5a.2xlarge=16; r5a.large=0; r5a.xlarge=41; z1d.2xlarge=27; z1d.large=61; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
chipseq,exponential,0.05,40,163,NOML,3092.1199999999935,37, 79, 31, 31, 19, 38, 53, 0, 37, 27, 28, 58, 53, 29, 54, 33, 81, 0, 67, 0, 59, 26, 0, 38, 32, 62, 28,{c5.2xlarge=37; c5.xlarge=79; c5a.2xlarge=31; c5a.xlarge=31; d3.2xlarge=19; d3.xlarge=38; i3.2xlarge=53; i3.large=0; i3.xlarge=37; m5.2xlarge=27; m5.large=28; m5.xlarge=58; m5a.2xlarge=53; m5a.large=29; m5a.xlarge=54; m5zn.2xlarge=33; m5zn.large=81; m5zn.xlarge=0; r5.2xlarge=67; r5.large=0; r5.xlarge=59; r5a.2xlarge=26; r5a.large=0; r5a.xlarge=38; z1d.2xlarge=32; z1d.large=62; z1d.xlarge=28},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=2; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=3; r5.large=0; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
