Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
eager,exponential,0.15,40,0,MINMIN,256.43999999999994,0, 56, 82, 57, 75, 54, 19, 20, 0, 50, 28, 73, 42, 0, 41, 92, 0, 32, 0, 28, 51, 63, 65, 40, 0, 0, 32,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=82; c5a.xlarge=57; d3.2xlarge=75; d3.xlarge=54; i3.2xlarge=19; i3.large=20; i3.xlarge=0; m5.2xlarge=50; m5.large=28; m5.xlarge=73; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=92; m5zn.large=0; m5zn.xlarge=32; r5.2xlarge=0; r5.large=28; r5.xlarge=51; r5a.2xlarge=63; r5a.large=65; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
eager,exponential,0.15,40,178,CRITICALPATHREVERSE,234.17999999999986,57, 28, 0, 29, 24, 49, 62, 0, 60, 49, 0, 23, 60, 0, 0, 60, 101, 0, 0, 27, 51, 40, 65, 42, 55, 90, 28,{c5.2xlarge=57; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=62; i3.large=0; i3.xlarge=60; m5.2xlarge=49; m5.large=0; m5.xlarge=23; m5a.2xlarge=60; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=101; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=51; r5a.2xlarge=40; r5a.large=65; r5a.xlarge=42; z1d.2xlarge=55; z1d.large=90; z1d.xlarge=28},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.15,40,178,RESHIV2,234.42999999999986,57, 27, 0, 28, 24, 50, 62, 0, 61, 49, 0, 25, 61, 0, 0, 61, 100, 0, 0, 27, 50, 38, 64, 41, 58, 88, 29,{c5.2xlarge=57; c5.xlarge=27; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=24; d3.xlarge=50; i3.2xlarge=62; i3.large=0; i3.xlarge=61; m5.2xlarge=49; m5.large=0; m5.xlarge=25; m5a.2xlarge=61; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=61; m5zn.large=100; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=50; r5a.2xlarge=38; r5a.large=64; r5a.xlarge=41; z1d.2xlarge=58; z1d.large=88; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.15,40,178,RESHIV3,234.54999999999987,56, 28, 0, 29, 24, 49, 63, 0, 61, 48, 0, 24, 61, 0, 0, 60, 100, 0, 0, 28, 52, 41, 63, 41, 56, 87, 29,{c5.2xlarge=56; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=29; d3.2xlarge=24; d3.xlarge=49; i3.2xlarge=63; i3.large=0; i3.xlarge=61; m5.2xlarge=48; m5.large=0; m5.xlarge=24; m5a.2xlarge=61; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=100; m5zn.xlarge=0; r5.2xlarge=0; r5.large=28; r5.xlarge=52; r5a.2xlarge=41; r5a.large=63; r5a.xlarge=41; z1d.2xlarge=56; z1d.large=87; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.15,40,178,RESHIMAX,234.88999999999984,57, 28, 0, 28, 24, 48, 61, 0, 60, 48, 0, 25, 62, 0, 0, 60, 100, 0, 0, 27, 52, 42, 64, 41, 57, 87, 29,{c5.2xlarge=57; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=28; d3.2xlarge=24; d3.xlarge=48; i3.2xlarge=61; i3.large=0; i3.xlarge=60; m5.2xlarge=48; m5.large=0; m5.xlarge=25; m5a.2xlarge=62; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=60; m5zn.large=100; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=52; r5a.2xlarge=42; r5a.large=64; r5a.xlarge=41; z1d.2xlarge=57; z1d.large=87; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.15,40,178,RESHIFCFS,234.30999999999986,57, 28, 0, 30, 23, 49, 62, 0, 62, 49, 0, 24, 62, 0, 0, 59, 100, 0, 0, 27, 50, 40, 65, 42, 55, 87, 29,{c5.2xlarge=57; c5.xlarge=28; c5a.2xlarge=0; c5a.xlarge=30; d3.2xlarge=23; d3.xlarge=49; i3.2xlarge=62; i3.large=0; i3.xlarge=62; m5.2xlarge=49; m5.large=0; m5.xlarge=24; m5a.2xlarge=62; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=100; m5zn.xlarge=0; r5.2xlarge=0; r5.large=27; r5.xlarge=50; r5a.2xlarge=40; r5a.large=65; r5a.xlarge=42; z1d.2xlarge=55; z1d.large=87; z1d.xlarge=29},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=0; i3.xlarge=3; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=3; z1d.xlarge=1}
eager,exponential,0.15,40,179,MINMIN,239.4399999999998,29, 0, 55, 58, 49, 84, 0, 20, 40, 26, 0, 48, 20, 0, 61, 31, 35, 32, 27, 55, 0, 59, 87, 63, 31, 60, 30,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=49; d3.xlarge=84; i3.2xlarge=0; i3.large=20; i3.xlarge=40; m5.2xlarge=26; m5.large=0; m5.xlarge=48; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=31; m5zn.large=35; m5zn.xlarge=32; r5.2xlarge=27; r5.large=55; r5.xlarge=0; r5a.2xlarge=59; r5a.large=87; r5a.xlarge=63; z1d.2xlarge=31; z1d.large=60; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,MAXMIN,237.73999999999987,30, 0, 55, 58, 50, 80, 0, 20, 39, 26, 0, 47, 20, 0, 61, 34, 35, 33, 25, 54, 0, 61, 89, 64, 30, 59, 30,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=50; d3.xlarge=80; i3.2xlarge=0; i3.large=20; i3.xlarge=39; m5.2xlarge=26; m5.large=0; m5.xlarge=47; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=34; m5zn.large=35; m5zn.xlarge=33; r5.2xlarge=25; r5.large=54; r5.xlarge=0; r5a.2xlarge=61; r5a.large=89; r5a.xlarge=64; z1d.2xlarge=30; z1d.large=59; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,MCT,242.86999999999978,29, 0, 55, 57, 51, 83, 0, 20, 40, 26, 0, 47, 20, 0, 65, 31, 35, 32, 25, 54, 0, 59, 88, 63, 30, 60, 30,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=57; d3.2xlarge=51; d3.xlarge=83; i3.2xlarge=0; i3.large=20; i3.xlarge=40; m5.2xlarge=26; m5.large=0; m5.xlarge=47; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=65; m5zn.2xlarge=31; m5zn.large=35; m5zn.xlarge=32; r5.2xlarge=25; r5.large=54; r5.xlarge=0; r5a.2xlarge=59; r5a.large=88; r5a.xlarge=63; z1d.2xlarge=30; z1d.large=60; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,ROUNDROBIN,312.42999999999995,28, 0, 55, 57, 50, 82, 0, 20, 48, 26, 0, 47, 20, 0, 63, 29, 34, 32, 25, 55, 0, 61, 86, 63, 29, 60, 30,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=57; d3.2xlarge=50; d3.xlarge=82; i3.2xlarge=0; i3.large=20; i3.xlarge=48; m5.2xlarge=26; m5.large=0; m5.xlarge=47; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=63; m5zn.2xlarge=29; m5zn.large=34; m5zn.xlarge=32; r5.2xlarge=25; r5.large=55; r5.xlarge=0; r5a.2xlarge=61; r5a.large=86; r5a.xlarge=63; z1d.2xlarge=29; z1d.large=60; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,STATIC,233.85999999999984,32, 0, 59, 64, 47, 78, 0, 17, 39, 22, 0, 47, 17, 0, 57, 40, 39, 38, 21, 52, 0, 54, 84, 59, 34, 64, 36,{c5.2xlarge=32; c5.xlarge=0; c5a.2xlarge=59; c5a.xlarge=64; d3.2xlarge=47; d3.xlarge=78; i3.2xlarge=0; i3.large=17; i3.xlarge=39; m5.2xlarge=22; m5.large=0; m5.xlarge=47; m5a.2xlarge=17; m5a.large=0; m5a.xlarge=57; m5zn.2xlarge=40; m5zn.large=39; m5zn.xlarge=38; r5.2xlarge=21; r5.large=52; r5.xlarge=0; r5a.2xlarge=54; r5a.large=84; r5a.xlarge=59; z1d.2xlarge=34; z1d.large=64; z1d.xlarge=36},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,NOML,254.52999999999992,31, 0, 56, 60, 51, 82, 0, 22, 40, 25, 0, 47, 20, 0, 61, 29, 33, 33, 25, 54, 0, 60, 88, 64, 30, 59, 30,{c5.2xlarge=31; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=60; d3.2xlarge=51; d3.xlarge=82; i3.2xlarge=0; i3.large=22; i3.xlarge=40; m5.2xlarge=25; m5.large=0; m5.xlarge=47; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=29; m5zn.large=33; m5zn.xlarge=33; r5.2xlarge=25; r5.large=54; r5.xlarge=0; r5a.2xlarge=60; r5a.large=88; r5a.xlarge=64; z1d.2xlarge=30; z1d.large=59; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,CUSTOMCLUSTERNOML,241.47999999999982,29, 0, 55, 58, 53, 83, 0, 20, 40, 25, 0, 47, 20, 0, 62, 33, 33, 32, 26, 55, 0, 60, 86, 63, 30, 60, 30,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=53; d3.xlarge=83; i3.2xlarge=0; i3.large=20; i3.xlarge=40; m5.2xlarge=25; m5.large=0; m5.xlarge=47; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=33; m5zn.large=33; m5zn.xlarge=32; r5.2xlarge=26; r5.large=55; r5.xlarge=0; r5a.2xlarge=60; r5a.large=86; r5a.xlarge=63; z1d.2xlarge=30; z1d.large=60; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,TEXTDISTANCE,241.06999999999982,28, 0, 56, 57, 49, 84, 0, 22, 41, 26, 0, 49, 21, 0, 62, 31, 35, 32, 24, 57, 0, 59, 86, 62, 29, 59, 31,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=57; d3.2xlarge=49; d3.xlarge=84; i3.2xlarge=0; i3.large=22; i3.xlarge=41; m5.2xlarge=26; m5.large=0; m5.xlarge=49; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=31; m5zn.large=35; m5zn.xlarge=32; r5.2xlarge=24; r5.large=57; r5.xlarge=0; r5a.2xlarge=59; r5a.large=86; r5a.xlarge=62; z1d.2xlarge=29; z1d.large=59; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,CRITICALPATH,236.85999999999984,29, 0, 56, 56, 51, 84, 0, 21, 40, 25, 0, 48, 20, 0, 61, 31, 37, 33, 25, 54, 0, 60, 87, 64, 30, 58, 30,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=56; d3.2xlarge=51; d3.xlarge=84; i3.2xlarge=0; i3.large=21; i3.xlarge=40; m5.2xlarge=25; m5.large=0; m5.xlarge=48; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=61; m5zn.2xlarge=31; m5zn.large=37; m5zn.xlarge=33; r5.2xlarge=25; r5.large=54; r5.xlarge=0; r5a.2xlarge=60; r5a.large=87; r5a.xlarge=64; z1d.2xlarge=30; z1d.large=58; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,CRITICALPATHREVERSE,236.16999999999982,30, 0, 56, 57, 50, 80, 0, 20, 40, 26, 0, 48, 20, 0, 63, 33, 37, 33, 24, 54, 0, 61, 86, 62, 30, 59, 31,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=57; d3.2xlarge=50; d3.xlarge=80; i3.2xlarge=0; i3.large=20; i3.xlarge=40; m5.2xlarge=26; m5.large=0; m5.xlarge=48; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=63; m5zn.2xlarge=33; m5zn.large=37; m5zn.xlarge=33; r5.2xlarge=24; r5.large=54; r5.xlarge=0; r5a.2xlarge=61; r5a.large=86; r5a.xlarge=62; z1d.2xlarge=30; z1d.large=59; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,RESHIV2,236.82999999999984,28, 0, 55, 56, 50, 80, 0, 22, 40, 26, 0, 47, 21, 0, 62, 32, 36, 33, 24, 55, 0, 63, 87, 62, 29, 60, 32,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=56; d3.2xlarge=50; d3.xlarge=80; i3.2xlarge=0; i3.large=22; i3.xlarge=40; m5.2xlarge=26; m5.large=0; m5.xlarge=47; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=32; m5zn.large=36; m5zn.xlarge=33; r5.2xlarge=24; r5.large=55; r5.xlarge=0; r5a.2xlarge=63; r5a.large=87; r5a.xlarge=62; z1d.2xlarge=29; z1d.large=60; z1d.xlarge=32},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,RESHIV3,238.3299999999998,28, 0, 56, 57, 50, 82, 0, 20, 41, 26, 0, 48, 20, 0, 60, 32, 36, 34, 26, 56, 0, 60, 86, 64, 29, 59, 30,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=57; d3.2xlarge=50; d3.xlarge=82; i3.2xlarge=0; i3.large=20; i3.xlarge=41; m5.2xlarge=26; m5.large=0; m5.xlarge=48; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=60; m5zn.2xlarge=32; m5zn.large=36; m5zn.xlarge=34; r5.2xlarge=26; r5.large=56; r5.xlarge=0; r5a.2xlarge=60; r5a.large=86; r5a.xlarge=64; z1d.2xlarge=29; z1d.large=59; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,RESHIMAX,236.53999999999985,28, 0, 55, 58, 50, 83, 0, 20, 41, 26, 0, 48, 21, 0, 62, 31, 37, 32, 24, 55, 0, 62, 87, 62, 29, 59, 30,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=58; d3.2xlarge=50; d3.xlarge=83; i3.2xlarge=0; i3.large=20; i3.xlarge=41; m5.2xlarge=26; m5.large=0; m5.xlarge=48; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=62; m5zn.2xlarge=31; m5zn.large=37; m5zn.xlarge=32; r5.2xlarge=24; r5.large=55; r5.xlarge=0; r5a.2xlarge=62; r5a.large=87; r5a.xlarge=62; z1d.2xlarge=29; z1d.large=59; z1d.xlarge=30},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
eager,exponential,0.15,40,179,RESHIFCFS,236.55999999999983,30, 0, 55, 56, 50, 82, 0, 21, 39, 26, 0, 48, 20, 0, 60, 31, 37, 33, 24, 55, 0, 61, 87, 64, 30, 60, 31,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=56; d3.2xlarge=50; d3.xlarge=82; i3.2xlarge=0; i3.large=21; i3.xlarge=39; m5.2xlarge=26; m5.large=0; m5.xlarge=48; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=60; m5zn.2xlarge=31; m5zn.large=37; m5zn.xlarge=33; r5.2xlarge=24; r5.large=55; r5.xlarge=0; r5a.2xlarge=61; r5a.large=87; r5a.xlarge=64; z1d.2xlarge=30; z1d.large=60; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
