Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.15,40,0,MINMIN,356.97,0, 56, 73, 52, 76, 46, 25, 18, 0, 54, 28, 79, 44, 0, 42, 77, 0, 24, 0, 24, 56, 77, 61, 66, 0, 0, 22,{c5.2xlarge=0; c5.xlarge=56; c5a.2xlarge=73; c5a.xlarge=52; d3.2xlarge=76; d3.xlarge=46; i3.2xlarge=25; i3.large=18; i3.xlarge=0; m5.2xlarge=54; m5.large=28; m5.xlarge=79; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=77; m5zn.large=0; m5zn.xlarge=24; r5.2xlarge=0; r5.large=24; r5.xlarge=56; r5a.2xlarge=77; r5a.large=61; r5a.xlarge=66; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.15,40,157,RESHIMAX,356.97,45, 40, 45, 96, 41, 38, 0, 64, 0, 43, 36, 35, 0, 0, 44, 91, 0, 123, 55, 56, 0, 0, 0, 27, 0, 51, 70,{c5.2xlarge=45; c5.xlarge=40; c5a.2xlarge=45; c5a.xlarge=96; d3.2xlarge=41; d3.xlarge=38; i3.2xlarge=0; i3.large=64; i3.xlarge=0; m5.2xlarge=43; m5.large=36; m5.xlarge=35; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=91; m5zn.large=0; m5zn.xlarge=123; r5.2xlarge=55; r5.large=56; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=27; z1d.2xlarge=0; z1d.large=51; z1d.xlarge=70},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.15,40,157,RESHIFCFS,356.97,42, 38, 46, 90, 66, 34, 0, 52, 0, 44, 35, 34, 0, 0, 51, 102, 0, 126, 54, 45, 0, 0, 0, 23, 0, 52, 66,{c5.2xlarge=42; c5.xlarge=38; c5a.2xlarge=46; c5a.xlarge=90; d3.2xlarge=66; d3.xlarge=34; i3.2xlarge=0; i3.large=52; i3.xlarge=0; m5.2xlarge=44; m5.large=35; m5.xlarge=34; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=51; m5zn.2xlarge=102; m5zn.large=0; m5zn.xlarge=126; r5.2xlarge=54; r5.large=45; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=0; z1d.large=52; z1d.xlarge=66},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=5; r5.2xlarge=3; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,exponential,0.15,40,158,MINMIN,356.97,69, 79, 50, 23, 28, 0, 47, 21, 0, 98, 0, 45, 0, 0, 46, 24, 47, 54, 53, 0, 27, 0, 102, 23, 28, 27, 109,{c5.2xlarge=69; c5.xlarge=79; c5a.2xlarge=50; c5a.xlarge=23; d3.2xlarge=28; d3.xlarge=0; i3.2xlarge=47; i3.large=21; i3.xlarge=0; m5.2xlarge=98; m5.large=0; m5.xlarge=45; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=46; m5zn.2xlarge=24; m5zn.large=47; m5zn.xlarge=54; r5.2xlarge=53; r5.large=0; r5.xlarge=27; r5a.2xlarge=0; r5a.large=102; r5a.xlarge=23; z1d.2xlarge=28; z1d.large=27; z1d.xlarge=109},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,MAXMIN,356.97,80, 78, 49, 30, 13, 0, 52, 33, 0, 103, 0, 65, 0, 0, 50, 30, 50, 40, 51, 0, 27, 0, 114, 23, 21, 17, 74,{c5.2xlarge=80; c5.xlarge=78; c5a.2xlarge=49; c5a.xlarge=30; d3.2xlarge=13; d3.xlarge=0; i3.2xlarge=52; i3.large=33; i3.xlarge=0; m5.2xlarge=103; m5.large=0; m5.xlarge=65; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=50; m5zn.2xlarge=30; m5zn.large=50; m5zn.xlarge=40; r5.2xlarge=51; r5.large=0; r5.xlarge=27; r5a.2xlarge=0; r5a.large=114; r5a.xlarge=23; z1d.2xlarge=21; z1d.large=17; z1d.xlarge=74},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,MCT,356.97,98, 103, 49, 26, 19, 0, 48, 38, 0, 93, 0, 55, 0, 0, 42, 32, 43, 36, 55, 0, 28, 0, 112, 19, 15, 24, 65,{c5.2xlarge=98; c5.xlarge=103; c5a.2xlarge=49; c5a.xlarge=26; d3.2xlarge=19; d3.xlarge=0; i3.2xlarge=48; i3.large=38; i3.xlarge=0; m5.2xlarge=93; m5.large=0; m5.xlarge=55; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=42; m5zn.2xlarge=32; m5zn.large=43; m5zn.xlarge=36; r5.2xlarge=55; r5.large=0; r5.xlarge=28; r5a.2xlarge=0; r5a.large=112; r5a.xlarge=19; z1d.2xlarge=15; z1d.large=24; z1d.xlarge=65},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,ROUNDROBIN,356.97,76, 141, 61, 44, 0, 0, 44, 61, 0, 69, 0, 87, 0, 0, 56, 52, 24, 0, 66, 0, 48, 0, 161, 0, 0, 0, 10,{c5.2xlarge=76; c5.xlarge=141; c5a.2xlarge=61; c5a.xlarge=44; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=44; i3.large=61; i3.xlarge=0; m5.2xlarge=69; m5.large=0; m5.xlarge=87; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=56; m5zn.2xlarge=52; m5zn.large=24; m5zn.xlarge=0; r5.2xlarge=66; r5.large=0; r5.xlarge=48; r5a.2xlarge=0; r5a.large=161; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,STATIC,356.97,76, 72, 56, 29, 22, 0, 53, 30, 0, 99, 0, 45, 0, 0, 53, 26, 51, 41, 54, 0, 25, 0, 101, 25, 25, 25, 92,{c5.2xlarge=76; c5.xlarge=72; c5a.2xlarge=56; c5a.xlarge=29; d3.2xlarge=22; d3.xlarge=0; i3.2xlarge=53; i3.large=30; i3.xlarge=0; m5.2xlarge=99; m5.large=0; m5.xlarge=45; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=53; m5zn.2xlarge=26; m5zn.large=51; m5zn.xlarge=41; r5.2xlarge=54; r5.large=0; r5.xlarge=25; r5a.2xlarge=0; r5a.large=101; r5a.xlarge=25; z1d.2xlarge=25; z1d.large=25; z1d.xlarge=92},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,NOML,356.97,91, 94, 74, 49, 31, 0, 39, 27, 0, 46, 0, 60, 0, 0, 41, 39, 58, 56, 43, 0, 33, 0, 55, 27, 34, 39, 64,{c5.2xlarge=91; c5.xlarge=94; c5a.2xlarge=74; c5a.xlarge=49; d3.2xlarge=31; d3.xlarge=0; i3.2xlarge=39; i3.large=27; i3.xlarge=0; m5.2xlarge=46; m5.large=0; m5.xlarge=60; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=41; m5zn.2xlarge=39; m5zn.large=58; m5zn.xlarge=56; r5.2xlarge=43; r5.large=0; r5.xlarge=33; r5a.2xlarge=0; r5a.large=55; r5a.xlarge=27; z1d.2xlarge=34; z1d.large=39; z1d.xlarge=64},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,CUSTOMCLUSTERNOML,356.97,97, 80, 64, 28, 37, 0, 45, 25, 0, 49, 0, 51, 0, 0, 50, 50, 45, 59, 39, 0, 39, 0, 42, 32, 44, 29, 95,{c5.2xlarge=97; c5.xlarge=80; c5a.2xlarge=64; c5a.xlarge=28; d3.2xlarge=37; d3.xlarge=0; i3.2xlarge=45; i3.large=25; i3.xlarge=0; m5.2xlarge=49; m5.large=0; m5.xlarge=51; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=50; m5zn.2xlarge=50; m5zn.large=45; m5zn.xlarge=59; r5.2xlarge=39; r5.large=0; r5.xlarge=39; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=32; z1d.2xlarge=44; z1d.large=29; z1d.xlarge=95},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,TEXTDISTANCE,356.97,92, 82, 50, 36, 32, 0, 42, 25, 0, 93, 0, 75, 0, 0, 39, 46, 49, 63, 44, 0, 34, 0, 35, 29, 32, 29, 73,{c5.2xlarge=92; c5.xlarge=82; c5a.2xlarge=50; c5a.xlarge=36; d3.2xlarge=32; d3.xlarge=0; i3.2xlarge=42; i3.large=25; i3.xlarge=0; m5.2xlarge=93; m5.large=0; m5.xlarge=75; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=39; m5zn.2xlarge=46; m5zn.large=49; m5zn.xlarge=63; r5.2xlarge=44; r5.large=0; r5.xlarge=34; r5a.2xlarge=0; r5a.large=35; r5a.xlarge=29; z1d.2xlarge=32; z1d.large=29; z1d.xlarge=73},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,CRITICALPATH,356.97,91, 64, 59, 42, 31, 0, 44, 33, 0, 37, 0, 49, 0, 0, 36, 47, 75, 76, 39, 0, 33, 0, 51, 29, 32, 45, 87,{c5.2xlarge=91; c5.xlarge=64; c5a.2xlarge=59; c5a.xlarge=42; d3.2xlarge=31; d3.xlarge=0; i3.2xlarge=44; i3.large=33; i3.xlarge=0; m5.2xlarge=37; m5.large=0; m5.xlarge=49; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=36; m5zn.2xlarge=47; m5zn.large=75; m5zn.xlarge=76; r5.2xlarge=39; r5.large=0; r5.xlarge=33; r5a.2xlarge=0; r5a.large=51; r5a.xlarge=29; z1d.2xlarge=32; z1d.large=45; z1d.xlarge=87},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,CRITICALPATHREVERSE,356.97,83, 70, 63, 43, 29, 0, 47, 28, 0, 38, 0, 47, 0, 0, 30, 45, 74, 72, 48, 0, 28, 0, 52, 27, 42, 39, 95,{c5.2xlarge=83; c5.xlarge=70; c5a.2xlarge=63; c5a.xlarge=43; d3.2xlarge=29; d3.xlarge=0; i3.2xlarge=47; i3.large=28; i3.xlarge=0; m5.2xlarge=38; m5.large=0; m5.xlarge=47; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=30; m5zn.2xlarge=45; m5zn.large=74; m5zn.xlarge=72; r5.2xlarge=48; r5.large=0; r5.xlarge=28; r5a.2xlarge=0; r5a.large=52; r5a.xlarge=27; z1d.2xlarge=42; z1d.large=39; z1d.xlarge=95},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,RESHIV2,356.97,92, 69, 63, 43, 32, 0, 40, 27, 0, 51, 0, 53, 0, 0, 43, 47, 69, 66, 39, 0, 24, 0, 42, 27, 39, 43, 91,{c5.2xlarge=92; c5.xlarge=69; c5a.2xlarge=63; c5a.xlarge=43; d3.2xlarge=32; d3.xlarge=0; i3.2xlarge=40; i3.large=27; i3.xlarge=0; m5.2xlarge=51; m5.large=0; m5.xlarge=53; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=47; m5zn.large=69; m5zn.xlarge=66; r5.2xlarge=39; r5.large=0; r5.xlarge=24; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=27; z1d.2xlarge=39; z1d.large=43; z1d.xlarge=91},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,RESHIV3,356.97,88, 58, 63, 34, 28, 0, 38, 23, 0, 45, 0, 46, 0, 0, 34, 49, 82, 63, 57, 0, 30, 0, 48, 30, 43, 38, 103,{c5.2xlarge=88; c5.xlarge=58; c5a.2xlarge=63; c5a.xlarge=34; d3.2xlarge=28; d3.xlarge=0; i3.2xlarge=38; i3.large=23; i3.xlarge=0; m5.2xlarge=45; m5.large=0; m5.xlarge=46; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=34; m5zn.2xlarge=49; m5zn.large=82; m5zn.xlarge=63; r5.2xlarge=57; r5.large=0; r5.xlarge=30; r5a.2xlarge=0; r5a.large=48; r5a.xlarge=30; z1d.2xlarge=43; z1d.large=38; z1d.xlarge=103},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,RESHIMAX,356.97,92, 61, 64, 44, 32, 0, 40, 31, 0, 34, 0, 48, 0, 0, 43, 43, 67, 67, 44, 0, 28, 0, 47, 33, 37, 45, 100,{c5.2xlarge=92; c5.xlarge=61; c5a.2xlarge=64; c5a.xlarge=44; d3.2xlarge=32; d3.xlarge=0; i3.2xlarge=40; i3.large=31; i3.xlarge=0; m5.2xlarge=34; m5.large=0; m5.xlarge=48; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=43; m5zn.2xlarge=43; m5zn.large=67; m5zn.xlarge=67; r5.2xlarge=44; r5.large=0; r5.xlarge=28; r5a.2xlarge=0; r5a.large=47; r5a.xlarge=33; z1d.2xlarge=37; z1d.large=45; z1d.xlarge=100},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,158,RESHIFCFS,356.97,92, 65, 67, 39, 26, 0, 39, 32, 0, 47, 0, 51, 0, 0, 34, 40, 72, 73, 45, 0, 29, 0, 42, 28, 38, 45, 96,{c5.2xlarge=92; c5.xlarge=65; c5a.2xlarge=67; c5a.xlarge=39; d3.2xlarge=26; d3.xlarge=0; i3.2xlarge=39; i3.large=32; i3.xlarge=0; m5.2xlarge=47; m5.large=0; m5.xlarge=51; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=34; m5zn.2xlarge=40; m5zn.large=72; m5zn.xlarge=73; r5.2xlarge=45; r5.large=0; r5.xlarge=29; r5a.2xlarge=0; r5a.large=42; r5a.xlarge=28; z1d.2xlarge=38; z1d.large=45; z1d.xlarge=96},{c5.2xlarge=3; c5.xlarge=3; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=4}
viralrecon,exponential,0.15,40,159,MINMIN,356.97,0, 83, 14, 0, 18, 48, 103, 33, 133, 31, 0, 41, 77, 0, 0, 27, 90, 13, 63, 0, 60, 20, 58, 15, 73, 0, 0,{c5.2xlarge=0; c5.xlarge=83; c5a.2xlarge=14; c5a.xlarge=0; d3.2xlarge=18; d3.xlarge=48; i3.2xlarge=103; i3.large=33; i3.xlarge=133; m5.2xlarge=31; m5.large=0; m5.xlarge=41; m5a.2xlarge=77; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=90; m5zn.xlarge=13; r5.2xlarge=63; r5.large=0; r5.xlarge=60; r5a.2xlarge=20; r5a.large=58; r5a.xlarge=15; z1d.2xlarge=73; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,159,MAXMIN,356.97,0, 68, 31, 0, 26, 46, 71, 32, 122, 30, 0, 49, 92, 0, 0, 32, 90, 20, 54, 0, 56, 55, 52, 27, 47, 0, 0,{c5.2xlarge=0; c5.xlarge=68; c5a.2xlarge=31; c5a.xlarge=0; d3.2xlarge=26; d3.xlarge=46; i3.2xlarge=71; i3.large=32; i3.xlarge=122; m5.2xlarge=30; m5.large=0; m5.xlarge=49; m5a.2xlarge=92; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=32; m5zn.large=90; m5zn.xlarge=20; r5.2xlarge=54; r5.large=0; r5.xlarge=56; r5a.2xlarge=55; r5a.large=52; r5a.xlarge=27; z1d.2xlarge=47; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.15,40,159,MCT,356.97,0, 82, 29, 0, 25, 56, 79, 23, 117, 30, 0, 55, 95, 0, 0, 30, 95, 16, 57, 0, 45, 47, 46, 23, 50, 0, 0,{c5.2xlarge=0; c5.xlarge=82; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=25; d3.xlarge=56; i3.2xlarge=79; i3.large=23; i3.xlarge=117; m5.2xlarge=30; m5.large=0; m5.xlarge=55; m5a.2xlarge=95; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=30; m5zn.large=95; m5zn.xlarge=16; r5.2xlarge=57; r5.large=0; r5.xlarge=45; r5a.2xlarge=47; r5a.large=46; r5a.xlarge=23; z1d.2xlarge=50; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=5; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=2; r5.large=0; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0}
