Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.05,40,0,MINMIN,356.97,0, 61, 83, 54, 76, 37, 30, 28, 0, 47, 21, 71, 51, 0, 44, 65, 0, 22, 0, 23, 48, 86, 71, 58, 0, 0, 24,{c5.2xlarge=0; c5.xlarge=61; c5a.2xlarge=83; c5a.xlarge=54; d3.2xlarge=76; d3.xlarge=37; i3.2xlarge=30; i3.large=28; i3.xlarge=0; m5.2xlarge=47; m5.large=21; m5.xlarge=71; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=65; m5zn.large=0; m5zn.xlarge=22; r5.2xlarge=0; r5.large=23; r5.xlarge=48; r5a.2xlarge=86; r5a.large=71; r5a.xlarge=58; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=24},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,188,RESHIMAX,356.97,43, 68, 38, 64, 28, 62, 0, 39, 33, 39, 0, 40, 55, 0, 0, 45, 116, 45, 44, 37, 31, 33, 0, 40, 68, 0, 32,{c5.2xlarge=43; c5.xlarge=68; c5a.2xlarge=38; c5a.xlarge=64; d3.2xlarge=28; d3.xlarge=62; i3.2xlarge=0; i3.large=39; i3.xlarge=33; m5.2xlarge=39; m5.large=0; m5.xlarge=40; m5a.2xlarge=55; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=45; m5zn.large=116; m5zn.xlarge=45; r5.2xlarge=44; r5.large=37; r5.xlarge=31; r5a.2xlarge=33; r5a.large=0; r5a.xlarge=40; z1d.2xlarge=68; z1d.large=0; z1d.xlarge=32},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,188,RESHIFCFS,356.97,43, 70, 43, 76, 30, 47, 0, 39, 25, 54, 0, 39, 46, 0, 0, 43, 111, 44, 50, 31, 35, 21, 0, 36, 78, 0, 39,{c5.2xlarge=43; c5.xlarge=70; c5a.2xlarge=43; c5a.xlarge=76; d3.2xlarge=30; d3.xlarge=47; i3.2xlarge=0; i3.large=39; i3.xlarge=25; m5.2xlarge=54; m5.large=0; m5.xlarge=39; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=43; m5zn.large=111; m5zn.xlarge=44; r5.2xlarge=50; r5.large=31; r5.xlarge=35; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=36; z1d.2xlarge=78; z1d.large=0; z1d.xlarge=39},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,189,MINMIN,356.97,47, 33, 47, 67, 0, 0, 155, 0, 53, 0, 0, 51, 81, 20, 52, 51, 83, 0, 28, 124, 41, 42, 0, 25, 0, 0, 0,{c5.2xlarge=47; c5.xlarge=33; c5a.2xlarge=47; c5a.xlarge=67; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=155; i3.large=0; i3.xlarge=53; m5.2xlarge=0; m5.large=0; m5.xlarge=51; m5a.2xlarge=81; m5a.large=20; m5a.xlarge=52; m5zn.2xlarge=51; m5zn.large=83; m5zn.xlarge=0; r5.2xlarge=28; r5.large=124; r5.xlarge=41; r5a.2xlarge=42; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,MAXMIN,356.97,46, 39, 33, 88, 0, 0, 194, 0, 21, 0, 0, 49, 116, 15, 53, 44, 45, 0, 18, 133, 52, 20, 0, 34, 0, 0, 0,{c5.2xlarge=46; c5.xlarge=39; c5a.2xlarge=33; c5a.xlarge=88; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=194; i3.large=0; i3.xlarge=21; m5.2xlarge=0; m5.large=0; m5.xlarge=49; m5a.2xlarge=116; m5a.large=15; m5a.xlarge=53; m5zn.2xlarge=44; m5zn.large=45; m5zn.xlarge=0; r5.2xlarge=18; r5.large=133; r5.xlarge=52; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=34; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,MCT,356.97,55, 39, 29, 100, 0, 0, 197, 0, 12, 0, 0, 53, 117, 19, 41, 47, 38, 0, 18, 120, 44, 31, 0, 40, 0, 0, 0,{c5.2xlarge=55; c5.xlarge=39; c5a.2xlarge=29; c5a.xlarge=100; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=197; i3.large=0; i3.xlarge=12; m5.2xlarge=0; m5.large=0; m5.xlarge=53; m5a.2xlarge=117; m5a.large=19; m5a.xlarge=41; m5zn.2xlarge=47; m5zn.large=38; m5zn.xlarge=0; r5.2xlarge=18; r5.large=120; r5.xlarge=44; r5a.2xlarge=31; r5a.large=0; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,ROUNDROBIN,356.97,43, 60, 0, 122, 0, 0, 214, 0, 0, 0, 0, 56, 152, 0, 48, 47, 1, 0, 5, 154, 40, 0, 0, 58, 0, 0, 0,{c5.2xlarge=43; c5.xlarge=60; c5a.2xlarge=0; c5a.xlarge=122; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=214; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=56; m5a.2xlarge=152; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=47; m5zn.large=1; m5zn.xlarge=0; r5.2xlarge=5; r5.large=154; r5.xlarge=40; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=58; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,STATIC,356.97,47, 25, 44, 52, 0, 0, 150, 0, 55, 0, 0, 54, 107, 26, 50, 43, 71, 0, 24, 126, 45, 52, 0, 29, 0, 0, 0,{c5.2xlarge=47; c5.xlarge=25; c5a.2xlarge=44; c5a.xlarge=52; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=150; i3.large=0; i3.xlarge=55; m5.2xlarge=0; m5.large=0; m5.xlarge=54; m5a.2xlarge=107; m5a.large=26; m5a.xlarge=50; m5zn.2xlarge=43; m5zn.large=71; m5zn.xlarge=0; r5.2xlarge=24; r5.large=126; r5.xlarge=45; r5a.2xlarge=52; r5a.large=0; r5a.xlarge=29; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,NOML,356.97,73, 43, 76, 87, 0, 0, 61, 0, 45, 0, 0, 59, 53, 37, 55, 68, 90, 0, 35, 84, 54, 43, 0, 37, 0, 0, 0,{c5.2xlarge=73; c5.xlarge=43; c5a.2xlarge=76; c5a.xlarge=87; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=61; i3.large=0; i3.xlarge=45; m5.2xlarge=0; m5.large=0; m5.xlarge=59; m5a.2xlarge=53; m5a.large=37; m5a.xlarge=55; m5zn.2xlarge=68; m5zn.large=90; m5zn.xlarge=0; r5.2xlarge=35; r5.large=84; r5.xlarge=54; r5a.2xlarge=43; r5a.large=0; r5a.xlarge=37; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,CUSTOMCLUSTERNOML,356.97,81, 39, 81, 52, 0, 0, 120, 0, 44, 0, 0, 73, 43, 31, 44, 81, 59, 0, 41, 54, 77, 51, 0, 29, 0, 0, 0,{c5.2xlarge=81; c5.xlarge=39; c5a.2xlarge=81; c5a.xlarge=52; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=120; i3.large=0; i3.xlarge=44; m5.2xlarge=0; m5.large=0; m5.xlarge=73; m5a.2xlarge=43; m5a.large=31; m5a.xlarge=44; m5zn.2xlarge=81; m5zn.large=59; m5zn.xlarge=0; r5.2xlarge=41; r5.large=54; r5.xlarge=77; r5a.2xlarge=51; r5a.large=0; r5a.xlarge=29; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,TEXTDISTANCE,356.97,74, 42, 66, 72, 0, 0, 65, 0, 47, 0, 0, 72, 70, 37, 49, 70, 60, 0, 38, 96, 60, 52, 0, 30, 0, 0, 0,{c5.2xlarge=74; c5.xlarge=42; c5a.2xlarge=66; c5a.xlarge=72; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=65; i3.large=0; i3.xlarge=47; m5.2xlarge=0; m5.large=0; m5.xlarge=72; m5a.2xlarge=70; m5a.large=37; m5a.xlarge=49; m5zn.2xlarge=70; m5zn.large=60; m5zn.xlarge=0; r5.2xlarge=38; r5.large=96; r5.xlarge=60; r5a.2xlarge=52; r5a.large=0; r5a.xlarge=30; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,CRITICALPATH,356.97,72, 51, 68, 69, 0, 0, 57, 0, 50, 0, 0, 51, 41, 38, 40, 85, 109, 0, 33, 97, 69, 40, 0, 30, 0, 0, 0,{c5.2xlarge=72; c5.xlarge=51; c5a.2xlarge=68; c5a.xlarge=69; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=57; i3.large=0; i3.xlarge=50; m5.2xlarge=0; m5.large=0; m5.xlarge=51; m5a.2xlarge=41; m5a.large=38; m5a.xlarge=40; m5zn.2xlarge=85; m5zn.large=109; m5zn.xlarge=0; r5.2xlarge=33; r5.large=97; r5.xlarge=69; r5a.2xlarge=40; r5a.large=0; r5a.xlarge=30; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,CRITICALPATHREVERSE,356.97,66, 51, 69, 81, 0, 0, 43, 0, 47, 0, 0, 56, 47, 31, 46, 80, 105, 0, 40, 95, 69, 44, 0, 30, 0, 0, 0,{c5.2xlarge=66; c5.xlarge=51; c5a.2xlarge=69; c5a.xlarge=81; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=43; i3.large=0; i3.xlarge=47; m5.2xlarge=0; m5.large=0; m5.xlarge=56; m5a.2xlarge=47; m5a.large=31; m5a.xlarge=46; m5zn.2xlarge=80; m5zn.large=105; m5zn.xlarge=0; r5.2xlarge=40; r5.large=95; r5.xlarge=69; r5a.2xlarge=44; r5a.large=0; r5a.xlarge=30; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,RESHIV2,356.97,73, 49, 79, 89, 0, 0, 54, 0, 45, 0, 0, 53, 53, 32, 41, 78, 99, 0, 34, 95, 60, 38, 0, 28, 0, 0, 0,{c5.2xlarge=73; c5.xlarge=49; c5a.2xlarge=79; c5a.xlarge=89; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=54; i3.large=0; i3.xlarge=45; m5.2xlarge=0; m5.large=0; m5.xlarge=53; m5a.2xlarge=53; m5a.large=32; m5a.xlarge=41; m5zn.2xlarge=78; m5zn.large=99; m5zn.xlarge=0; r5.2xlarge=34; r5.large=95; r5.xlarge=60; r5a.2xlarge=38; r5a.large=0; r5a.xlarge=28; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,RESHIV3,356.97,85, 49, 68, 84, 0, 0, 48, 0, 49, 0, 0, 52, 56, 31, 44, 72, 105, 0, 31, 97, 62, 34, 0, 33, 0, 0, 0,{c5.2xlarge=85; c5.xlarge=49; c5a.2xlarge=68; c5a.xlarge=84; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=48; i3.large=0; i3.xlarge=49; m5.2xlarge=0; m5.large=0; m5.xlarge=52; m5a.2xlarge=56; m5a.large=31; m5a.xlarge=44; m5zn.2xlarge=72; m5zn.large=105; m5zn.xlarge=0; r5.2xlarge=31; r5.large=97; r5.xlarge=62; r5a.2xlarge=34; r5a.large=0; r5a.xlarge=33; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,RESHIMAX,356.97,71, 48, 70, 81, 0, 0, 53, 0, 42, 0, 0, 64, 33, 32, 38, 81, 109, 0, 38, 105, 62, 42, 0, 31, 0, 0, 0,{c5.2xlarge=71; c5.xlarge=48; c5a.2xlarge=70; c5a.xlarge=81; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=53; i3.large=0; i3.xlarge=42; m5.2xlarge=0; m5.large=0; m5.xlarge=64; m5a.2xlarge=33; m5a.large=32; m5a.xlarge=38; m5zn.2xlarge=81; m5zn.large=109; m5zn.xlarge=0; r5.2xlarge=38; r5.large=105; r5.xlarge=62; r5a.2xlarge=42; r5a.large=0; r5a.xlarge=31; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,189,RESHIFCFS,356.97,78, 45, 71, 69, 0, 0, 53, 0, 47, 0, 0, 51, 46, 25, 38, 78, 115, 0, 34, 112, 61, 47, 0, 30, 0, 0, 0,{c5.2xlarge=78; c5.xlarge=45; c5a.2xlarge=71; c5a.xlarge=69; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=53; i3.large=0; i3.xlarge=47; m5.2xlarge=0; m5.large=0; m5.xlarge=51; m5a.2xlarge=46; m5a.large=25; m5a.xlarge=38; m5zn.2xlarge=78; m5zn.large=115; m5zn.xlarge=0; r5.2xlarge=34; r5.large=112; r5.xlarge=61; r5a.2xlarge=47; r5a.large=0; r5a.xlarge=30; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=2; m5a.2xlarge=4; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=1; r5.large=5; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,exponential,0.05,40,190,MINMIN,356.97,62, 17, 58, 101, 27, 14, 55, 70, 14, 29, 0, 133, 37, 44, 0, 12, 24, 49, 42, 61, 9, 0, 68, 0, 17, 0, 57,{c5.2xlarge=62; c5.xlarge=17; c5a.2xlarge=58; c5a.xlarge=101; d3.2xlarge=27; d3.xlarge=14; i3.2xlarge=55; i3.large=70; i3.xlarge=14; m5.2xlarge=29; m5.large=0; m5.xlarge=133; m5a.2xlarge=37; m5a.large=44; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=24; m5zn.xlarge=49; r5.2xlarge=42; r5.large=61; r5.xlarge=9; r5a.2xlarge=0; r5a.large=68; r5a.xlarge=0; z1d.2xlarge=17; z1d.large=0; z1d.xlarge=57},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.05,40,190,MAXMIN,356.97,73, 31, 73, 109, 32, 28, 51, 62, 23, 25, 0, 132, 22, 26, 0, 26, 27, 28, 36, 49, 28, 0, 43, 0, 30, 0, 46,{c5.2xlarge=73; c5.xlarge=31; c5a.2xlarge=73; c5a.xlarge=109; d3.2xlarge=32; d3.xlarge=28; i3.2xlarge=51; i3.large=62; i3.xlarge=23; m5.2xlarge=25; m5.large=0; m5.xlarge=132; m5a.2xlarge=22; m5a.large=26; m5a.xlarge=0; m5zn.2xlarge=26; m5zn.large=27; m5zn.xlarge=28; r5.2xlarge=36; r5.large=49; r5.xlarge=28; r5a.2xlarge=0; r5a.large=43; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=0; z1d.xlarge=46},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.05,40,190,MCT,356.97,72, 22, 68, 99, 23, 21, 49, 69, 24, 26, 0, 133, 22, 33, 0, 20, 26, 31, 50, 55, 32, 0, 44, 0, 29, 0, 52,{c5.2xlarge=72; c5.xlarge=22; c5a.2xlarge=68; c5a.xlarge=99; d3.2xlarge=23; d3.xlarge=21; i3.2xlarge=49; i3.large=69; i3.xlarge=24; m5.2xlarge=26; m5.large=0; m5.xlarge=133; m5a.2xlarge=22; m5a.large=33; m5a.xlarge=0; m5zn.2xlarge=20; m5zn.large=26; m5zn.xlarge=31; r5.2xlarge=50; r5.large=55; r5.xlarge=32; r5a.2xlarge=0; r5a.large=44; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=0; z1d.xlarge=52},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=4; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=5; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=2}
